Iter,Time,S,E,I,R
0,0.0,90.0,10.0,0.0,0.0
1,0.15684632273106408,90.0,9.0,1.0,0.0
2,0.2994891454030078,90.0,8.0,2.0,0.0
3,0.6557651287227175,90.0,7.0,3.0,0.0
4,0.7129747940527865,89.0,8.0,3.0,0.0
5,0.9396857463208508,89.0,7.0,4.0,0.0
6,1.37380757289651,89.0,6.0,5.0,0.0
7,1.4057051193170402,89.0,5.0,6.0,0.0
8,1.8977408509808407,88.0,6.0,6.0,0.0
9,2.1487937327575675,87.0,7.0,6.0,0.0
10,2.7610096595519202,86.0,8.0,6.0,0.0
11,3.381553090803319,85.0,9.0,6.0,0.0
12,3.6210431931330924,84.0,10.0,6.0,0.0
13,3.6604258024290357,83.0,11.0,6.0,0.0
14,3.9818270958171205,83.0,11.0,5.0,0.0
15,4.06522570301385,83.0,10.0,6.0,0.0
16,4.148453963846569,82.0,11.0,6.0,0.0
17,4.232688365921219,82.0,11.0,5.0,0.0
18,4.313261243048229,82.0,10.0,6.0,0.0
19,4.396557029477144,82.0,10.0,5.0,0.0
20,4.457043435314428,82.0,9.0,6.0,0.0
21,4.485536671211511,82.0,8.0,7.0,0.0
22,4.7837795304846,82.0,8.0,6.0,0.0
23,5.095494906782789,81.0,9.0,6.0,0.0
24,5.307290301945214,80.0,10.0,6.0,0.0
25,5.616068869633831,80.0,9.0,7.0,0.0
26,5.815062134846236,79.0,10.0,7.0,0.0
27,6.189001531729364,79.0,9.0,8.0,0.0
28,6.204667459725638,78.0,10.0,8.0,0.0
29,6.24050870603725,77.0,11.0,8.0,0.0
30,7.077894567624679,77.0,10.0,9.0,0.0
31,7.223102356763819,77.0,9.0,10.0,0.0
32,7.330601268183196,77.0,8.0,11.0,0.0
33,7.392272632769129,76.0,9.0,11.0,0.0
34,8.092295015611201,76.0,9.0,10.0,0.0
35,8.248503514951375,76.0,9.0,9.0,0.0
36,8.406939446233586,75.0,10.0,9.0,0.0
37,8.487628210188932,75.0,10.0,8.0,0.0
38,8.522162032823646,75.0,9.0,9.0,0.0
39,8.932988657889682,74.0,10.0,9.0,0.0
40,9.082307814054223,74.0,9.0,10.0,0.0
41,9.20146917366392,74.0,9.0,9.0,0.0
42,9.357480190295119,74.0,9.0,8.0,0.0
43,9.475893168411133,74.0,8.0,9.0,0.0
44,9.62684740520259,74.0,8.0,8.0,0.0
45,10.238864461955453,74.0,7.0,9.0,0.0
46,10.584749829133685,74.0,7.0,8.0,0.0
47,10.640395477745253,74.0,6.0,9.0,0.0
48,10.641842214170898,74.0,5.0,10.0,0.0
49,11.056634708310435,73.0,6.0,10.0,0.0
50,11.371716841323265,73.0,6.0,9.0,0.0
51,11.3732320694775,72.0,7.0,9.0,0.0
52,12.44385372605422,72.0,7.0,8.0,0.0
53,12.447609030377754,71.0,8.0,8.0,0.0
54,12.451462787963324,71.0,7.0,9.0,0.0
55,12.460127644927285,70.0,8.0,9.0,0.0
56,12.758208430189956,70.0,8.0,8.0,0.0
57,13.06084083771827,69.0,9.0,8.0,0.0
58,13.195166484266547,69.0,8.0,9.0,0.0
59,14.740677660554566,68.0,9.0,9.0,0.0
60,14.821938724291126,68.0,9.0,8.0,0.0
61,15.387990459994231,68.0,8.0,9.0,0.0
62,15.434270763242534,67.0,9.0,9.0,0.0
63,15.555968397300692,67.0,9.0,8.0,0.0
64,15.716770288270519,67.0,8.0,9.0,0.0
65,16.376084259246078,67.0,8.0,8.0,0.0
66,16.68417172534428,67.0,7.0,9.0,0.0
67,16.85298837380166,67.0,6.0,10.0,0.0
68,17.03593934392783,67.0,6.0,9.0,0.0
69,17.252979356336592,67.0,6.0,8.0,0.0
70,17.358405185037324,66.0,7.0,8.0,0.0
71,17.375333202197144,66.0,6.0,9.0,0.0
72,17.910218704781656,65.0,7.0,9.0,0.0
73,18.43996729444161,65.0,7.0,8.0,0.0
74,18.510775038074584,64.0,8.0,8.0,0.0
75,19.37704672680705,64.0,7.0,9.0,0.0
76,19.419326378001802,64.0,6.0,10.0,0.0
77,19.52308555613221,64.0,6.0,9.0,0.0
78,19.662796630220456,63.0,7.0,9.0,0.0
79,19.954642662306632,63.0,6.0,10.0,0.0
80,20.42215165906221,63.0,6.0,9.0,0.0
81,20.585635698470682,63.0,5.0,10.0,0.0
82,20.877711019179323,62.0,6.0,10.0,0.0
83,21.172314609963415,62.0,6.0,9.0,0.0
84,21.337052224456333,62.0,6.0,8.0,0.0
85,21.52219255895634,62.0,5.0,9.0,0.0
86,21.7651961805807,62.0,5.0,8.0,0.0
87,22.119812951634607,62.0,4.0,9.0,0.0
88,22.200009107691642,62.0,4.0,8.0,0.0
89,22.730702723928566,62.0,4.0,7.0,0.0
90,23.27381660845179,61.0,5.0,7.0,0.0
91,24.168819279293317,60.0,6.0,7.0,0.0
92,24.44904531896617,60.0,5.0,8.0,0.0
93,24.536751459825467,60.0,5.0,7.0,0.0
94,24.721744952502032,60.0,4.0,8.0,0.0
95,25.105266572506757,60.0,4.0,7.0,0.0
96,25.2035519681439,60.0,4.0,6.0,0.0
97,25.50915084471893,60.0,3.0,7.0,0.0
98,26.18813837154283,60.0,2.0,8.0,0.0
99,26.940489347314593,60.0,2.0,7.0,0.0
100,27.52420404493098,60.0,1.0,8.0,0.0
101,28.73288648502535,60.0,1.0,7.0,0.0
102,28.81231435766534,59.0,2.0,7.0,0.0
103,29.596743957967128,59.0,2.0,6.0,0.0
104,29.787957927916647,59.0,2.0,5.0,0.0
105,30.110672052487455,59.0,1.0,6.0,0.0
106,31.314988584098725,59.0,1.0,5.0,0.0
107,31.427730795252618,59.0,1.0,4.0,0.0
108,31.50193502759953,59.0,1.0,3.0,0.0
109,33.13063572726459,59.0,0.0,4.0,0.0
110,33.61500420439786,59.0,0.0,3.0,0.0
111,34.353827719672566,58.0,1.0,3.0,0.0
112,34.40126235000683,58.0,1.0,2.0,0.0
113,34.54763342904467,58.0,1.0,1.0,0.0
114,37.008449306502214,58.0,0.0,2.0,0.0
115,37.64308441996527,58.0,0.0,1.0,0.0
116,83.62783343857515,58.0,0.0,0.0,0.0
117,83.63783343857516,58.0,0.0,0.0,0.0
118,83.64783343857516,58.0,0.0,0.0,0.0
119,83.65783343857517,58.0,0.0,0.0,0.0
120,83.66783343857517,58.0,0.0,0.0,0.0
121,83.67783343857518,58.0,0.0,0.0,0.0
122,83.68783343857518,58.0,0.0,0.0,0.0
123,83.69783343857519,58.0,0.0,0.0,0.0
124,83.7078334385752,58.0,0.0,0.0,0.0
125,83.7178334385752,58.0,0.0,0.0,0.0
126,83.7278334385752,58.0,0.0,0.0,0.0
127,83.73783343857521,58.0,0.0,0.0,0.0
128,83.74783343857521,58.0,0.0,0.0,0.0
129,83.75783343857522,58.0,0.0,0.0,0.0
130,83.76783343857522,58.0,0.0,0.0,0.0
131,83.77783343857523,58.0,0.0,0.0,0.0
132,83.78783343857523,58.0,0.0,0.0,0.0
133,83.79783343857524,58.0,0.0,0.0,0.0
134,83.80783343857524,58.0,0.0,0.0,0.0
135,83.81783343857525,58.0,0.0,0.0,0.0
136,83.82783343857525,58.0,0.0,0.0,0.0
137,83.83783343857526,58.0,0.0,0.0,0.0
138,83.84783343857526,58.0,0.0,0.0,0.0
139,83.85783343857527,58.0,0.0,0.0,0.0
140,83.86783343857527,58.0,0.0,0.0,0.0
141,83.87783343857528,58.0,0.0,0.0,0.0
142,83.88783343857529,58.0,0.0,0.0,0.0
143,83.89783343857529,58.0,0.0,0.0,0.0
144,83.9078334385753,58.0,0.0,0.0,0.0
145,83.9178334385753,58.0,0.0,0.0,0.0
146,83.9278334385753,58.0,0.0,0.0,0.0
147,83.93783343857531,58.0,0.0,0.0,0.0
148,83.94783343857532,58.0,0.0,0.0,0.0
149,83.95783343857532,58.0,0.0,0.0,0.0
150,83.96783343857533,58.0,0.0,0.0,0.0
151,83.97783343857533,58.0,0.0,0.0,0.0
152,83.98783343857534,58.0,0.0,0.0,0.0
153,83.99783343857534,58.0,0.0,0.0,0.0
154,84.00783343857535,58.0,0.0,0.0,0.0
155,84.01783343857535,58.0,0.0,0.0,0.0
156,84.02783343857536,58.0,0.0,0.0,0.0
157,84.03783343857536,58.0,0.0,0.0,0.0
158,84.04783343857537,58.0,0.0,0.0,0.0
159,84.05783343857537,58.0,0.0,0.0,0.0
160,84.06783343857538,58.0,0.0,0.0,0.0
161,84.07783343857538,58.0,0.0,0.0,0.0
162,84.08783343857539,58.0,0.0,0.0,0.0
163,84.09783343857539,58.0,0.0,0.0,0.0
164,84.1078334385754,58.0,0.0,0.0,0.0
165,84.1178334385754,58.0,0.0,0.0,0.0
166,84.12783343857541,58.0,0.0,0.0,0.0
167,84.13783343857541,58.0,0.0,0.0,0.0
168,84.14783343857542,58.0,0.0,0.0,0.0
169,84.15783343857542,58.0,0.0,0.0,0.0
170,84.16783343857543,58.0,0.0,0.0,0.0
171,84.17783343857543,58.0,0.0,0.0,0.0
172,84.18783343857544,58.0,0.0,0.0,0.0
173,84.19783343857544,58.0,0.0,0.0,0.0
174,84.20783343857545,58.0,0.0,0.0,0.0
175,84.21783343857545,58.0,0.0,0.0,0.0
176,84.22783343857546,58.0,0.0,0.0,0.0
177,84.23783343857546,58.0,0.0,0.0,0.0
178,84.24783343857547,58.0,0.0,0.0,0.0
179,84.25783343857547,58.0,0.0,0.0,0.0
180,84.26783343857548,58.0,0.0,0.0,0.0
181,84.27783343857548,58.0,0.0,0.0,0.0
182,84.28783343857549,58.0,0.0,0.0,0.0
183,84.2978334385755,58.0,0.0,0.0,0.0
184,84.3078334385755,58.0,0.0,0.0,0.0
185,84.3178334385755,58.0,0.0,0.0,0.0
186,84.32783343857551,58.0,0.0,0.0,0.0
187,84.33783343857552,58.0,0.0,0.0,0.0
