Iter,Time,S,E,I,R
0,0.0,90.0,10.0,0.0,0.0
1,0.2191797704820981,90.0,9.0,1.0,0.0
2,0.2601720276251832,90.0,8.0,2.0,0.0
3,0.29107941456262676,90.0,7.0,3.0,0.0
4,0.31167440487705805,90.0,6.0,4.0,0.0
5,1.6370330769446901,89.0,7.0,4.0,0.0
6,2.1329240460197587,89.0,6.0,5.0,0.0
7,2.3976974200040333,89.0,5.0,6.0,0.0
8,2.448474051719242,88.0,6.0,6.0,0.0
9,2.61954411196846,87.0,7.0,6.0,0.0
10,2.7465040584047538,86.0,8.0,6.0,0.0
11,2.8478852483147907,86.0,8.0,5.0,0.0
12,3.102502777720696,86.0,7.0,6.0,0.0
13,3.171124204073511,86.0,6.0,7.0,0.0
14,3.802091979302711,86.0,5.0,8.0,0.0
15,3.9467404103657784,85.0,6.0,8.0,0.0
16,4.208346750596666,85.0,6.0,7.0,0.0
17,4.499699165393327,84.0,7.0,7.0,0.0
18,5.026733965100611,83.0,8.0,7.0,0.0
19,5.467128779403999,83.0,7.0,8.0,0.0
20,5.889886134704987,82.0,8.0,8.0,0.0
21,7.088892055670051,82.0,8.0,7.0,0.0
22,7.610251993454252,82.0,7.0,8.0,0.0
23,8.277274710774577,82.0,6.0,9.0,0.0
24,8.333975310130349,82.0,6.0,8.0,0.0
25,8.703648084669886,81.0,7.0,8.0,0.0
26,8.798045088336991,81.0,6.0,9.0,0.0
27,9.216223364320188,81.0,6.0,8.0,0.0
28,9.299068680913088,81.0,6.0,7.0,0.0
29,9.751863793680972,81.0,6.0,6.0,0.0
30,9.813229095408653,81.0,5.0,7.0,0.0
31,10.132284961211353,80.0,6.0,7.0,0.0
32,10.357029943783274,79.0,7.0,7.0,0.0
33,10.556027787449771,79.0,7.0,6.0,0.0
34,10.756339179469984,79.0,7.0,5.0,0.0
35,11.67985901522626,79.0,6.0,6.0,0.0
36,12.187135403295086,79.0,6.0,5.0,0.0
37,12.207714483220016,79.0,5.0,6.0,0.0
38,12.24700460677698,78.0,6.0,6.0,0.0
39,12.85521414775762,78.0,6.0,5.0,0.0
40,12.89703515873393,78.0,6.0,4.0,0.0
41,13.37033644475561,78.0,6.0,3.0,0.0
