Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.03097915223100852,900.0,99.0,1.0,0.0
2,0.15365388372874123,900.0,98.0,2.0,0.0
3,0.2829712088938192,900.0,97.0,3.0,0.0
4,0.28902711563170164,900.0,96.0,4.0,0.0
5,0.3178259204682764,900.0,95.0,5.0,0.0
6,0.32128433587110516,899.0,96.0,5.0,0.0
7,0.32787938251964643,899.0,95.0,6.0,0.0
8,0.39975331038462736,899.0,94.0,7.0,0.0
9,0.5340040381118976,899.0,93.0,8.0,0.0
10,0.5669954624181682,898.0,94.0,8.0,0.0
11,0.5739796020134879,897.0,95.0,8.0,0.0
12,0.5797869161115162,897.0,94.0,9.0,0.0
13,0.6049615812325837,896.0,95.0,9.0,0.0
14,0.6069481694226656,895.0,96.0,9.0,0.0
15,0.8057227433750334,894.0,97.0,9.0,0.0
16,0.8108878100304387,893.0,98.0,9.0,0.0
17,0.8167536532715401,893.0,97.0,10.0,0.0
18,0.8263079167220592,893.0,96.0,11.0,0.0
19,1.0295116375633426,893.0,95.0,12.0,0.0
20,1.0958288207120082,893.0,94.0,13.0,0.0
21,1.2037875686755326,893.0,93.0,14.0,0.0
22,1.26069972463352,893.0,92.0,15.0,0.0
23,1.2620022850096713,893.0,91.0,16.0,0.0
24,1.362174272952605,893.0,90.0,17.0,0.0
25,1.4255348724423356,893.0,89.0,18.0,0.0
26,1.499583140874566,892.0,90.0,18.0,0.0
27,1.5206664375458032,891.0,91.0,18.0,0.0
28,1.541202604777379,891.0,90.0,19.0,0.0
29,1.5536105734618049,891.0,89.0,20.0,0.0
30,1.5683911166841302,891.0,88.0,21.0,0.0
31,1.5925006061361924,890.0,89.0,21.0,0.0
32,1.5983349796755406,889.0,90.0,21.0,0.0
33,1.6189361024851765,889.0,89.0,22.0,0.0
34,1.6848465731780138,889.0,88.0,23.0,0.0
35,1.8072463310517144,889.0,87.0,24.0,0.0
36,1.814422370455651,889.0,86.0,25.0,0.0
37,1.8177103937387462,889.0,85.0,26.0,0.0
38,1.9276912551875922,888.0,86.0,26.0,0.0
39,2.0184430053221125,888.0,85.0,27.0,0.0
40,2.112357992310784,888.0,84.0,28.0,0.0
41,2.152782115416225,888.0,83.0,29.0,0.0
42,2.152997480829378,888.0,82.0,30.0,0.0
43,2.1786311494816073,887.0,83.0,30.0,0.0
44,2.1812892719953703,887.0,83.0,29.0,0.0
45,2.2134805637086896,887.0,83.0,28.0,0.0
46,2.2267431354040634,887.0,82.0,29.0,0.0
47,2.2298982832254595,886.0,83.0,29.0,0.0
48,2.268414909403184,886.0,82.0,30.0,0.0
49,2.2712230861274407,886.0,82.0,29.0,0.0
50,2.2770923746870593,886.0,82.0,28.0,0.0
51,2.2983680163489093,886.0,82.0,27.0,0.0
52,2.301278922303269,886.0,81.0,28.0,0.0
53,2.3107310055151844,886.0,80.0,29.0,0.0
54,2.327038783830555,885.0,81.0,29.0,0.0
55,2.456735630355252,884.0,82.0,29.0,0.0
56,2.491420427633864,883.0,83.0,29.0,0.0
57,2.5290182372589967,883.0,82.0,30.0,0.0
58,2.5306872346440286,882.0,83.0,30.0,0.0
59,2.5394762325210603,882.0,82.0,31.0,0.0
60,2.553725086252893,882.0,81.0,32.0,0.0
61,2.5586703261569994,882.0,81.0,31.0,0.0
62,2.657441344874961,882.0,80.0,32.0,0.0
63,2.686225071811171,881.0,81.0,32.0,0.0
64,2.7505390077037206,881.0,80.0,33.0,0.0
65,2.7655126527058767,880.0,81.0,33.0,0.0
66,2.8376410278917796,880.0,81.0,32.0,0.0
67,2.851149989788426,880.0,80.0,33.0,0.0
68,2.9085601014721307,879.0,81.0,33.0,0.0
69,2.9125979335907277,879.0,80.0,34.0,0.0
70,2.9559752245183857,879.0,79.0,35.0,0.0
71,2.9856700800907703,879.0,78.0,36.0,0.0
72,3.049863073153141,878.0,79.0,36.0,0.0
73,3.0555487051654655,877.0,80.0,36.0,0.0
74,3.0894365016295415,877.0,79.0,37.0,0.0
75,3.0932369471188177,877.0,78.0,38.0,0.0
76,3.135265562551807,876.0,79.0,38.0,0.0
77,3.1619429577230465,876.0,78.0,39.0,0.0
78,3.1752987992061383,876.0,77.0,40.0,0.0
79,3.17924918647789,876.0,76.0,41.0,0.0
80,3.1815126655950565,875.0,77.0,41.0,0.0
81,3.2250236750085395,875.0,76.0,42.0,0.0
82,3.2416238939803095,875.0,75.0,43.0,0.0
83,3.2451338581594653,874.0,76.0,43.0,0.0
84,3.2651193198606987,874.0,75.0,44.0,0.0
85,3.270153988374141,873.0,76.0,44.0,0.0
86,3.3112517459590647,872.0,77.0,44.0,0.0
87,3.355976666815579,872.0,76.0,45.0,0.0
88,3.367612315999551,872.0,75.0,46.0,0.0
89,3.3931923474379895,871.0,76.0,46.0,0.0
90,3.4347108145805687,870.0,77.0,46.0,0.0
91,3.4593514709888344,870.0,76.0,47.0,0.0
92,3.4741930193188884,869.0,77.0,47.0,0.0
93,3.503822121715644,868.0,78.0,47.0,0.0
94,3.5718302290472637,868.0,78.0,46.0,0.0
95,3.5753129078076733,868.0,77.0,47.0,0.0
96,3.60485937214565,868.0,76.0,48.0,0.0
97,3.606406884573261,867.0,77.0,48.0,0.0
98,3.614143128767773,866.0,78.0,48.0,0.0
99,3.6516102928372565,866.0,77.0,49.0,0.0
100,3.6612913237053415,866.0,77.0,48.0,0.0
101,3.6706744148120056,866.0,76.0,49.0,0.0
102,3.6986692488861665,866.0,76.0,48.0,0.0
103,3.7706868271033387,865.0,77.0,48.0,0.0
104,3.7922108783085835,865.0,76.0,49.0,0.0
105,3.923127815439803,865.0,75.0,50.0,0.0
106,3.9389885457580562,864.0,76.0,50.0,0.0
107,3.9509638284542135,863.0,77.0,50.0,0.0
108,3.956664537684974,863.0,76.0,51.0,0.0
109,3.989201736470158,862.0,77.0,51.0,0.0
110,3.9973273363560833,861.0,78.0,51.0,0.0
111,4.006805585282527,860.0,79.0,51.0,0.0
112,4.015813031537068,860.0,79.0,50.0,0.0
113,4.02178040866057,859.0,80.0,50.0,0.0
