Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.01875444142843564,900.0,99.0,1.0,0.0
2,0.0641469599762901,900.0,98.0,2.0,0.0
3,0.07048136452919089,900.0,97.0,3.0,0.0
4,0.10322302892004359,900.0,96.0,4.0,0.0
5,0.11516540184543234,900.0,95.0,5.0,0.0
6,0.14887741565926715,900.0,94.0,6.0,0.0
7,0.1669950680336784,900.0,93.0,7.0,0.0
8,0.2141006633561248,900.0,92.0,8.0,0.0
9,0.276702925366509,900.0,91.0,9.0,0.0
10,0.30512953293741363,900.0,90.0,10.0,0.0
11,0.392247368157183,900.0,89.0,11.0,0.0
12,0.40016354783985103,900.0,88.0,12.0,0.0
13,0.4369626758560925,900.0,87.0,13.0,0.0
14,0.5506669087757128,899.0,88.0,13.0,0.0
15,0.6147826329387873,899.0,87.0,14.0,0.0
16,0.6159473911505426,899.0,86.0,15.0,0.0
17,0.6317237099188342,899.0,85.0,16.0,0.0
18,0.7086492439625367,899.0,84.0,17.0,0.0
19,0.7213262136123443,898.0,85.0,17.0,0.0
20,0.7269458709913985,898.0,85.0,16.0,0.0
21,0.7370708875222883,898.0,84.0,17.0,0.0
22,0.7586334290934496,898.0,83.0,18.0,0.0
23,0.768817696334687,898.0,82.0,19.0,0.0
24,0.8283952993658307,897.0,83.0,19.0,0.0
25,0.8358045402544094,897.0,83.0,18.0,0.0
26,0.8702413271690846,897.0,82.0,19.0,0.0
27,0.8776121172808441,896.0,83.0,19.0,0.0
28,0.8998325755195167,896.0,83.0,18.0,0.0
29,0.9032485087771194,896.0,83.0,17.0,0.0
30,0.9506245274501692,895.0,84.0,17.0,0.0
31,0.9812603614622645,895.0,83.0,18.0,0.0
32,0.9820534456284412,894.0,84.0,18.0,0.0
33,1.0174851193557366,894.0,84.0,17.0,0.0
34,1.1061322593846143,894.0,83.0,18.0,0.0
35,1.1211151537435178,894.0,82.0,19.0,0.0
36,1.1469227807799995,894.0,81.0,20.0,0.0
37,1.1516747470144835,894.0,80.0,21.0,0.0
38,1.1547359127175068,894.0,79.0,22.0,0.0
39,1.159125316542013,894.0,78.0,23.0,0.0
40,1.1834159461222553,894.0,77.0,24.0,0.0
41,1.1976731146517259,894.0,76.0,25.0,0.0
42,1.2053225437834592,893.0,77.0,25.0,0.0
43,1.2921478398910475,892.0,78.0,25.0,0.0
44,1.2929955370132518,892.0,77.0,26.0,0.0
45,1.3037194407732076,892.0,76.0,27.0,0.0
46,1.4495944059299433,891.0,77.0,27.0,0.0
47,1.4726974038211031,891.0,76.0,28.0,0.0
48,1.5096666443534297,891.0,75.0,29.0,0.0
49,1.5624806311193917,891.0,74.0,30.0,0.0
50,1.5803389002293624,891.0,74.0,29.0,0.0
51,1.6045218895560318,891.0,73.0,30.0,0.0
52,1.6078759715824995,891.0,72.0,31.0,0.0
53,1.6221637609750046,891.0,71.0,32.0,0.0
54,1.6896671699597514,891.0,71.0,31.0,0.0
55,1.7162315737880884,891.0,70.0,32.0,0.0
56,1.728081562707234,891.0,69.0,33.0,0.0
57,1.7294368470073411,891.0,68.0,34.0,0.0
58,1.7521585410926181,891.0,67.0,35.0,0.0
59,1.7679608258391941,890.0,68.0,35.0,0.0
60,1.7800374952148477,890.0,67.0,36.0,0.0
61,1.782934777500552,890.0,67.0,35.0,0.0
62,1.7882520883953004,890.0,66.0,36.0,0.0
63,1.8036559538785466,890.0,66.0,35.0,0.0
64,1.8198096886101758,890.0,65.0,36.0,0.0
65,1.8828092216849062,890.0,64.0,37.0,0.0
66,1.9313213194459171,889.0,65.0,37.0,0.0
67,1.9442213572815799,889.0,64.0,38.0,0.0
68,1.9474642108889768,889.0,63.0,39.0,0.0
69,1.9584854669881948,889.0,62.0,40.0,0.0
70,2.036565874134272,889.0,62.0,39.0,0.0
71,2.0375689657260287,888.0,63.0,39.0,0.0
72,2.0488503078251026,887.0,64.0,39.0,0.0
73,2.052847816338465,887.0,63.0,40.0,0.0
74,2.084745143948382,886.0,64.0,40.0,0.0
75,2.1186951042881463,886.0,64.0,39.0,0.0
76,2.2077755758585242,885.0,65.0,39.0,0.0
77,2.22684112449254,884.0,66.0,39.0,0.0
78,2.2568938814666386,884.0,66.0,38.0,0.0
79,2.364812386201856,883.0,67.0,38.0,0.0
80,2.440363411375136,883.0,66.0,39.0,0.0
81,2.445005210490574,882.0,67.0,39.0,0.0
82,2.4511024148010594,882.0,66.0,40.0,0.0
83,2.4698824533528505,882.0,65.0,41.0,0.0
84,2.4954972202274734,881.0,66.0,41.0,0.0
85,2.505032686940249,880.0,67.0,41.0,0.0
86,2.665030252475207,880.0,66.0,42.0,0.0
87,2.7136023428635694,880.0,65.0,43.0,0.0
88,2.7476525299208174,879.0,66.0,43.0,0.0
89,2.756905016504218,878.0,67.0,43.0,0.0
90,2.788359256301334,877.0,68.0,43.0,0.0
91,2.804849401409808,877.0,68.0,42.0,0.0
92,2.854270256664143,876.0,69.0,42.0,0.0
93,2.8667677468716377,875.0,70.0,42.0,0.0
94,2.8735788478079343,874.0,71.0,42.0,0.0
95,2.9290127133774653,874.0,71.0,41.0,0.0
96,3.0014464852293345,874.0,70.0,42.0,0.0
97,3.0343829858387523,874.0,69.0,43.0,0.0
98,3.03876154176633,874.0,68.0,44.0,0.0
99,3.0553302846408945,874.0,67.0,45.0,0.0
100,3.091389939654342,874.0,66.0,46.0,0.0
101,3.1181917663808822,874.0,65.0,47.0,0.0
102,3.119142200301067,873.0,66.0,47.0,0.0
103,3.138095109174575,873.0,65.0,48.0,0.0
