Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.12029605764188504,900.0,99.0,1.0,0.0
2,0.1614592388138913,900.0,98.0,2.0,0.0
3,0.16222234659222226,900.0,97.0,3.0,0.0
4,0.1794068541541502,900.0,96.0,4.0,0.0
5,0.19116036857546853,900.0,95.0,5.0,0.0
6,0.19572694998747545,900.0,94.0,6.0,0.0
7,0.20790977299746147,900.0,93.0,7.0,0.0
8,0.4084518726355694,900.0,92.0,8.0,0.0
9,0.45920716133711514,900.0,91.0,9.0,0.0
10,0.4854675314177305,900.0,90.0,10.0,0.0
11,0.6544877497078118,900.0,89.0,11.0,0.0
12,0.7030259042487059,900.0,88.0,12.0,0.0
13,0.7186229486704001,900.0,87.0,13.0,0.0
14,0.8271942986235121,899.0,88.0,13.0,0.0
15,0.8383818989583578,899.0,87.0,14.0,0.0
16,0.891666680707297,898.0,88.0,14.0,0.0
17,0.9085912359444274,898.0,87.0,15.0,0.0
18,0.9101948148383481,898.0,86.0,16.0,0.0
19,0.981550879189885,898.0,85.0,17.0,0.0
20,1.0516208238728613,898.0,84.0,18.0,0.0
21,1.0593507416636916,898.0,83.0,19.0,0.0
22,1.074632015686496,898.0,82.0,20.0,0.0
23,1.0952490719804011,898.0,81.0,21.0,0.0
24,1.0983986904367038,898.0,80.0,22.0,0.0
25,1.1396903032267,898.0,79.0,23.0,0.0
26,1.2236545144531374,897.0,80.0,23.0,0.0
27,1.2588284779836432,897.0,79.0,24.0,0.0
28,1.278632597362425,897.0,78.0,25.0,0.0
29,1.3585789001986939,896.0,79.0,25.0,0.0
30,1.3605664399666522,896.0,78.0,26.0,0.0
31,1.380162767786092,896.0,77.0,27.0,0.0
32,1.3830227564510646,896.0,76.0,28.0,0.0
33,1.4510993872127051,896.0,76.0,27.0,0.0
34,1.466880610593007,896.0,75.0,28.0,0.0
35,1.468720922633102,896.0,74.0,29.0,0.0
36,1.4802902961341045,896.0,73.0,30.0,0.0
37,1.521065917047739,896.0,73.0,29.0,0.0
38,1.563487906992884,895.0,74.0,29.0,0.0
39,1.613406090701026,895.0,73.0,30.0,0.0
40,1.6161569137982394,895.0,72.0,31.0,0.0
41,1.7002433576986784,895.0,72.0,30.0,0.0
42,1.768311136665799,894.0,73.0,30.0,0.0
43,1.8032166969683174,894.0,72.0,31.0,0.0
44,1.844995001042317,893.0,73.0,31.0,0.0
45,1.8874601646199816,893.0,73.0,30.0,0.0
46,1.9100573669433334,893.0,72.0,31.0,0.0
47,1.9405509267973018,892.0,73.0,31.0,0.0
48,1.9608278543359952,892.0,72.0,32.0,0.0
49,1.9633381281377418,891.0,73.0,32.0,0.0
50,1.982461297363707,891.0,72.0,33.0,0.0
51,2.0119256908315903,891.0,71.0,34.0,0.0
52,2.067951903131702,891.0,70.0,35.0,0.0
53,2.1217302317318434,891.0,69.0,36.0,0.0
54,2.156005661695051,891.0,68.0,37.0,0.0
55,2.2123561710095996,891.0,67.0,38.0,0.0
56,2.2258610580285305,891.0,66.0,39.0,0.0
57,2.2719714578484442,891.0,65.0,40.0,0.0
58,2.2742577427156037,890.0,66.0,40.0,0.0
59,2.2830355874139183,889.0,67.0,40.0,0.0
60,2.2966212412469718,888.0,68.0,40.0,0.0
61,2.315097501015633,887.0,69.0,40.0,0.0
62,2.3173944449548043,886.0,70.0,40.0,0.0
63,2.326390203844969,886.0,69.0,41.0,0.0
64,2.347236707166422,886.0,69.0,40.0,0.0
65,2.360845528609476,885.0,70.0,40.0,0.0
66,2.4006014691293904,885.0,69.0,41.0,0.0
67,2.426588693731503,885.0,68.0,42.0,0.0
68,2.4391446991206536,884.0,69.0,42.0,0.0
69,2.4440970841724616,883.0,70.0,42.0,0.0
70,2.4567474592178247,882.0,71.0,42.0,0.0
71,2.5383288087199114,881.0,72.0,42.0,0.0
72,2.551993284257004,880.0,73.0,42.0,0.0
73,2.6007180283585414,880.0,72.0,43.0,0.0
74,2.624508880595286,880.0,71.0,44.0,0.0
75,2.631495035689464,880.0,71.0,43.0,0.0
76,2.6741162097261495,879.0,72.0,43.0,0.0
77,2.7265421782212007,878.0,73.0,43.0,0.0
78,2.7375100524837443,878.0,73.0,42.0,0.0
79,2.7831665191266954,877.0,74.0,42.0,0.0
80,2.787132318793912,877.0,73.0,43.0,0.0
81,2.799476259915659,876.0,74.0,43.0,0.0
82,2.857213607671649,876.0,73.0,44.0,0.0
83,2.8635639874568533,876.0,72.0,45.0,0.0
84,2.8762724272454556,876.0,71.0,46.0,0.0
85,2.9032477840994493,876.0,70.0,47.0,0.0
86,2.917933930420044,876.0,69.0,48.0,0.0
87,2.94211424658881,876.0,68.0,49.0,0.0
88,2.9499515298213193,876.0,67.0,50.0,0.0
89,2.9723732248814856,875.0,68.0,50.0,0.0
90,2.9779513448900206,875.0,68.0,49.0,0.0
91,2.9945679627611113,875.0,67.0,50.0,0.0
92,2.996995321168007,875.0,66.0,51.0,0.0
93,3.0556398997937992,875.0,66.0,50.0,0.0
94,3.063075912042987,874.0,67.0,50.0,0.0
95,3.0836401553066812,874.0,66.0,51.0,0.0
96,3.109436397360978,873.0,67.0,51.0,0.0
97,3.1480455506553295,873.0,66.0,52.0,0.0
98,3.1732960845868203,872.0,67.0,52.0,0.0
99,3.1844116171138186,872.0,66.0,53.0,0.0
100,3.1891525332801214,872.0,65.0,54.0,0.0
101,3.2231436545794794,871.0,66.0,54.0,0.0
102,3.240572314444797,871.0,65.0,55.0,0.0
103,3.2537568673830277,871.0,65.0,54.0,0.0
104,3.262287884470026,871.0,64.0,55.0,0.0
105,3.264848655678489,870.0,65.0,55.0,0.0
106,3.316234876485268,870.0,65.0,54.0,0.0
107,3.3319843084345497,870.0,64.0,55.0,0.0
108,3.334427556546255,869.0,65.0,55.0,0.0
109,3.335196324612469,869.0,65.0,54.0,0.0
110,3.3434873478095395,869.0,65.0,53.0,0.0
111,3.346854461258646,868.0,66.0,53.0,0.0
112,3.3627760366177215,868.0,65.0,54.0,0.0
113,3.3890508870780174,868.0,64.0,55.0,0.0
114,3.448646091408252,868.0,63.0,56.0,0.0
115,3.451495244808491,868.0,62.0,57.0,0.0
116,3.4564807511811946,867.0,63.0,57.0,0.0
117,3.4753047316639982,866.0,64.0,57.0,0.0
118,3.5146068559017563,866.0,63.0,58.0,0.0
119,3.533718044295408,866.0,62.0,59.0,0.0
120,3.54852480497832,866.0,61.0,60.0,0.0
121,3.580986434685145,866.0,61.0,59.0,0.0
122,3.5982384005121677,865.0,62.0,59.0,0.0
123,3.6100050571840057,864.0,63.0,59.0,0.0
124,3.6334142989777143,863.0,64.0,59.0,0.0
125,3.6354378670918024,862.0,65.0,59.0,0.0
126,3.6355807359562107,861.0,66.0,59.0,0.0
127,3.6424494931698153,860.0,67.0,59.0,0.0
128,3.6613479843950256,860.0,66.0,60.0,0.0
129,3.669776693716551,860.0,65.0,61.0,0.0
130,3.672731590144645,860.0,65.0,60.0,0.0
131,3.678542434083555,860.0,64.0,61.0,0.0
132,3.6936544828066995,860.0,64.0,60.0,0.0
133,3.8102556778624423,859.0,65.0,60.0,0.0
134,3.9016176867641166,858.0,66.0,60.0,0.0
135,3.981375819405742,858.0,65.0,61.0,0.0
136,3.9892724210530672,858.0,64.0,62.0,0.0
137,4.010004363199062,857.0,65.0,62.0,0.0
138,4.024173532376268,856.0,66.0,62.0,0.0
139,4.039754187167211,856.0,65.0,63.0,0.0
140,4.077512686772295,856.0,64.0,64.0,0.0
141,4.0791642837086135,856.0,64.0,63.0,0.0
142,4.08615637754425,856.0,64.0,62.0,0.0
143,4.093162539596869,855.0,65.0,62.0,0.0
144,4.098136085969888,855.0,65.0,61.0,0.0
145,4.10880608457609,854.0,66.0,61.0,0.0
146,4.126375590002318,853.0,67.0,61.0,0.0
147,4.127183074395787,852.0,68.0,61.0,0.0
148,4.163050379712924,852.0,68.0,60.0,0.0
149,4.176140159048677,851.0,69.0,60.0,0.0
150,4.201045554476538,851.0,68.0,61.0,0.0
151,4.289884157456808,850.0,69.0,61.0,0.0
152,4.312431801637249,850.0,69.0,60.0,0.0
153,4.318112458057641,850.0,69.0,59.0,0.0
154,4.349618116863619,850.0,68.0,60.0,0.0
155,4.35347175023623,849.0,69.0,60.0,0.0
156,4.387366701028922,849.0,68.0,61.0,0.0
