Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.043270800797758385,900.0,99.0,1.0,0.0
2,0.19312645622932037,900.0,98.0,2.0,0.0
3,0.20973000898492436,900.0,97.0,3.0,0.0
4,0.2346862016118387,900.0,96.0,4.0,0.0
5,0.2615021806389082,900.0,95.0,5.0,0.0
6,0.289044108647667,900.0,94.0,6.0,0.0
7,0.33781498070129673,900.0,93.0,7.0,0.0
8,0.3609280382401894,900.0,92.0,8.0,0.0
9,0.42307780918948706,899.0,93.0,8.0,0.0
10,0.44882982718920594,899.0,92.0,9.0,0.0
11,0.5471240274910393,899.0,91.0,10.0,0.0
12,0.7164061927683907,898.0,92.0,10.0,0.0
13,0.9189372024666727,898.0,91.0,11.0,0.0
14,0.9423305513023927,898.0,90.0,12.0,0.0
15,0.9710177976892526,897.0,91.0,12.0,0.0
16,0.9776932069603296,897.0,90.0,13.0,0.0
17,1.0396055884962176,897.0,89.0,14.0,0.0
18,1.0637099511317532,897.0,88.0,15.0,0.0
19,1.083255435094086,897.0,87.0,16.0,0.0
20,1.138450633397621,897.0,86.0,17.0,0.0
21,1.1904256165869118,897.0,85.0,18.0,0.0
22,1.3057244921357343,897.0,84.0,19.0,0.0
23,1.3156806496081235,897.0,83.0,20.0,0.0
24,1.400783909323838,897.0,82.0,21.0,0.0
25,1.575319057833295,897.0,81.0,22.0,0.0
26,1.6024297835378973,897.0,80.0,23.0,0.0
27,1.7019031132279396,896.0,81.0,23.0,0.0
28,1.7650915505169473,896.0,80.0,24.0,0.0
29,1.8553337015329439,895.0,81.0,24.0,0.0
30,1.8574426050232846,895.0,80.0,25.0,0.0
31,1.863148462273271,895.0,80.0,24.0,0.0
32,1.9018747821278352,894.0,81.0,24.0,0.0
33,1.9124247825513572,894.0,80.0,25.0,0.0
34,2.002296834883815,893.0,81.0,25.0,0.0
35,2.015565186472061,893.0,80.0,26.0,0.0
36,2.0316069561375407,893.0,80.0,25.0,0.0
