Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.000631106825588645,900.0,99.0,1.0,0.0
2,0.009243516516713571,900.0,98.0,2.0,0.0
3,0.009258975532640124,900.0,97.0,3.0,0.0
4,0.014991574829684655,900.0,96.0,4.0,0.0
5,0.36128507965285706,900.0,95.0,5.0,0.0
6,0.5430802485615245,900.0,94.0,6.0,0.0
7,0.595002223822786,900.0,93.0,7.0,0.0
8,0.6189781032098556,900.0,92.0,8.0,0.0
9,0.7369242090412516,900.0,91.0,9.0,0.0
10,0.7852046313646837,900.0,90.0,10.0,0.0
11,0.7949416708351793,900.0,89.0,11.0,0.0
12,0.8324129655918913,900.0,88.0,12.0,0.0
13,0.8337666331574289,900.0,87.0,13.0,0.0
14,0.9215209891600565,900.0,86.0,14.0,0.0
15,0.9537134918111151,900.0,85.0,15.0,0.0
16,1.0517541018988101,900.0,84.0,16.0,0.0
17,1.074853195331743,899.0,85.0,16.0,0.0
18,1.0866889812517289,899.0,84.0,17.0,0.0
19,1.0869809031464568,899.0,83.0,18.0,0.0
20,1.1132789352402925,899.0,82.0,19.0,0.0
21,1.2202342482852384,899.0,82.0,18.0,0.0
22,1.226931949165977,898.0,83.0,18.0,0.0
23,1.2300626939550103,898.0,83.0,17.0,0.0
24,1.2448396786519582,898.0,82.0,18.0,0.0
25,1.2475679404646476,897.0,83.0,18.0,0.0
26,1.2506374796159483,897.0,82.0,19.0,0.0
27,1.304902766732801,897.0,82.0,18.0,0.0
28,1.3547823280564468,897.0,81.0,19.0,0.0
29,1.4044953028587501,896.0,82.0,19.0,0.0
30,1.4731789988780373,896.0,81.0,20.0,0.0
31,1.5233831866824938,896.0,80.0,21.0,0.0
32,1.5336798026097456,896.0,79.0,22.0,0.0
33,1.5663597063396768,895.0,80.0,22.0,0.0
34,1.771734214850062,895.0,79.0,23.0,0.0
35,1.7732926942264664,894.0,80.0,23.0,0.0
36,1.8183048930729975,893.0,81.0,23.0,0.0
37,1.818781604682726,893.0,80.0,24.0,0.0
38,1.826067589397814,892.0,81.0,24.0,0.0
39,1.86482501234339,891.0,82.0,24.0,0.0
40,1.86886629707493,890.0,83.0,24.0,0.0
41,1.872827057881679,890.0,82.0,25.0,0.0
42,1.8937560680450032,889.0,83.0,25.0,0.0
43,1.921875695020962,888.0,84.0,25.0,0.0
44,2.027737974954439,888.0,84.0,24.0,0.0
45,2.105763598402154,887.0,85.0,24.0,0.0
46,2.159087664404997,887.0,84.0,25.0,0.0
47,2.282354402725467,887.0,83.0,26.0,0.0
48,2.2881100337282936,886.0,84.0,26.0,0.0
49,2.2914045361186344,885.0,85.0,26.0,0.0
50,2.2951334082201806,885.0,84.0,27.0,0.0
51,2.306934928307301,884.0,85.0,27.0,0.0
52,2.315076139373478,884.0,85.0,26.0,0.0
53,2.3291433732468496,883.0,86.0,26.0,0.0
54,2.3763295560968563,883.0,86.0,25.0,0.0
55,2.3824031583382057,882.0,87.0,25.0,0.0
56,2.3842631476988827,882.0,86.0,26.0,0.0
57,2.417835676336755,881.0,87.0,26.0,0.0
58,2.5254008095794203,881.0,87.0,25.0,0.0
59,2.5282615456486526,881.0,86.0,26.0,0.0
60,2.5431382571177363,881.0,85.0,27.0,0.0
61,2.7955439233301638,881.0,85.0,26.0,0.0
62,2.7999946002655376,881.0,84.0,27.0,0.0
63,2.8122285723282543,881.0,83.0,28.0,0.0
64,2.85817164341748,880.0,84.0,28.0,0.0
65,2.88679044148042,880.0,84.0,27.0,0.0
66,2.9474634267238105,880.0,83.0,28.0,0.0
67,3.016875077742814,879.0,84.0,28.0,0.0
68,3.0222662935740385,879.0,84.0,27.0,0.0
69,3.1050992726417403,879.0,83.0,28.0,0.0
70,3.2129798586960634,878.0,84.0,28.0,0.0
71,3.2792868536311865,878.0,83.0,29.0,0.0
72,3.2976864556082925,878.0,83.0,28.0,0.0
73,3.302747774514294,877.0,84.0,28.0,0.0
74,3.307042568204504,877.0,84.0,27.0,0.0
75,3.318325344155144,877.0,83.0,28.0,0.0
76,3.3425297180187923,876.0,84.0,28.0,0.0
77,3.355757444846534,876.0,83.0,29.0,0.0
78,3.386631043205341,875.0,84.0,29.0,0.0
79,3.403341593227322,875.0,83.0,30.0,0.0
80,3.4052980738894743,875.0,83.0,29.0,0.0
81,3.4132884140605415,875.0,82.0,30.0,0.0
82,3.416426817493735,875.0,81.0,31.0,0.0
83,3.4932595002686435,874.0,82.0,31.0,0.0
84,3.4954282916785364,874.0,81.0,32.0,0.0
85,3.6002874043718704,873.0,82.0,32.0,0.0
86,3.602765111371836,873.0,81.0,33.0,0.0
87,3.7020090768502394,873.0,80.0,34.0,0.0
88,3.7847460121058316,873.0,79.0,35.0,0.0
89,3.83705732578703,872.0,80.0,35.0,0.0
90,3.852362450277667,871.0,81.0,35.0,0.0
91,3.874935609963159,871.0,80.0,36.0,0.0
92,3.8790108471343108,871.0,79.0,37.0,0.0
93,3.9035165876096185,871.0,78.0,38.0,0.0
94,3.9290957331190652,871.0,78.0,37.0,0.0
95,4.00958256602388,871.0,77.0,38.0,0.0
96,4.0169703875054275,871.0,76.0,39.0,0.0
97,4.053525201838525,870.0,77.0,39.0,0.0
98,4.098756705378378,869.0,78.0,39.0,0.0
99,4.110424038263714,869.0,78.0,38.0,0.0
100,4.114699121621531,869.0,78.0,37.0,0.0
101,4.1387733440714465,869.0,77.0,38.0,0.0
102,4.228270569433033,868.0,78.0,38.0,0.0
103,4.2787265835644455,868.0,77.0,39.0,0.0
104,4.29501551110707,868.0,76.0,40.0,0.0
105,4.315497636732127,868.0,76.0,39.0,0.0
106,4.352237458934785,868.0,75.0,40.0,0.0
107,4.385020142434366,868.0,74.0,41.0,0.0
108,4.405336993943794,868.0,74.0,40.0,0.0
109,4.462712016433008,867.0,75.0,40.0,0.0
110,4.466902727143967,867.0,74.0,41.0,0.0
111,4.622457247799221,867.0,73.0,42.0,0.0
112,4.655147400460794,867.0,72.0,43.0,0.0
113,4.690547103138151,867.0,72.0,42.0,0.0
114,4.726617081806636,867.0,71.0,43.0,0.0
115,4.764719736855588,867.0,70.0,44.0,0.0
116,4.776446815732856,867.0,69.0,45.0,0.0
117,4.782566399502516,867.0,69.0,44.0,0.0
118,4.844074074029915,867.0,68.0,45.0,0.0
119,4.851530333654505,867.0,67.0,46.0,0.0
120,4.864049742809665,866.0,68.0,46.0,0.0
121,4.875835133511497,866.0,67.0,47.0,0.0
122,4.889790833937773,866.0,66.0,48.0,0.0
123,4.898590473318707,866.0,65.0,49.0,0.0
124,4.926416793354115,866.0,64.0,50.0,0.0
125,4.949650602237865,865.0,65.0,50.0,0.0
126,4.995565315181432,864.0,66.0,50.0,0.0
127,5.068621880673167,863.0,67.0,50.0,0.0
128,5.087744445154553,863.0,66.0,51.0,0.0
129,5.112463521536162,863.0,66.0,50.0,0.0
130,5.114994460311531,862.0,67.0,50.0,0.0
131,5.155911039894074,862.0,66.0,51.0,0.0
132,5.211897682783942,862.0,65.0,52.0,0.0
133,5.222832724336979,862.0,65.0,51.0,0.0
134,5.25694160234807,861.0,66.0,51.0,0.0
135,5.278087742463213,861.0,66.0,50.0,0.0
136,5.283371408831696,861.0,65.0,51.0,0.0
137,5.357048660569786,860.0,66.0,51.0,0.0
138,5.423478530367786,859.0,67.0,51.0,0.0
139,5.470526468778748,859.0,66.0,52.0,0.0
140,5.538416683040754,859.0,65.0,53.0,0.0
141,5.590612877787794,859.0,64.0,54.0,0.0
142,5.605354748418782,859.0,63.0,55.0,0.0
143,5.64021535678277,859.0,62.0,56.0,0.0
144,5.70560113592611,858.0,63.0,56.0,0.0
145,5.713665725477971,857.0,64.0,56.0,0.0
146,5.719617009019757,856.0,65.0,56.0,0.0
147,5.733714612236376,856.0,64.0,57.0,0.0
148,5.7479673414514725,855.0,65.0,57.0,0.0
149,5.806436832620963,855.0,64.0,58.0,0.0
150,5.8447637126082785,855.0,63.0,59.0,0.0
151,5.860944885935705,854.0,64.0,59.0,0.0
152,5.909883662466716,854.0,63.0,60.0,0.0
153,5.921474033713065,854.0,63.0,59.0,0.0
154,5.954868695431866,854.0,63.0,58.0,0.0
155,5.973899837968854,853.0,64.0,58.0,0.0
156,6.046852250687708,853.0,63.0,59.0,0.0
157,6.056898499625561,853.0,62.0,60.0,0.0
158,6.077448766556637,853.0,62.0,59.0,0.0
159,6.095364302741239,852.0,63.0,59.0,0.0
160,6.132153939023779,852.0,63.0,58.0,0.0
161,6.209934965867489,851.0,64.0,58.0,0.0
162,6.220903000278359,851.0,64.0,57.0,0.0
163,6.22111589275986,851.0,63.0,58.0,0.0
164,6.224174727790249,850.0,64.0,58.0,0.0
165,6.22720997057563,849.0,65.0,58.0,0.0
166,6.248357242446092,849.0,64.0,59.0,0.0
167,6.336105788765918,848.0,65.0,59.0,0.0
168,6.3634201771003145,847.0,66.0,59.0,0.0
169,6.374187630162486,846.0,67.0,59.0,0.0
170,6.410540587083912,846.0,66.0,60.0,0.0
171,6.469223492294708,845.0,67.0,60.0,0.0
172,6.498631172194971,844.0,68.0,60.0,0.0
173,6.513734509282364,843.0,69.0,60.0,0.0
174,6.522716420713078,843.0,68.0,61.0,0.0
175,6.537920249610403,843.0,68.0,60.0,0.0
176,6.577360197519802,843.0,67.0,61.0,0.0
177,6.67346471503529,842.0,68.0,61.0,0.0
178,6.7142370568694,841.0,69.0,61.0,0.0
179,6.728537772390801,840.0,70.0,61.0,0.0
180,6.732357036947598,840.0,70.0,60.0,0.0
181,6.741534225707375,840.0,69.0,61.0,0.0
182,6.744470318778352,840.0,68.0,62.0,0.0
183,6.782833276495951,839.0,69.0,62.0,0.0
184,6.787475315889384,839.0,68.0,63.0,0.0
185,6.820701870908145,839.0,67.0,64.0,0.0
186,6.825066316020846,839.0,67.0,63.0,0.0
187,6.835933595678689,839.0,66.0,64.0,0.0
188,6.883857533898412,839.0,65.0,65.0,0.0
189,6.899861627156892,838.0,66.0,65.0,0.0
190,6.964934985696318,838.0,65.0,66.0,0.0
191,7.042029696527322,838.0,64.0,67.0,0.0
192,7.043334616491105,838.0,63.0,68.0,0.0
193,7.146521674461485,838.0,63.0,67.0,0.0
194,7.155145941405711,837.0,64.0,67.0,0.0
195,7.158150844094579,836.0,65.0,67.0,0.0
196,7.177245909472659,836.0,64.0,68.0,0.0
197,7.179237788548781,835.0,65.0,68.0,0.0
198,7.232593977833806,835.0,64.0,69.0,0.0
199,7.261266536731927,835.0,64.0,68.0,0.0
200,7.262678219118329,835.0,63.0,69.0,0.0
201,7.280799726740605,835.0,63.0,68.0,0.0
202,7.3185304562618985,835.0,62.0,69.0,0.0
203,7.348661270692553,834.0,63.0,69.0,0.0
204,7.3689091393874255,834.0,63.0,68.0,0.0
205,7.374887093926332,834.0,62.0,69.0,0.0
206,7.436070963628497,834.0,61.0,70.0,0.0
207,7.465445083661317,834.0,61.0,69.0,0.0
208,7.476010367097759,833.0,62.0,69.0,0.0
209,7.489804731101052,832.0,63.0,69.0,0.0
210,7.503757093272027,831.0,64.0,69.0,0.0
211,7.567849172019132,830.0,65.0,69.0,0.0
212,7.620725457394753,830.0,65.0,68.0,0.0
213,7.639912103466046,829.0,66.0,68.0,0.0
214,7.70118728646964,828.0,67.0,68.0,0.0
215,7.7027060608189934,827.0,68.0,68.0,0.0
216,7.714415981646372,827.0,67.0,69.0,0.0
217,7.716277562250726,827.0,66.0,70.0,0.0
218,7.722750523145498,826.0,67.0,70.0,0.0
219,7.755919954160993,826.0,67.0,69.0,0.0
220,7.807130294579503,826.0,67.0,68.0,0.0
221,7.827685434447103,826.0,66.0,69.0,0.0
222,7.943627965078369,825.0,67.0,69.0,0.0
223,7.944407274771719,825.0,67.0,68.0,0.0
224,7.985186160346567,824.0,68.0,68.0,0.0
225,8.00427818679802,824.0,67.0,69.0,0.0
226,8.00459721027,823.0,68.0,69.0,0.0
227,8.005009923798266,822.0,69.0,69.0,0.0
228,8.055847233006434,821.0,70.0,69.0,0.0
229,8.065034687094393,820.0,71.0,69.0,0.0
230,8.067119806672627,819.0,72.0,69.0,0.0
231,8.078228482129456,819.0,71.0,70.0,0.0
232,8.084159731999327,819.0,71.0,69.0,0.0
233,8.096442218603643,819.0,70.0,70.0,0.0
234,8.096904122488384,819.0,69.0,71.0,0.0
235,8.099683016336042,818.0,70.0,71.0,0.0
236,8.104867063873689,818.0,70.0,70.0,0.0
237,8.109729086547425,818.0,69.0,71.0,0.0
238,8.140706293629977,818.0,68.0,72.0,0.0
239,8.150524368772903,818.0,67.0,73.0,0.0
240,8.153737920220966,817.0,68.0,73.0,0.0
241,8.159106476883041,817.0,68.0,72.0,0.0
242,8.169045737445169,817.0,68.0,71.0,0.0
243,8.256510816109646,817.0,67.0,72.0,0.0
244,8.33300215318213,816.0,68.0,72.0,0.0
245,8.501604380650054,816.0,67.0,73.0,0.0
246,8.512679652687416,815.0,68.0,73.0,0.0
247,8.549872046634759,815.0,68.0,72.0,0.0
248,8.565058522807423,815.0,68.0,71.0,0.0
