Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.08229757072957826,900.0,99.0,1.0,0.0
2,0.15008102075522994,900.0,98.0,2.0,0.0
3,0.21372402478757815,900.0,97.0,3.0,0.0
4,0.22274251964990524,900.0,96.0,4.0,0.0
5,0.2529217993022461,900.0,95.0,5.0,0.0
6,0.32610571565949126,900.0,94.0,6.0,0.0
7,0.3792738874656003,900.0,93.0,7.0,0.0
8,0.49259495082781096,900.0,92.0,8.0,0.0
9,0.518372848648581,900.0,91.0,9.0,0.0
10,0.5938219242495584,900.0,90.0,10.0,0.0
11,0.7387812082610289,900.0,89.0,11.0,0.0
12,0.7598524287862481,900.0,88.0,12.0,0.0
13,0.7827137790568007,899.0,89.0,12.0,0.0
14,0.8489397044686346,899.0,88.0,13.0,0.0
15,0.9306157166406246,898.0,89.0,13.0,0.0
16,0.9506154852402791,898.0,88.0,14.0,0.0
17,0.9730456863302868,898.0,87.0,15.0,0.0
18,1.006981333464413,897.0,88.0,15.0,0.0
19,1.2357062798466192,896.0,89.0,15.0,0.0
20,1.265830086551095,896.0,89.0,14.0,0.0
21,1.268959972709525,896.0,88.0,15.0,0.0
22,1.2990811639409916,896.0,87.0,16.0,0.0
23,1.3047532028741728,895.0,88.0,16.0,0.0
24,1.3456552593960083,895.0,88.0,15.0,0.0
25,1.34966413630915,895.0,87.0,16.0,0.0
26,1.3540597392825995,894.0,88.0,16.0,0.0
27,1.3592254534945372,894.0,87.0,17.0,0.0
28,1.359605085290056,894.0,86.0,18.0,0.0
29,1.3847513624190588,893.0,87.0,18.0,0.0
30,1.4149067041270098,893.0,86.0,19.0,0.0
31,1.422591179897861,893.0,85.0,20.0,0.0
32,1.5431419725813629,892.0,86.0,20.0,0.0
33,1.554338723002176,892.0,85.0,21.0,0.0
34,1.5587283868173338,892.0,84.0,22.0,0.0
35,1.5601436651015677,891.0,85.0,22.0,0.0
36,1.5998378329715,891.0,84.0,23.0,0.0
37,1.617317730759721,890.0,85.0,23.0,0.0
38,1.6933328703384705,890.0,84.0,24.0,0.0
39,1.713086758920042,889.0,85.0,24.0,0.0
40,1.7276594468734088,889.0,84.0,25.0,0.0
41,1.773266721702891,889.0,83.0,26.0,0.0
42,1.815511182479762,888.0,84.0,26.0,0.0
43,1.8863195909298303,888.0,83.0,27.0,0.0
44,1.9510504764825776,888.0,82.0,28.0,0.0
45,1.958694023959055,887.0,83.0,28.0,0.0
46,1.9631921367064797,886.0,84.0,28.0,0.0
47,1.968593106323434,886.0,83.0,29.0,0.0
48,1.973723299728102,886.0,82.0,30.0,0.0
49,2.0028014880128002,885.0,83.0,30.0,0.0
50,2.0770346032482796,884.0,84.0,30.0,0.0
51,2.1254646790347977,884.0,83.0,31.0,0.0
52,2.181987206379638,883.0,84.0,31.0,0.0
53,2.1895383077598662,883.0,83.0,32.0,0.0
54,2.190760484597357,883.0,83.0,31.0,0.0
55,2.2190087796667894,882.0,84.0,31.0,0.0
56,2.2324765502739985,881.0,85.0,31.0,0.0
57,2.270171981471343,880.0,86.0,31.0,0.0
58,2.3105377192964145,879.0,87.0,31.0,0.0
59,2.3740443746827884,878.0,88.0,31.0,0.0
60,2.376082194196889,878.0,87.0,32.0,0.0
61,2.3956138506177043,877.0,88.0,32.0,0.0
62,2.4205147545774968,876.0,89.0,32.0,0.0
63,2.4422744011165642,875.0,90.0,32.0,0.0
64,2.467543425674115,874.0,91.0,32.0,0.0
65,2.4747463570795287,874.0,90.0,33.0,0.0
66,2.4821689307448036,874.0,89.0,34.0,0.0
67,2.5185225763657715,873.0,90.0,34.0,0.0
68,2.5474683180368882,873.0,89.0,35.0,0.0
69,2.54764841605837,872.0,90.0,35.0,0.0
70,2.594413390905855,872.0,89.0,36.0,0.0
71,2.6137548644692012,872.0,88.0,37.0,0.0
72,2.664414311608697,872.0,87.0,38.0,0.0
73,2.6727591203847356,871.0,88.0,38.0,0.0
74,2.710071105538482,871.0,88.0,37.0,0.0
75,2.82006136545796,871.0,87.0,38.0,0.0
76,2.8233163223082904,870.0,88.0,38.0,0.0
77,2.829206356820161,870.0,87.0,39.0,0.0
78,2.83475792230221,869.0,88.0,39.0,0.0
79,2.874982527965177,869.0,87.0,40.0,0.0
80,2.8976785665024427,868.0,88.0,40.0,0.0
81,2.9473819466278433,867.0,89.0,40.0,0.0
82,2.9841620768258985,867.0,89.0,39.0,0.0
83,3.009252386585606,867.0,88.0,40.0,0.0
84,3.0284285166168186,866.0,89.0,40.0,0.0
85,3.0676028341463843,865.0,90.0,40.0,0.0
86,3.0710650555677965,865.0,90.0,39.0,0.0
87,3.0783527727843425,864.0,91.0,39.0,0.0
88,3.146058761998631,864.0,90.0,40.0,0.0
89,3.146150235496312,863.0,91.0,40.0,0.0
90,3.2084766481293974,862.0,92.0,40.0,0.0
91,3.2488249545166266,861.0,93.0,40.0,0.0
92,3.2513174554260593,860.0,94.0,40.0,0.0
93,3.253613152498102,860.0,93.0,41.0,0.0
94,3.2561346774333617,860.0,92.0,42.0,0.0
95,3.4175265368516117,860.0,92.0,41.0,0.0
96,3.4336855555786,859.0,93.0,41.0,0.0
97,3.436715541119845,859.0,93.0,40.0,0.0
98,3.443474016522352,858.0,94.0,40.0,0.0
99,3.4561854391956635,857.0,95.0,40.0,0.0
100,3.5316348884814484,857.0,95.0,39.0,0.0
101,3.641079589010312,856.0,96.0,39.0,0.0
102,3.6586345499420054,856.0,95.0,40.0,0.0
103,3.6689570992163936,856.0,94.0,41.0,0.0
104,3.69372329452056,855.0,95.0,41.0,0.0
105,3.7035292777300723,854.0,96.0,41.0,0.0
106,3.7483556004353766,854.0,95.0,42.0,0.0
107,3.811544480073506,853.0,96.0,42.0,0.0
108,3.81269315181671,852.0,97.0,42.0,0.0
109,3.8682811197374414,851.0,98.0,42.0,0.0
110,3.8897152592763313,850.0,99.0,42.0,0.0
111,3.9198974762932455,850.0,98.0,43.0,0.0
112,3.9656849368072766,849.0,99.0,43.0,0.0
113,4.01829744569343,849.0,98.0,44.0,0.0
114,4.059918256866305,849.0,98.0,43.0,0.0
115,4.083453879352396,848.0,99.0,43.0,0.0
116,4.085288230693882,848.0,98.0,44.0,0.0
117,4.093397621661955,847.0,99.0,44.0,0.0
118,4.112890795126494,846.0,100.0,44.0,0.0
119,4.132362819027694,846.0,99.0,45.0,0.0
120,4.132987437239651,846.0,98.0,46.0,0.0
121,4.1613763519074345,846.0,98.0,45.0,0.0
122,4.278534044617919,846.0,97.0,46.0,0.0
123,4.306196067462442,845.0,98.0,46.0,0.0
124,4.3297535964598755,845.0,97.0,47.0,0.0
125,4.333284941992971,845.0,96.0,48.0,0.0
126,4.340014464516579,844.0,97.0,48.0,0.0
127,4.359399001541241,844.0,96.0,49.0,0.0
128,4.371482796282244,843.0,97.0,49.0,0.0
129,4.438860805644468,842.0,98.0,49.0,0.0
130,4.439753975220348,841.0,99.0,49.0,0.0
131,4.4531665298263725,841.0,98.0,50.0,0.0
132,4.457004337365813,841.0,97.0,51.0,0.0
133,4.496960758797129,841.0,97.0,50.0,0.0
134,4.49781965617637,841.0,96.0,51.0,0.0
135,4.513605178119352,841.0,95.0,52.0,0.0
136,4.521947777850703,840.0,96.0,52.0,0.0
137,4.536677524498439,840.0,95.0,53.0,0.0
138,4.552108692706732,840.0,94.0,54.0,0.0
139,4.583661333399778,840.0,93.0,55.0,0.0
140,4.596787145736917,840.0,92.0,56.0,0.0
141,4.61121546613693,840.0,92.0,55.0,0.0
142,4.646636984833502,840.0,91.0,56.0,0.0
143,4.699702569482847,839.0,92.0,56.0,0.0
144,4.746892295046854,838.0,93.0,56.0,0.0
145,4.748514556168903,838.0,92.0,57.0,0.0
146,4.789479826324215,838.0,91.0,58.0,0.0
147,4.900365022912637,837.0,92.0,58.0,0.0
148,4.920727738567528,836.0,93.0,58.0,0.0
149,4.931466390811844,836.0,92.0,59.0,0.0
150,4.939711901485059,836.0,91.0,60.0,0.0
151,4.968687385931582,836.0,91.0,59.0,0.0
152,4.970050847186448,835.0,92.0,59.0,0.0
153,5.01764009599727,835.0,91.0,60.0,0.0
154,5.037980186892457,835.0,90.0,61.0,0.0
155,5.061295498750059,835.0,90.0,60.0,0.0
156,5.1323042709332825,835.0,89.0,61.0,0.0
157,5.167884180525784,834.0,90.0,61.0,0.0
158,5.206435522221412,834.0,89.0,62.0,0.0
159,5.211855421246905,833.0,90.0,62.0,0.0
160,5.26744080594291,833.0,90.0,61.0,0.0
161,5.297211464011136,832.0,91.0,61.0,0.0
162,5.311276012009031,832.0,90.0,62.0,0.0
163,5.350941722096999,831.0,91.0,62.0,0.0
164,5.373069618101694,831.0,91.0,61.0,0.0
