Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.006486334937626628,900.0,99.0,1.0,0.0
2,0.007488994748618536,900.0,98.0,2.0,0.0
3,0.0466917625023975,900.0,97.0,3.0,0.0
4,0.10065800468318271,900.0,96.0,4.0,0.0
5,0.10420103128661597,900.0,95.0,5.0,0.0
6,0.13419066276609123,900.0,94.0,6.0,0.0
7,0.14671711805476995,900.0,93.0,7.0,0.0
8,0.1860480657890728,900.0,92.0,8.0,0.0
9,0.2768577831988376,899.0,93.0,8.0,0.0
10,0.33051482258815207,898.0,94.0,8.0,0.0
11,0.33408382264443776,898.0,93.0,9.0,0.0
12,0.43609714398202326,898.0,92.0,10.0,0.0
13,0.4518700783911072,898.0,91.0,11.0,0.0
14,0.46479216585236566,898.0,91.0,10.0,0.0
15,0.5102768730902154,898.0,91.0,9.0,0.0
16,0.5323806553184222,898.0,90.0,10.0,0.0
17,0.6088974402386683,898.0,89.0,11.0,0.0
18,0.6369924051988675,898.0,88.0,12.0,0.0
19,0.6383143616706016,898.0,87.0,13.0,0.0
20,0.6597612809862706,897.0,88.0,13.0,0.0
21,0.6792540325036639,897.0,87.0,14.0,0.0
22,0.7246268359488653,897.0,86.0,15.0,0.0
23,0.7438851099813024,897.0,85.0,16.0,0.0
24,0.7729944785288546,896.0,86.0,16.0,0.0
25,0.8973373264744926,896.0,86.0,15.0,0.0
26,0.9576754366751363,896.0,85.0,16.0,0.0
27,1.0135940546623794,896.0,84.0,17.0,0.0
28,1.0810021871457831,895.0,85.0,17.0,0.0
29,1.1042036615886723,895.0,85.0,16.0,0.0
30,1.1390291541674524,894.0,86.0,16.0,0.0
31,1.1765766390183594,894.0,85.0,17.0,0.0
32,1.1845766757818141,894.0,85.0,16.0,0.0
33,1.1900180079954226,894.0,84.0,17.0,0.0
34,1.3252755568138517,894.0,83.0,18.0,0.0
35,1.3733450507045344,894.0,82.0,19.0,0.0
36,1.451112072288026,894.0,81.0,20.0,0.0
37,1.4521604796035432,894.0,80.0,21.0,0.0
38,1.4835759224954188,893.0,81.0,21.0,0.0
39,1.497476086778056,892.0,82.0,21.0,0.0
40,1.5450312468534384,892.0,81.0,22.0,0.0
41,1.6156488728395044,892.0,80.0,23.0,0.0
42,1.6475696331901746,892.0,79.0,24.0,0.0
43,1.677542719348123,892.0,78.0,25.0,0.0
44,1.7032996673384655,891.0,79.0,25.0,0.0
45,1.7160030308208611,891.0,79.0,24.0,0.0
46,1.7405654470712149,891.0,79.0,23.0,0.0
47,1.8293923751429573,891.0,78.0,24.0,0.0
48,1.8307858044434202,891.0,77.0,25.0,0.0
49,1.8408551369385573,890.0,78.0,25.0,0.0
50,1.8429798836602906,890.0,77.0,26.0,0.0
51,1.887091599160717,889.0,78.0,26.0,0.0
52,2.0135161825907457,888.0,79.0,26.0,0.0
53,2.0617353029833287,888.0,78.0,27.0,0.0
54,2.100102942826414,887.0,79.0,27.0,0.0
55,2.107837613714001,887.0,78.0,28.0,0.0
56,2.1650409297149484,887.0,77.0,29.0,0.0
57,2.182522649888061,887.0,76.0,30.0,0.0
58,2.1837047975369663,887.0,75.0,31.0,0.0
59,2.2076679024592094,887.0,74.0,32.0,0.0
60,2.226175436951923,886.0,75.0,32.0,0.0
61,2.2864515143899458,886.0,74.0,33.0,0.0
62,2.2968188042746154,885.0,75.0,33.0,0.0
63,2.335641292469726,884.0,76.0,33.0,0.0
64,2.3827657521269776,884.0,75.0,34.0,0.0
65,2.397495540495289,884.0,74.0,35.0,0.0
66,2.4491264310148853,884.0,73.0,36.0,0.0
67,2.5043043287598006,883.0,74.0,36.0,0.0
68,2.5046900009798723,882.0,75.0,36.0,0.0
69,2.5423901466206984,881.0,76.0,36.0,0.0
70,2.563786214404935,880.0,77.0,36.0,0.0
71,2.586207785167371,880.0,77.0,35.0,0.0
72,2.661367609788053,880.0,76.0,36.0,0.0
73,2.711981639816072,880.0,76.0,35.0,0.0
74,2.716422807181597,880.0,76.0,34.0,0.0
75,2.722220058037299,880.0,75.0,35.0,0.0
76,2.7814207347154736,879.0,76.0,35.0,0.0
77,2.8083092681656514,878.0,77.0,35.0,0.0
78,2.8432389988031637,877.0,78.0,35.0,0.0
79,2.8645299362805967,876.0,79.0,35.0,0.0
80,2.8647389202473095,875.0,80.0,35.0,0.0
81,2.8680701082781788,874.0,81.0,35.0,0.0
82,2.899780436104574,873.0,82.0,35.0,0.0
83,2.9387277647300967,872.0,83.0,35.0,0.0
84,2.9727143877695643,871.0,84.0,35.0,0.0
85,3.0206097190195256,871.0,83.0,36.0,0.0
86,3.055953906933297,871.0,82.0,37.0,0.0
87,3.0992992440573017,871.0,81.0,38.0,0.0
88,3.129472966698667,870.0,82.0,38.0,0.0
89,3.132124882982626,869.0,83.0,38.0,0.0
90,3.1571500916629116,869.0,82.0,39.0,0.0
91,3.221693991975073,869.0,81.0,40.0,0.0
92,3.2502017163328007,869.0,80.0,41.0,0.0
93,3.2707245523469988,869.0,79.0,42.0,0.0
94,3.2839096816512168,869.0,78.0,43.0,0.0
95,3.2848628365091206,869.0,78.0,42.0,0.0
96,3.3254434108577167,869.0,78.0,41.0,0.0
97,3.378877232686128,869.0,77.0,42.0,0.0
98,3.4019760707180677,868.0,78.0,42.0,0.0
99,3.4080081059653007,867.0,79.0,42.0,0.0
100,3.4151921061923063,867.0,78.0,43.0,0.0
101,3.4485488820312837,866.0,79.0,43.0,0.0
102,3.492108394137609,866.0,78.0,44.0,0.0
103,3.554423847653593,865.0,79.0,44.0,0.0
104,3.5679554562557825,864.0,80.0,44.0,0.0
105,3.569618246612601,863.0,81.0,44.0,0.0
106,3.588490923316817,863.0,80.0,45.0,0.0
107,3.604934506535067,862.0,81.0,45.0,0.0
108,3.6091222844746125,862.0,80.0,46.0,0.0
109,3.626025172571085,862.0,79.0,47.0,0.0
110,3.6315158058475774,861.0,80.0,47.0,0.0
111,3.641398121466835,861.0,80.0,46.0,0.0
112,3.6935004008114167,861.0,79.0,47.0,0.0
113,3.7350141104148022,861.0,78.0,48.0,0.0
114,3.801850326712395,861.0,78.0,47.0,0.0
115,3.8515033472422906,861.0,77.0,48.0,0.0
116,3.880459331736145,861.0,76.0,49.0,0.0
117,3.9109850122395864,860.0,77.0,49.0,0.0
118,3.917100241183574,860.0,76.0,50.0,0.0
119,3.949402713832629,860.0,75.0,51.0,0.0
120,3.9867505066478137,860.0,74.0,52.0,0.0
121,3.9991886980371936,859.0,75.0,52.0,0.0
122,4.027110867090741,858.0,76.0,52.0,0.0
123,4.038525309449798,857.0,77.0,52.0,0.0
124,4.044156870066631,856.0,78.0,52.0,0.0
125,4.050062587070952,856.0,77.0,53.0,0.0
126,4.1294115445275645,855.0,78.0,53.0,0.0
127,4.154030126761445,854.0,79.0,53.0,0.0
128,4.154899101219372,854.0,78.0,54.0,0.0
129,4.1841422580160605,853.0,79.0,54.0,0.0
130,4.191789573839617,852.0,80.0,54.0,0.0
131,4.225950428835938,852.0,80.0,53.0,0.0
132,4.229781067369881,852.0,79.0,54.0,0.0
133,4.2638178183691915,851.0,80.0,54.0,0.0
134,4.34688668366685,851.0,79.0,55.0,0.0
135,4.347057307319285,851.0,78.0,56.0,0.0
136,4.373963650346915,851.0,78.0,55.0,0.0
137,4.402023529467386,851.0,77.0,56.0,0.0
138,4.4060856894909675,850.0,78.0,56.0,0.0
139,4.43098436748116,850.0,77.0,57.0,0.0
140,4.444534076684956,850.0,76.0,58.0,0.0
141,4.544724538197243,850.0,76.0,57.0,0.0
142,4.544985522087638,850.0,76.0,56.0,0.0
143,4.560959677757971,849.0,77.0,56.0,0.0
144,4.577432646040932,848.0,78.0,56.0,0.0
145,4.586812214882352,848.0,77.0,57.0,0.0
146,4.620633906426969,847.0,78.0,57.0,0.0
147,4.62639573889989,847.0,77.0,58.0,0.0
148,4.648807480129525,846.0,78.0,58.0,0.0
149,4.697294147813423,846.0,77.0,59.0,0.0
150,4.701566694589738,845.0,78.0,59.0,0.0
151,4.712616243343705,844.0,79.0,59.0,0.0
152,4.730042267338695,844.0,78.0,60.0,0.0
153,4.8331849688547,844.0,77.0,61.0,0.0
154,4.847459876976398,844.0,76.0,62.0,0.0
155,4.88450856568672,844.0,75.0,63.0,0.0
156,4.89816668896465,843.0,76.0,63.0,0.0
157,4.908206447380617,842.0,77.0,63.0,0.0
158,4.981794419493931,842.0,77.0,62.0,0.0
159,5.020267609405062,842.0,76.0,63.0,0.0
160,5.044717895058615,841.0,77.0,63.0,0.0
161,5.114569258891404,840.0,78.0,63.0,0.0
162,5.118417804992223,840.0,78.0,62.0,0.0
163,5.135923379480945,840.0,77.0,63.0,0.0
164,5.16328059227602,840.0,77.0,62.0,0.0
165,5.165735944552693,840.0,76.0,63.0,0.0
166,5.214734541246658,839.0,77.0,63.0,0.0
167,5.215271343182193,839.0,76.0,64.0,0.0
168,5.244636460423368,839.0,76.0,63.0,0.0
169,5.245920557802729,838.0,77.0,63.0,0.0
170,5.265716959729332,838.0,76.0,64.0,0.0
171,5.292267443975851,838.0,76.0,63.0,0.0
172,5.297082426574426,837.0,77.0,63.0,0.0
173,5.319773238180334,837.0,76.0,64.0,0.0
174,5.328373441854188,836.0,77.0,64.0,0.0
175,5.340259937416617,836.0,77.0,63.0,0.0
176,5.375002668798147,835.0,78.0,63.0,0.0
177,5.3889804967712,835.0,77.0,64.0,0.0
178,5.392074851291955,834.0,78.0,64.0,0.0
179,5.401295417648635,834.0,77.0,65.0,0.0
180,5.4700933595542045,834.0,76.0,66.0,0.0
181,5.483530389436294,833.0,77.0,66.0,0.0
