Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.04726114228924564,900.0,99.0,1.0,0.0
2,0.0984649451272194,900.0,98.0,2.0,0.0
3,0.1665621782059119,900.0,97.0,3.0,0.0
4,0.19722881309824275,899.0,98.0,3.0,0.0
5,0.2997063226383163,899.0,97.0,4.0,0.0
6,0.3059167924118017,899.0,96.0,5.0,0.0
7,0.31343400728484916,899.0,95.0,6.0,0.0
8,0.329279325239375,899.0,94.0,7.0,0.0
9,0.39288626187830117,898.0,95.0,7.0,0.0
10,0.4171315560351313,898.0,94.0,8.0,0.0
11,0.42725556783510404,898.0,93.0,9.0,0.0
12,0.47946374794746893,898.0,92.0,10.0,0.0
13,0.48057813308697384,897.0,93.0,10.0,0.0
14,0.5309118580002326,897.0,92.0,11.0,0.0
15,0.563771084950669,897.0,91.0,12.0,0.0
16,0.574286618116783,897.0,90.0,13.0,0.0
17,0.6123147259589496,897.0,89.0,14.0,0.0
18,0.6148472762947732,897.0,88.0,15.0,0.0
19,0.6515668258568951,897.0,87.0,16.0,0.0
20,0.6680748453783776,896.0,88.0,16.0,0.0
21,0.678630884975629,896.0,87.0,17.0,0.0
22,0.8295730726143521,895.0,88.0,17.0,0.0
23,0.8466500960270585,895.0,88.0,16.0,0.0
24,0.856491086473481,895.0,87.0,17.0,0.0
25,0.860943329575666,895.0,86.0,18.0,0.0
26,0.8893616190047027,895.0,86.0,17.0,0.0
27,0.9253722295732121,895.0,85.0,18.0,0.0
28,0.9305447761778616,894.0,86.0,18.0,0.0
29,1.0705527055201576,894.0,85.0,19.0,0.0
30,1.0725195224576334,894.0,84.0,20.0,0.0
31,1.102159649199081,894.0,84.0,19.0,0.0
32,1.1731634952635042,893.0,85.0,19.0,0.0
33,1.2510441291719638,892.0,86.0,19.0,0.0
34,1.273879645318801,891.0,87.0,19.0,0.0
35,1.29557122094491,891.0,86.0,20.0,0.0
36,1.3325440535973239,890.0,87.0,20.0,0.0
37,1.3650582405221188,889.0,88.0,20.0,0.0
38,1.4079119485073543,889.0,87.0,21.0,0.0
39,1.4482114867201907,888.0,88.0,21.0,0.0
40,1.4822547416080578,888.0,87.0,22.0,0.0
41,1.4953367438011067,888.0,86.0,23.0,0.0
42,1.5201228820571666,887.0,87.0,23.0,0.0
43,1.525384675615623,887.0,86.0,24.0,0.0
44,1.5617121954602673,887.0,86.0,23.0,0.0
45,1.5665521088116012,887.0,86.0,22.0,0.0
46,1.581903267372597,886.0,87.0,22.0,0.0
47,1.6107795599188466,885.0,88.0,22.0,0.0
48,1.6467944446883067,885.0,87.0,23.0,0.0
49,1.6506167610928884,885.0,86.0,24.0,0.0
50,1.7451895956957835,885.0,86.0,23.0,0.0
51,1.760043562832925,885.0,85.0,24.0,0.0
52,1.7906528983978434,884.0,86.0,24.0,0.0
53,1.8275253209023292,884.0,86.0,23.0,0.0
54,1.8302151763139052,884.0,86.0,22.0,0.0
55,1.915537441955094,884.0,85.0,23.0,0.0
56,1.9572627295702687,884.0,84.0,24.0,0.0
57,2.0032933727057785,884.0,84.0,23.0,0.0
58,2.004132134777264,883.0,85.0,23.0,0.0
59,2.0790299612766123,883.0,84.0,24.0,0.0
60,2.0889258883263935,883.0,83.0,25.0,0.0
61,2.1001169411306586,882.0,84.0,25.0,0.0
62,2.1066769703507595,882.0,83.0,26.0,0.0
63,2.1145617027153736,882.0,82.0,27.0,0.0
64,2.168366034203496,881.0,83.0,27.0,0.0
65,2.1939230156175302,880.0,84.0,27.0,0.0
66,2.2413230979363425,880.0,83.0,28.0,0.0
67,2.2631655331729723,879.0,84.0,28.0,0.0
68,2.265224897249983,879.0,84.0,27.0,0.0
69,2.2940799180390727,878.0,85.0,27.0,0.0
70,2.3364374225063482,878.0,84.0,28.0,0.0
71,2.4360924638719785,878.0,83.0,29.0,0.0
72,2.4573916085154193,877.0,84.0,29.0,0.0
73,2.471180140701518,877.0,84.0,28.0,0.0
74,2.499532252600162,876.0,85.0,28.0,0.0
75,2.5128520240803307,875.0,86.0,28.0,0.0
76,2.525053584916131,874.0,87.0,28.0,0.0
77,2.5397868389299108,874.0,86.0,29.0,0.0
78,2.602054077246333,874.0,85.0,30.0,0.0
79,2.6266866886111675,874.0,84.0,31.0,0.0
80,2.7200304484392985,873.0,85.0,31.0,0.0
81,2.7266352342729947,872.0,86.0,31.0,0.0
82,2.7979231139169407,872.0,86.0,30.0,0.0
83,2.84574029326587,871.0,87.0,30.0,0.0
84,2.8633123863663497,871.0,86.0,31.0,0.0
85,2.9021827408981733,871.0,85.0,32.0,0.0
86,2.9310666424382408,871.0,85.0,31.0,0.0
87,2.9431883612968357,871.0,84.0,32.0,0.0
88,2.9492819176936225,871.0,83.0,33.0,0.0
89,2.955061197123657,871.0,82.0,34.0,0.0
90,2.980793173338053,871.0,81.0,35.0,0.0
91,2.9867258316282532,871.0,80.0,36.0,0.0
92,2.991684463998243,870.0,81.0,36.0,0.0
93,3.052044299982352,870.0,80.0,37.0,0.0
94,3.1676546239501775,870.0,80.0,36.0,0.0
95,3.1780144837847772,870.0,79.0,37.0,0.0
96,3.1953105034721507,870.0,78.0,38.0,0.0
97,3.2742461841303476,870.0,78.0,37.0,0.0
98,3.2843797374554797,869.0,79.0,37.0,0.0
99,3.28557510087822,868.0,80.0,37.0,0.0
100,3.3202045644125318,868.0,79.0,38.0,0.0
101,3.325274071192699,867.0,80.0,38.0,0.0
102,3.3322074417082277,867.0,80.0,37.0,0.0
103,3.3350723532520856,867.0,79.0,38.0,0.0
104,3.349721655843049,866.0,80.0,38.0,0.0
105,3.3631562337953285,865.0,81.0,38.0,0.0
106,3.4173492891979467,865.0,80.0,39.0,0.0
107,3.444389440062193,865.0,79.0,40.0,0.0
108,3.453202983601666,864.0,80.0,40.0,0.0
109,3.4597462500762224,864.0,79.0,41.0,0.0
110,3.4617033901143506,864.0,78.0,42.0,0.0
111,3.4848925403665443,864.0,78.0,41.0,0.0
112,3.4951229296795963,864.0,77.0,42.0,0.0
113,3.5138639434671037,863.0,78.0,42.0,0.0
114,3.5235649274073455,863.0,77.0,43.0,0.0
115,3.567476586955354,863.0,76.0,44.0,0.0
116,3.596508882797863,862.0,77.0,44.0,0.0
117,3.598641043187779,861.0,78.0,44.0,0.0
118,3.675819094500567,861.0,78.0,43.0,0.0
119,3.7041523208542837,860.0,79.0,43.0,0.0
120,3.7111686897739435,860.0,78.0,44.0,0.0
121,3.79727721887556,860.0,77.0,45.0,0.0
122,3.930376940256679,859.0,78.0,45.0,0.0
123,3.9317095609471675,859.0,77.0,46.0,0.0
124,3.9581488814927535,859.0,76.0,47.0,0.0
125,3.974010105660858,859.0,76.0,46.0,0.0
126,3.9820177884986574,859.0,75.0,47.0,0.0
127,4.0449047827005575,859.0,75.0,46.0,0.0
128,4.115674953060301,858.0,76.0,46.0,0.0
129,4.161762857657524,858.0,75.0,47.0,0.0
130,4.354180397548387,857.0,76.0,47.0,0.0
131,4.3798577301406185,857.0,76.0,46.0,0.0
132,4.393117229448181,856.0,77.0,46.0,0.0
133,4.436034099032095,856.0,76.0,47.0,0.0
134,4.442408541104881,855.0,77.0,47.0,0.0
135,4.4711223666480535,854.0,78.0,47.0,0.0
