Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.060696324888789115,900.0,99.0,1.0,0.0
2,0.13019637462261877,900.0,98.0,2.0,0.0
3,0.17467409066527453,900.0,97.0,3.0,0.0
4,0.1926061750052513,900.0,96.0,4.0,0.0
5,0.26436433565803186,900.0,95.0,5.0,0.0
6,0.31227375211586317,900.0,94.0,6.0,0.0
7,0.6512532552425235,900.0,93.0,7.0,0.0
8,0.6540631928131121,900.0,93.0,6.0,0.0
9,0.8200720881333137,900.0,92.0,7.0,0.0
10,0.8289153956170653,900.0,91.0,8.0,0.0
11,0.9062414495950172,900.0,90.0,9.0,0.0
12,0.9197936842396403,900.0,89.0,10.0,0.0
13,0.9475829908006065,899.0,90.0,10.0,0.0
14,0.9949918460887657,898.0,91.0,10.0,0.0
15,0.99878534562453,898.0,90.0,11.0,0.0
16,1.0627250398408188,898.0,89.0,12.0,0.0
17,1.096150421984101,898.0,88.0,13.0,0.0
18,1.109242467099953,898.0,87.0,14.0,0.0
19,1.212502475134663,897.0,88.0,14.0,0.0
20,1.2836484336564518,897.0,87.0,15.0,0.0
21,1.3099543608290574,897.0,86.0,16.0,0.0
22,1.4175019095212646,897.0,85.0,17.0,0.0
23,1.4333694317712795,897.0,84.0,18.0,0.0
24,1.4544625611921354,897.0,83.0,19.0,0.0
25,1.5115322609911628,897.0,82.0,20.0,0.0
26,1.7501076039650034,897.0,81.0,21.0,0.0
27,1.7965933486060448,897.0,80.0,22.0,0.0
28,1.829722469985208,896.0,81.0,22.0,0.0
29,1.8688327690714133,896.0,80.0,23.0,0.0
30,1.8747838973004005,896.0,79.0,24.0,0.0
31,1.9032345277291574,895.0,80.0,24.0,0.0
32,1.9901382264300145,894.0,81.0,24.0,0.0
33,2.0163888399709324,894.0,80.0,25.0,0.0
34,2.028815931932304,893.0,81.0,25.0,0.0
35,2.1012552784681304,892.0,82.0,25.0,0.0
36,2.165403159720156,892.0,82.0,24.0,0.0
37,2.2075007811789478,892.0,81.0,25.0,0.0
38,2.2728157463303913,892.0,80.0,26.0,0.0
39,2.362106504635892,892.0,80.0,25.0,0.0
40,2.3949604497252035,892.0,80.0,24.0,0.0
