Time,S,E,I,R
14.539316116316654,681.0,91.0,98.0,0.0
14.561183962669443,681.0,91.0,97.0,0.0
14.566371114715285,681.0,90.0,98.0,0.0
14.566585610814007,681.0,90.0,97.0,0.0
14.576889418554622,681.0,89.0,98.0,0.0
14.5855486437929,681.0,89.0,97.0,0.0
14.604723841985143,681.0,88.0,98.0,0.0
14.60778269576929,681.0,88.0,97.0,0.0
14.62154832148704,681.0,88.0,96.0,0.0
14.624540741893524,681.0,88.0,95.0,0.0
14.651160660897446,681.0,87.0,96.0,0.0
14.663287066005857,681.0,87.0,95.0,0.0
14.738669894163264,680.0,88.0,95.0,0.0
14.754852663220746,679.0,89.0,95.0,0.0
14.763871708824254,679.0,88.0,96.0,0.0
14.765711940106256,678.0,89.0,96.0,0.0
14.77609424125701,677.0,90.0,96.0,0.0
14.85551898853357,676.0,91.0,96.0,0.0
14.883298603185917,676.0,91.0,95.0,0.0
14.919690526144395,676.0,90.0,96.0,0.0
14.942306229295394,676.0,90.0,95.0,0.0
14.957784756949177,676.0,89.0,96.0,0.0
14.96061118130939,676.0,89.0,95.0,0.0
15.002878094987013,676.0,88.0,96.0,0.0
15.028442736371403,675.0,89.0,96.0,0.0
15.032417850968065,675.0,89.0,95.0,0.0
15.04094261577396,674.0,90.0,95.0,0.0
15.069801192894717,674.0,89.0,96.0,0.0
15.074161454117764,674.0,89.0,95.0,0.0
15.105078419874301,674.0,89.0,94.0,0.0
15.11518117197067,674.0,89.0,93.0,0.0
15.162517217694989,674.0,89.0,92.0,0.0
15.182282820962767,674.0,88.0,93.0,0.0
15.320796661713876,673.0,89.0,93.0,0.0
15.348116024439273,672.0,90.0,93.0,0.0
15.354521207693415,672.0,89.0,94.0,0.0
15.359066030939474,671.0,90.0,94.0,0.0
15.361379945344058,671.0,90.0,93.0,0.0
15.38653216452586,670.0,91.0,93.0,0.0
15.389330089903801,670.0,90.0,94.0,0.0
15.397243351777965,670.0,89.0,95.0,0.0
15.406619515167556,670.0,89.0,94.0,0.0
15.432956391774924,669.0,90.0,94.0,0.0
15.435352675700443,669.0,89.0,95.0,0.0
15.451685172069139,669.0,88.0,96.0,0.0
15.452206078166746,668.0,89.0,96.0,0.0
15.454077071879631,667.0,90.0,96.0,0.0
15.466628879864096,667.0,90.0,95.0,0.0
15.475279937992303,667.0,89.0,96.0,0.0
15.479629877746788,667.0,89.0,95.0,0.0
15.482044300259043,666.0,90.0,95.0,0.0
15.499077735445669,665.0,91.0,95.0,0.0
15.501970095796626,665.0,90.0,96.0,0.0
15.50905568664131,665.0,90.0,95.0,0.0
15.529809416606879,665.0,90.0,94.0,0.0
15.541917097634691,664.0,91.0,94.0,0.0
15.601016245177929,664.0,90.0,95.0,0.0
15.609535047545641,664.0,89.0,96.0,0.0
15.623517326247272,664.0,88.0,97.0,0.0
15.646119330278468,663.0,89.0,97.0,0.0
15.653477570591798,662.0,90.0,97.0,0.0
15.713238893158673,661.0,91.0,97.0,0.0
15.71535882191363,660.0,92.0,97.0,0.0
15.734213115213661,659.0,93.0,97.0,0.0
15.755947951034866,659.0,92.0,98.0,0.0
15.762888962913896,658.0,93.0,98.0,0.0
15.792082672230464,657.0,94.0,98.0,0.0
15.795105278543442,657.0,93.0,99.0,0.0
15.833750240399812,657.0,92.0,100.0,0.0
15.852422677263421,656.0,93.0,100.0,0.0
15.96080492210615,656.0,92.0,101.0,0.0
15.974935306307996,656.0,91.0,102.0,0.0
15.985901121213946,656.0,90.0,103.0,0.0
15.998747136836874,656.0,90.0,102.0,0.0
16.01032426938593,656.0,90.0,101.0,0.0
16.030856232839557,656.0,89.0,102.0,0.0
16.039209319596626,656.0,89.0,101.0,0.0
16.054638361117306,656.0,88.0,102.0,0.0
16.063147947707154,656.0,87.0,103.0,0.0
16.076626479741357,656.0,87.0,102.0,0.0
16.110721879057603,656.0,86.0,103.0,0.0
16.11543830402594,655.0,87.0,103.0,0.0
16.12384973753187,655.0,86.0,104.0,0.0
16.13649360150259,655.0,85.0,105.0,0.0
16.169564100100814,654.0,86.0,105.0,0.0
16.197264892089617,654.0,86.0,104.0,0.0
16.209319249572573,654.0,85.0,105.0,0.0
16.22400406754667,654.0,85.0,104.0,0.0
16.247422785846506,654.0,85.0,103.0,0.0
16.263089389247483,653.0,86.0,103.0,0.0
16.286315608582527,653.0,86.0,102.0,0.0
16.29593558911745,653.0,86.0,101.0,0.0
16.311288601101065,653.0,85.0,102.0,0.0
16.323217113019467,653.0,85.0,101.0,0.0
16.3236090235613,653.0,85.0,100.0,0.0
16.36403123261161,652.0,86.0,100.0,0.0
16.374284378915778,652.0,85.0,101.0,0.0
16.4148315842442,652.0,85.0,100.0,0.0
16.435547691850076,652.0,85.0,99.0,0.0
16.465816045224734,652.0,85.0,98.0,0.0
16.47426951733456,651.0,86.0,98.0,0.0
16.50006373557468,651.0,85.0,99.0,0.0
16.501260558311323,650.0,86.0,99.0,0.0
16.5056721950894,649.0,87.0,99.0,0.0
16.511223660444674,648.0,88.0,99.0,0.0
16.58240880994029,648.0,87.0,100.0,0.0
16.61461815351191,648.0,86.0,101.0,0.0
16.681222598825613,648.0,86.0,100.0,0.0
16.69893974285364,648.0,86.0,99.0,0.0
16.71659819706181,648.0,85.0,100.0,0.0
16.718250338888716,648.0,84.0,101.0,0.0
16.72640924545498,648.0,83.0,102.0,0.0
16.74134828747146,648.0,82.0,103.0,0.0
16.7700331892297,647.0,83.0,103.0,0.0
16.784065411849284,646.0,84.0,103.0,0.0
16.810561300549118,646.0,84.0,102.0,0.0
16.81908838553797,646.0,84.0,101.0,0.0
16.852827894195553,645.0,85.0,101.0,0.0
16.86066205617178,645.0,84.0,102.0,0.0
16.865059780789252,645.0,84.0,101.0,0.0
16.874812294123878,645.0,83.0,102.0,0.0
16.910984384588158,644.0,84.0,102.0,0.0
16.917479965425667,644.0,83.0,103.0,0.0
16.941792330143056,644.0,82.0,104.0,0.0
16.958624013125448,644.0,81.0,105.0,0.0
16.970737521367987,644.0,80.0,106.0,0.0
16.98852992052603,644.0,79.0,107.0,0.0
16.988747644650143,644.0,78.0,108.0,0.0
17.003887649068254,644.0,77.0,109.0,0.0
17.03219460267735,644.0,76.0,110.0,0.0
17.03494748684859,643.0,77.0,110.0,0.0
17.07310117404161,643.0,76.0,111.0,0.0
17.079397620450344,643.0,75.0,112.0,0.0
17.081331656896353,643.0,75.0,111.0,0.0
17.08692137708132,642.0,76.0,111.0,0.0
17.103690472654126,641.0,77.0,111.0,0.0
17.13060824888275,640.0,78.0,111.0,0.0
17.161563447895993,640.0,78.0,110.0,0.0
17.16852464797525,639.0,79.0,110.0,0.0
17.171379669722576,639.0,79.0,109.0,0.0
17.204874181165366,638.0,80.0,109.0,0.0
17.246704125198637,638.0,79.0,110.0,0.0
17.249674611743462,637.0,80.0,110.0,0.0
17.29291397197223,637.0,80.0,109.0,0.0
17.305787909734487,636.0,81.0,109.0,0.0
17.34869954907361,636.0,80.0,110.0,0.0
17.382087882575387,636.0,79.0,111.0,0.0
17.386362237512493,636.0,78.0,112.0,0.0
17.388625098139553,635.0,79.0,112.0,0.0
17.419860335405545,634.0,80.0,112.0,0.0
17.42027025971906,633.0,81.0,112.0,0.0
17.479395906859406,633.0,80.0,113.0,0.0
17.479417122757393,633.0,80.0,112.0,0.0
17.53026543423795,632.0,81.0,112.0,0.0
17.537319125640753,632.0,81.0,111.0,0.0
17.590338224636483,632.0,81.0,110.0,0.0
17.59824752093264,632.0,80.0,111.0,0.0
17.599815304687255,632.0,80.0,110.0,0.0
17.65613114550259,631.0,81.0,110.0,0.0
17.679325062281283,630.0,82.0,110.0,0.0
17.68446915777171,630.0,81.0,111.0,0.0
17.693223454532465,629.0,82.0,111.0,0.0
17.701841999401157,629.0,82.0,110.0,0.0
17.76041820797711,629.0,81.0,111.0,0.0
17.76504865645346,629.0,80.0,112.0,0.0
17.78371508026814,629.0,80.0,111.0,0.0
17.791175667171707,628.0,81.0,111.0,0.0
17.83806106520426,628.0,81.0,110.0,0.0
17.84512794902541,628.0,80.0,111.0,0.0
17.854544569332184,628.0,79.0,112.0,0.0
17.858155746347176,628.0,79.0,111.0,0.0
17.871313660810948,628.0,79.0,110.0,0.0
17.876247647657337,628.0,78.0,111.0,0.0
17.886484633737627,628.0,77.0,112.0,0.0
17.92006480338471,628.0,76.0,113.0,0.0
17.93483018964943,628.0,76.0,112.0,0.0
18.008122419732263,627.0,77.0,112.0,0.0
18.00901829495566,627.0,77.0,111.0,0.0
18.009139292641724,626.0,78.0,111.0,0.0
18.045766453526053,626.0,77.0,112.0,0.0
18.069771423648678,626.0,76.0,113.0,0.0
18.086508345160325,626.0,75.0,114.0,0.0
18.0961410641822,625.0,76.0,114.0,0.0
18.10912486731826,624.0,77.0,114.0,0.0
18.124517327266634,624.0,77.0,113.0,0.0
18.136786060529577,623.0,78.0,113.0,0.0
18.148975687588326,623.0,78.0,112.0,0.0
18.15021622464708,623.0,77.0,113.0,0.0
18.165928756318674,622.0,78.0,113.0,0.0
18.208573367789317,622.0,78.0,112.0,0.0
18.212049037493614,622.0,78.0,111.0,0.0
18.214835570675888,622.0,78.0,110.0,0.0
18.22967760410822,621.0,79.0,110.0,0.0
18.238577092655312,621.0,79.0,109.0,0.0
18.285615911702596,621.0,78.0,110.0,0.0
18.287227711879627,620.0,79.0,110.0,0.0
18.322245676351063,620.0,79.0,109.0,0.0
18.3238799542071,619.0,80.0,109.0,0.0
18.343709578677437,619.0,79.0,110.0,0.0
18.34904552714382,618.0,80.0,110.0,0.0
18.378516973628436,617.0,81.0,110.0,0.0
18.40228240593265,617.0,81.0,109.0,0.0
18.460236107790426,617.0,80.0,110.0,0.0
18.500572908368504,617.0,80.0,109.0,0.0
18.504393054659054,617.0,79.0,110.0,0.0
18.52114230782138,617.0,78.0,111.0,0.0
18.55760208773622,617.0,77.0,112.0,0.0
18.575599072861632,617.0,77.0,111.0,0.0
18.579257639633713,617.0,77.0,110.0,0.0
18.593409332632802,617.0,76.0,111.0,0.0
18.606478865638582,617.0,75.0,112.0,0.0
18.60736195236895,616.0,76.0,112.0,0.0
18.668240880750083,616.0,75.0,113.0,0.0
18.668497753198185,616.0,74.0,114.0,0.0
18.702502437130093,616.0,73.0,115.0,0.0
18.716205116630146,616.0,73.0,114.0,0.0
18.74045545563629,616.0,73.0,113.0,0.0
18.743930081128678,616.0,73.0,112.0,0.0
18.748317509523964,616.0,72.0,113.0,0.0
18.772782314693767,616.0,71.0,114.0,0.0
18.7902288960621,615.0,72.0,114.0,0.0
18.82847257850437,615.0,71.0,115.0,0.0
18.82944372331571,614.0,72.0,115.0,0.0
18.83541600553719,614.0,71.0,116.0,0.0
18.847515676706536,614.0,71.0,115.0,0.0
18.866792819430604,613.0,72.0,115.0,0.0
18.88900419117193,612.0,73.0,115.0,0.0
18.900690190393146,611.0,74.0,115.0,0.0
18.915279385455086,610.0,75.0,115.0,0.0
18.925368404869854,610.0,74.0,116.0,0.0
18.933382087267855,610.0,73.0,117.0,0.0
18.941002863149365,610.0,72.0,118.0,0.0
18.943315307165985,610.0,71.0,119.0,0.0
18.947612205820942,610.0,70.0,120.0,0.0
18.95110827182823,609.0,71.0,120.0,0.0
18.954274274639754,608.0,72.0,120.0,0.0
18.972774981429055,608.0,71.0,121.0,0.0
18.981252336523642,607.0,72.0,121.0,0.0
19.082697746527884,607.0,72.0,120.0,0.0
19.118774977471023,607.0,72.0,119.0,0.0
19.166038496876435,607.0,71.0,120.0,0.0
19.226713088971774,606.0,72.0,120.0,0.0
19.238452784056644,606.0,72.0,119.0,0.0
19.271004672861693,606.0,71.0,120.0,0.0
19.282264464101583,605.0,72.0,120.0,0.0
19.308674411524546,605.0,71.0,121.0,0.0
19.360220015666204,604.0,72.0,121.0,0.0
19.364758838694236,603.0,73.0,121.0,0.0
19.36856176597768,602.0,74.0,121.0,0.0
19.387018675495433,602.0,73.0,122.0,0.0
19.3933872388635,602.0,73.0,121.0,0.0
19.398989688365102,602.0,72.0,122.0,0.0
19.406549407073957,602.0,71.0,123.0,0.0
19.413595283226552,602.0,71.0,122.0,0.0
19.440889418786025,601.0,72.0,122.0,0.0
19.453136977857987,601.0,71.0,123.0,0.0
19.455356223941045,601.0,71.0,122.0,0.0
19.4560839119286,601.0,71.0,121.0,0.0
19.471491480489195,601.0,70.0,122.0,0.0
19.47774369645198,600.0,71.0,122.0,0.0
19.47810461750221,600.0,71.0,121.0,0.0
19.48565956304816,600.0,70.0,122.0,0.0
19.488228866634262,599.0,71.0,122.0,0.0
19.496741119684714,599.0,70.0,123.0,0.0
19.50560274256559,599.0,70.0,122.0,0.0
19.53068866207486,599.0,69.0,123.0,0.0
19.532162776782535,599.0,69.0,122.0,0.0
19.53782796753821,599.0,69.0,121.0,0.0
19.593210121918812,599.0,68.0,122.0,0.0
19.593742557553668,598.0,69.0,122.0,0.0
19.593792383577725,598.0,69.0,121.0,0.0
19.60476200239668,597.0,70.0,121.0,0.0
19.637838185533578,597.0,70.0,120.0,0.0
19.64112878341372,596.0,71.0,120.0,0.0
19.692252847136384,595.0,72.0,120.0,0.0
19.71260167129353,595.0,72.0,119.0,0.0
19.749497279643894,595.0,72.0,118.0,0.0
19.7500224663175,595.0,72.0,117.0,0.0
19.804971456170197,595.0,72.0,116.0,0.0
19.80822263380994,595.0,72.0,115.0,0.0
19.83362571028585,594.0,73.0,115.0,0.0
19.835815249811272,593.0,74.0,115.0,0.0
19.871358597890357,592.0,75.0,115.0,0.0
19.88234731003507,592.0,75.0,114.0,0.0
19.885097134193614,592.0,75.0,113.0,0.0
19.9151301928467,592.0,75.0,112.0,0.0
19.93713783646196,592.0,75.0,111.0,0.0
19.964645260632505,592.0,75.0,110.0,0.0
20.00708217737465,591.0,76.0,110.0,0.0
20.011790208238835,590.0,77.0,110.0,0.0
20.05663077827584,590.0,77.0,109.0,0.0
20.0591662830414,590.0,77.0,108.0,0.0
20.064327018187072,590.0,77.0,107.0,0.0
20.07305809548907,590.0,77.0,106.0,0.0
20.07605827459902,589.0,78.0,106.0,0.0
20.076644022949747,589.0,78.0,105.0,0.0
20.092760329779352,588.0,79.0,105.0,0.0
20.093362487464308,587.0,80.0,105.0,0.0
20.12974938606873,587.0,80.0,104.0,0.0
20.133601287232253,586.0,81.0,104.0,0.0
20.150192859259622,585.0,82.0,104.0,0.0
20.15269639682395,584.0,83.0,104.0,0.0
20.16654288672379,584.0,83.0,103.0,0.0
20.186861064886166,584.0,83.0,102.0,0.0
20.203309785733566,583.0,84.0,102.0,0.0
20.227557577271785,582.0,85.0,102.0,0.0
20.280335671975877,582.0,84.0,103.0,0.0
20.298409969263165,581.0,85.0,103.0,0.0
20.322859666394237,581.0,84.0,104.0,0.0
20.34969013847592,580.0,85.0,104.0,0.0
20.35649114897847,580.0,84.0,105.0,0.0
20.372031041574218,580.0,83.0,106.0,0.0
20.378975360180675,579.0,84.0,106.0,0.0
20.402924593679543,579.0,83.0,107.0,0.0
20.436268759855817,579.0,82.0,108.0,0.0
20.468625762449598,579.0,82.0,107.0,0.0
20.524159518251,579.0,82.0,106.0,0.0
20.538822284646702,579.0,82.0,105.0,0.0
20.550331714645115,578.0,83.0,105.0,0.0
20.565041128435382,578.0,83.0,104.0,0.0
20.581993599137114,578.0,83.0,103.0,0.0
20.671988898726347,578.0,83.0,102.0,0.0
20.680362106752426,577.0,84.0,102.0,0.0
20.717362592351922,577.0,84.0,101.0,0.0
20.72053641692497,577.0,84.0,100.0,0.0
20.758416054837525,576.0,85.0,100.0,0.0
20.783822873684993,576.0,84.0,101.0,0.0
20.80047994177764,575.0,85.0,101.0,0.0
20.821371188184095,574.0,86.0,101.0,0.0
20.834956939170162,573.0,87.0,101.0,0.0
20.857192734488923,573.0,86.0,102.0,0.0
20.865229113710225,573.0,86.0,101.0,0.0
20.88791960044411,573.0,85.0,102.0,0.0
20.901690384834588,573.0,85.0,101.0,0.0
20.942764535304622,573.0,84.0,102.0,0.0
20.950253346029676,573.0,83.0,103.0,0.0
20.98625154275895,572.0,84.0,103.0,0.0
20.99879104573329,571.0,85.0,103.0,0.0
21.028724918583176,570.0,86.0,103.0,0.0
21.044224003731408,570.0,85.0,104.0,0.0
21.053686604740978,570.0,84.0,105.0,0.0
21.0626030706052,570.0,83.0,106.0,0.0
21.084912441701178,570.0,83.0,105.0,0.0
21.091716737952236,570.0,83.0,104.0,0.0
21.110427645049885,570.0,82.0,105.0,0.0
21.181659522377103,570.0,81.0,106.0,0.0
21.217989439897053,569.0,82.0,106.0,0.0
21.219829523359543,569.0,81.0,107.0,0.0
21.245158027622686,568.0,82.0,107.0,0.0
21.24801045343438,568.0,81.0,108.0,0.0
21.294558801428984,568.0,81.0,107.0,0.0
21.32167467654156,568.0,80.0,108.0,0.0
21.33429296862879,567.0,81.0,108.0,0.0
21.355011506283837,566.0,82.0,108.0,0.0
21.358306155337402,566.0,81.0,109.0,0.0
21.37825628958003,566.0,80.0,110.0,0.0
21.43010763768501,566.0,80.0,109.0,0.0
21.446249092929524,566.0,79.0,110.0,0.0
21.44945875677415,565.0,80.0,110.0,0.0
21.486942889747745,565.0,80.0,109.0,0.0
21.49630019014054,564.0,81.0,109.0,0.0
21.50616903861934,564.0,80.0,110.0,0.0
21.50974119448298,563.0,81.0,110.0,0.0
21.51954531466929,562.0,82.0,110.0,0.0
21.525494370623758,562.0,81.0,111.0,0.0
21.626056825531087,561.0,82.0,111.0,0.0
21.630675928664864,561.0,82.0,110.0,0.0
21.632159654165488,560.0,83.0,110.0,0.0
21.66464743505465,559.0,84.0,110.0,0.0
21.667477924654882,559.0,84.0,109.0,0.0
21.668908749801265,559.0,84.0,108.0,0.0
21.71626907712494,558.0,85.0,108.0,0.0
21.722427501906335,557.0,86.0,108.0,0.0
21.728521634080124,557.0,86.0,107.0,0.0
21.754128610874435,556.0,87.0,107.0,0.0
21.833304697630656,556.0,86.0,108.0,0.0
21.852353406350673,556.0,85.0,109.0,0.0
21.932237005007742,555.0,86.0,109.0,0.0
21.94554638332597,555.0,86.0,108.0,0.0
21.949926205542372,554.0,87.0,108.0,0.0
21.998918716623876,554.0,87.0,107.0,0.0
22.008172984915642,554.0,86.0,108.0,0.0
22.00913749635538,554.0,85.0,109.0,0.0
22.015196002295962,553.0,86.0,109.0,0.0
22.02125212672799,553.0,85.0,110.0,0.0
22.048373491168846,553.0,85.0,109.0,0.0
22.052878154342658,552.0,86.0,109.0,0.0
22.07543447567336,552.0,86.0,108.0,0.0
22.090675333838394,551.0,87.0,108.0,0.0
22.10157243391145,551.0,86.0,109.0,0.0
22.162158194838348,551.0,85.0,110.0,0.0
22.172335559620254,551.0,84.0,111.0,0.0
22.195895943374644,551.0,83.0,112.0,0.0
22.20460259838629,551.0,82.0,113.0,0.0
22.217117246153148,550.0,83.0,113.0,0.0
22.22933059132594,550.0,83.0,112.0,0.0
22.263427127428333,549.0,84.0,112.0,0.0
22.275901404043378,549.0,83.0,113.0,0.0
22.282114465348858,549.0,82.0,114.0,0.0
22.313722069499143,549.0,81.0,115.0,0.0
22.318120528143083,549.0,81.0,114.0,0.0
22.332765968030916,548.0,82.0,114.0,0.0
22.34561368263392,548.0,81.0,115.0,0.0
22.35013600398292,547.0,82.0,115.0,0.0
22.37633267291563,547.0,81.0,116.0,0.0
22.397022730248704,547.0,81.0,115.0,0.0
22.406614615518766,547.0,80.0,116.0,0.0
22.40800431871827,547.0,80.0,115.0,0.0
22.414382817750436,547.0,79.0,116.0,0.0
22.418024168003257,547.0,79.0,115.0,0.0
22.448538070122595,547.0,78.0,116.0,0.0
22.463993734473764,547.0,78.0,115.0,0.0
22.530250149638306,547.0,77.0,116.0,0.0
22.562156527804092,547.0,77.0,115.0,0.0
22.617715617269155,547.0,76.0,116.0,0.0
22.628537132384917,547.0,76.0,115.0,0.0
22.673145485320504,547.0,76.0,114.0,0.0
22.749579985361578,547.0,75.0,115.0,0.0
22.757876266431747,547.0,75.0,114.0,0.0
22.776147006885587,547.0,75.0,113.0,0.0
22.78217445887938,546.0,76.0,113.0,0.0
22.78904405022327,546.0,76.0,112.0,0.0
22.796170697655356,545.0,77.0,112.0,0.0
22.818186673034546,545.0,76.0,113.0,0.0
22.84544126297649,545.0,75.0,114.0,0.0
22.859480274086707,544.0,76.0,114.0,0.0
22.872819672482425,544.0,75.0,115.0,0.0
22.88658805161438,544.0,75.0,114.0,0.0
22.89888867877249,543.0,76.0,114.0,0.0
22.90387606247841,542.0,77.0,114.0,0.0
22.979483269314276,542.0,76.0,115.0,0.0
22.992676944952205,542.0,76.0,114.0,0.0
23.003471671683396,541.0,77.0,114.0,0.0
23.008225707240392,541.0,77.0,113.0,0.0
23.01056051291342,540.0,78.0,113.0,0.0
23.02265147223257,540.0,78.0,112.0,0.0
23.04807370251765,539.0,79.0,112.0,0.0
23.07666171278285,539.0,79.0,111.0,0.0
23.12764170344357,539.0,78.0,112.0,0.0
23.150864831760074,538.0,79.0,112.0,0.0
23.179204066563326,538.0,78.0,113.0,0.0
23.18672570803961,537.0,79.0,113.0,0.0
23.204728519738374,537.0,78.0,114.0,0.0
23.214282645168783,536.0,79.0,114.0,0.0
23.220098567997745,536.0,78.0,115.0,0.0
23.246146426499703,535.0,79.0,115.0,0.0
23.26340948150406,535.0,78.0,116.0,0.0
23.276277200975706,535.0,78.0,115.0,0.0
23.300692706608242,535.0,77.0,116.0,0.0
23.334383472970114,535.0,77.0,115.0,0.0
23.371862377436848,534.0,78.0,115.0,0.0
23.38552571899006,534.0,78.0,114.0,0.0
23.40395892857663,533.0,79.0,114.0,0.0
23.458134631567138,533.0,78.0,115.0,0.0
23.469875151147093,533.0,78.0,114.0,0.0
23.505712841830608,533.0,78.0,113.0,0.0
23.54580257877878,533.0,77.0,114.0,0.0
23.552771377082244,532.0,78.0,114.0,0.0
23.56279526323821,532.0,78.0,113.0,0.0
23.590244775497847,532.0,77.0,114.0,0.0
23.591973168986414,531.0,78.0,114.0,0.0
23.605254909680408,530.0,79.0,114.0,0.0
23.610278124771455,530.0,78.0,115.0,0.0
23.62145901930154,530.0,77.0,116.0,0.0
23.625816218528723,530.0,76.0,117.0,0.0
23.69677963021269,530.0,75.0,118.0,0.0
23.71967991021521,529.0,76.0,118.0,0.0
23.73560388791563,529.0,76.0,117.0,0.0
23.746449806252446,528.0,77.0,117.0,0.0
23.763727130661263,528.0,76.0,118.0,0.0
23.76552810493265,527.0,77.0,118.0,0.0
23.7942187339595,527.0,76.0,119.0,0.0
23.808554803378136,526.0,77.0,119.0,0.0
23.845670767099833,525.0,78.0,119.0,0.0
23.85860012627494,525.0,78.0,118.0,0.0
23.876606878154405,524.0,79.0,118.0,0.0
23.91745940669901,524.0,78.0,119.0,0.0
23.9893500670765,524.0,77.0,120.0,0.0
23.99178209182471,524.0,76.0,121.0,0.0
24.02985971434539,523.0,77.0,121.0,0.0
24.065319097052218,522.0,78.0,121.0,0.0
24.07386761218167,522.0,77.0,122.0,0.0
24.103299899873942,522.0,77.0,121.0,0.0
24.136912420140877,522.0,76.0,122.0,0.0
24.17088266573975,522.0,75.0,123.0,0.0
24.205661025230366,522.0,75.0,122.0,0.0
24.266722987629148,522.0,75.0,121.0,0.0
24.286363270458878,521.0,76.0,121.0,0.0
24.316763549207703,521.0,76.0,120.0,0.0
24.344108785288007,521.0,76.0,119.0,0.0
24.38589290250978,521.0,76.0,118.0,0.0
24.398243303958843,521.0,75.0,119.0,0.0
24.431189341510436,521.0,75.0,118.0,0.0
24.438853736670485,521.0,74.0,119.0,0.0
24.453264036560213,520.0,75.0,119.0,0.0
24.455595590596126,520.0,75.0,118.0,0.0
24.487772857789167,520.0,74.0,119.0,0.0
24.510989464368503,520.0,74.0,118.0,0.0
24.549719706240506,520.0,73.0,119.0,0.0
24.552061885547243,519.0,74.0,119.0,0.0
24.56402972331002,519.0,73.0,120.0,0.0
24.583939647722758,519.0,73.0,119.0,0.0
24.626685928689973,519.0,73.0,118.0,0.0
24.65040659917866,519.0,73.0,117.0,0.0
24.653061253993112,519.0,73.0,116.0,0.0
24.657235696769597,519.0,73.0,115.0,0.0
24.66943874018552,518.0,74.0,115.0,0.0
24.684911539460234,518.0,74.0,114.0,0.0
24.685243958466266,517.0,75.0,114.0,0.0
24.702336646345444,516.0,76.0,114.0,0.0
24.714336265516977,516.0,76.0,113.0,0.0
24.7156794083826,516.0,76.0,112.0,0.0
24.717911138227343,516.0,75.0,113.0,0.0
24.748012828101118,515.0,76.0,113.0,0.0
24.76140680895564,515.0,76.0,112.0,0.0
24.799395638006924,514.0,77.0,112.0,0.0
24.836533441828312,514.0,77.0,111.0,0.0
24.84356829183812,513.0,78.0,111.0,0.0
24.862411361998692,512.0,79.0,111.0,0.0
24.884456452975083,512.0,78.0,112.0,0.0
24.90529933032062,512.0,78.0,111.0,0.0
24.93142769914619,512.0,78.0,110.0,0.0
24.989065934022484,512.0,77.0,111.0,0.0
24.99690590410875,511.0,78.0,111.0,0.0
24.9973744229207,511.0,78.0,110.0,0.0
25.016447086548826,511.0,78.0,109.0,0.0
25.05166263297714,511.0,77.0,110.0,0.0
25.073803937648496,511.0,76.0,111.0,0.0
25.086143882821354,510.0,77.0,111.0,0.0
25.114330261928142,510.0,77.0,110.0,0.0
25.131360940074945,510.0,76.0,111.0,0.0
25.135282571844485,509.0,77.0,111.0,0.0
25.194424030703637,509.0,77.0,110.0,0.0
25.198458214716226,509.0,77.0,109.0,0.0
25.217065311699383,509.0,76.0,110.0,0.0
25.230829758583585,508.0,77.0,110.0,0.0
25.236215119522633,508.0,77.0,109.0,0.0
25.253481904159266,508.0,76.0,110.0,0.0
25.27410231493964,508.0,76.0,109.0,0.0
25.29358959458879,508.0,76.0,108.0,0.0
25.299205329440426,508.0,76.0,107.0,0.0
25.321550911727762,508.0,75.0,108.0,0.0
25.321631730605944,508.0,75.0,107.0,0.0
25.32481150654899,507.0,76.0,107.0,0.0
25.32785511387993,507.0,76.0,106.0,0.0
25.332842620450055,507.0,75.0,107.0,0.0
25.37021523373353,506.0,76.0,107.0,0.0
25.40517858822329,505.0,77.0,107.0,0.0
25.407507550844148,505.0,76.0,108.0,0.0
25.420402854190673,505.0,75.0,109.0,0.0
25.44778315085437,505.0,75.0,108.0,0.0
25.47442320836382,505.0,75.0,107.0,0.0
25.547427929168492,505.0,74.0,108.0,0.0
25.548257506617723,505.0,74.0,107.0,0.0
25.555117330016746,505.0,74.0,106.0,0.0
25.562558215203186,505.0,74.0,105.0,0.0
25.569793283115672,504.0,75.0,105.0,0.0
25.584533567829947,504.0,74.0,106.0,0.0
25.617458748831957,504.0,73.0,107.0,0.0
25.667945357004157,504.0,72.0,108.0,0.0
25.67270225862757,504.0,72.0,107.0,0.0
25.673125116726567,504.0,72.0,106.0,0.0
25.70556031429778,504.0,72.0,105.0,0.0
25.720126003413508,504.0,72.0,104.0,0.0
25.729068706393956,503.0,73.0,104.0,0.0
25.753448269198042,503.0,72.0,105.0,0.0
25.85483985932109,502.0,73.0,105.0,0.0
25.87761484959129,502.0,72.0,106.0,0.0
25.91361696859997,501.0,73.0,106.0,0.0
25.925354024621733,501.0,73.0,105.0,0.0
25.990182578334707,501.0,72.0,106.0,0.0
26.019160039688106,500.0,73.0,106.0,0.0
26.06794403680024,499.0,74.0,106.0,0.0
26.113903918549024,499.0,74.0,105.0,0.0
26.16431995613001,499.0,73.0,106.0,0.0
26.165692738491593,498.0,74.0,106.0,0.0
26.211411756340656,498.0,73.0,107.0,0.0
26.27983070911551,498.0,72.0,108.0,0.0
26.34079235821738,498.0,72.0,107.0,0.0
26.365382699642335,498.0,71.0,108.0,0.0
26.417647703444917,498.0,71.0,107.0,0.0
26.45383210278577,498.0,70.0,108.0,0.0
