Iter,Time,S,E,I,R
0,0.0,85.0,15.0,0.0,0.0
1,1.0,85.0,14.0,1.0,0.0
2,2.0,85.0,13.0,2.0,0.0
3,3.0,85.0,12.0,3.0,0.0
4,4.0,85.0,11.0,4.0,0.0
5,5.0,84.0,12.0,4.0,0.0
6,6.0,84.0,11.0,5.0,0.0
7,7.0,84.0,10.0,6.0,0.0
8,8.0,83.0,11.0,6.0,0.0
9,9.0,82.0,12.0,6.0,0.0
10,10.0,82.0,11.0,7.0,0.0
11,11.0,82.0,10.0,8.0,0.0
12,12.0,81.0,11.0,8.0,0.0
13,13.0,81.0,11.0,7.0,1.0
14,14.0,81.0,11.0,6.0,2.0
15,15.0,80.0,12.0,6.0,2.0
16,16.0,80.0,11.0,7.0,2.0
17,17.0,80.0,10.0,8.0,2.0
18,18.0,79.0,11.0,8.0,2.0
19,19.0,79.0,10.0,9.0,2.0
20,20.0,79.0,10.0,8.0,3.0
21,21.0,78.0,11.0,8.0,3.0
22,22.0,78.0,10.0,9.0,3.0
23,23.0,78.0,9.0,10.0,3.0
24,24.0,77.0,10.0,10.0,3.0
25,25.0,77.0,10.0,9.0,4.0
26,26.0,77.0,9.0,10.0,4.0
27,27.0,76.0,10.0,10.0,4.0
28,28.0,76.0,10.0,9.0,5.0
29,29.0,76.0,9.0,10.0,5.0
30,30.0,76.0,8.0,11.0,5.0
31,31.0,76.0,7.0,12.0,5.0
32,32.0,75.0,8.0,12.0,5.0
33,33.0,75.0,7.0,13.0,5.0
34,34.0,75.0,6.0,14.0,5.0
35,35.0,75.0,5.0,15.0,5.0
36,36.0,75.0,4.0,16.0,5.0
37,37.0,75.0,4.0,15.0,6.0
38,38.0,74.0,5.0,15.0,6.0
39,39.0,73.0,6.0,15.0,6.0
40,40.0,72.0,7.0,15.0,6.0
41,41.0,71.0,8.0,15.0,6.0
42,42.0,71.0,7.0,16.0,6.0
43,43.0,71.0,7.0,15.0,7.0
44,44.0,70.0,8.0,15.0,7.0
45,45.0,69.0,9.0,15.0,7.0
46,46.0,68.0,10.0,15.0,7.0
47,47.0,68.0,9.0,16.0,7.0
48,48.0,68.0,8.0,17.0,7.0
49,49.0,67.0,9.0,17.0,7.0
50,50.0,67.0,8.0,18.0,7.0
51,51.0,66.0,9.0,18.0,7.0
52,52.0,65.0,10.0,18.0,7.0
53,53.0,65.0,10.0,17.0,8.0
54,54.0,64.0,11.0,17.0,8.0
55,55.0,63.0,11.0,16.0,9.0
56,56.0,63.0,10.0,17.0,9.0
57,57.0,62.0,11.0,17.0,9.0
58,58.0,62.0,11.0,16.0,10.0
59,59.0,61.0,12.0,16.0,10.0
60,60.0,61.0,11.0,17.0,10.0
61,61.0,60.0,12.0,17.0,10.0
62,62.0,59.0,13.0,17.0,10.0
63,63.0,58.0,14.0,17.0,10.0
64,64.0,57.0,15.0,17.0,10.0
65,65.0,57.0,15.0,16.0,11.0
66,66.0,56.0,16.0,16.0,11.0
67,67.0,56.0,15.0,17.0,11.0
68,68.0,56.0,15.0,16.0,12.0
69,69.0,56.0,15.0,15.0,13.0
70,70.0,55.0,16.0,15.0,13.0
71,71.0,55.0,16.0,14.0,14.0
72,72.0,55.0,16.0,13.0,15.0
73,73.0,55.0,15.0,14.0,15.0
74,74.0,54.0,16.0,14.0,15.0
75,75.0,53.0,17.0,14.0,15.0
76,76.0,52.0,18.0,14.0,15.0
77,77.0,51.0,19.0,14.0,15.0
78,78.0,51.0,18.0,15.0,15.0
79,79.0,51.0,17.0,16.0,15.0
80,80.0,51.0,16.0,17.0,15.0
81,81.0,50.0,17.0,17.0,15.0
82,82.0,50.0,16.0,18.0,15.0
83,83.0,50.0,16.0,17.0,16.0
84,84.0,50.0,15.0,18.0,16.0
85,85.0,49.0,16.0,18.0,16.0
86,86.0,48.0,17.0,18.0,16.0
87,87.0,48.0,17.0,17.0,17.0
88,88.0,48.0,16.0,18.0,17.0
89,89.0,48.0,16.0,17.0,18.0
90,90.0,48.0,15.0,18.0,18.0
91,91.0,48.0,15.0,17.0,19.0
92,92.0,48.0,14.0,18.0,19.0
93,93.0,47.0,15.0,18.0,19.0
94,94.0,47.0,14.0,19.0,19.0
95,95.0,46.0,15.0,19.0,19.0
96,96.0,46.0,14.0,20.0,19.0
97,97.0,46.0,13.0,21.0,19.0
98,98.0,45.0,14.0,21.0,19.0
99,99.0,44.0,15.0,21.0,19.0
100,100.0,44.0,15.0,20.0,20.0
101,101.0,43.0,16.0,20.0,20.0
102,102.0,43.0,16.0,19.0,21.0
103,103.0,43.0,15.0,20.0,21.0
104,104.0,43.0,14.0,21.0,21.0
105,105.0,43.0,13.0,22.0,21.0
106,106.0,43.0,12.0,23.0,21.0
107,107.0,43.0,11.0,24.0,21.0
108,108.0,43.0,11.0,23.0,22.0
109,109.0,42.0,12.0,23.0,22.0
110,110.0,42.0,11.0,24.0,22.0
111,111.0,41.0,12.0,24.0,22.0
112,112.0,41.0,11.0,25.0,22.0
113,113.0,41.0,11.0,24.0,23.0
114,114.0,41.0,11.0,23.0,24.0
115,115.0,40.0,12.0,23.0,24.0
116,116.0,40.0,11.0,24.0,24.0
117,117.0,40.0,11.0,23.0,25.0
118,118.0,39.0,12.0,23.0,25.0
119,119.0,39.0,11.0,24.0,25.0
120,120.0,38.0,12.0,24.0,25.0
121,121.0,38.0,11.0,25.0,25.0
122,122.0,37.0,12.0,25.0,25.0
123,123.0,36.0,13.0,25.0,25.0
124,124.0,35.0,14.0,25.0,25.0
125,125.0,35.0,14.0,24.0,26.0
126,126.0,35.0,14.0,23.0,27.0
127,127.0,35.0,13.0,24.0,27.0
128,128.0,34.0,14.0,24.0,27.0
129,129.0,33.0,15.0,24.0,27.0
130,130.0,33.0,15.0,23.0,28.0
131,131.0,32.0,16.0,23.0,28.0
132,132.0,31.0,17.0,23.0,28.0
133,133.0,31.0,16.0,24.0,28.0
134,134.0,31.0,15.0,25.0,28.0
