Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.007039142642913712,900.0,99.0,1.0,0.0
2,0.015307986181671132,900.0,98.0,2.0,0.0
3,0.053167938831342125,900.0,97.0,3.0,0.0
4,0.12861760666590216,900.0,96.0,4.0,0.0
5,0.12934326641832988,900.0,95.0,5.0,0.0
6,0.17717408785190972,900.0,94.0,6.0,0.0
7,0.18294624341248852,899.0,95.0,6.0,0.0
8,0.2370072767691162,899.0,94.0,7.0,0.0
9,0.2470160432897695,899.0,93.0,8.0,0.0
10,0.27099649228476824,899.0,92.0,9.0,0.0
11,0.2852231247161521,899.0,91.0,10.0,0.0
12,0.288420462150453,899.0,91.0,9.0,0.0
13,0.37140199053647205,899.0,90.0,10.0,0.0
14,0.3782536792988249,898.0,91.0,10.0,0.0
15,0.4752196696782743,898.0,90.0,11.0,0.0
16,0.607693616841154,898.0,89.0,12.0,0.0
17,0.6871671185162711,898.0,88.0,13.0,0.0
18,0.7179991069913242,898.0,87.0,14.0,0.0
19,0.7576701607072241,898.0,86.0,15.0,0.0
20,0.7972307614783862,898.0,85.0,16.0,0.0
21,0.8559152230131833,896.0,86.0,16.0,1.0
22,0.8627941906853192,895.0,87.0,16.0,1.0
23,1.0153162307295445,895.0,86.0,17.0,1.0
24,1.093371027543827,894.0,87.0,17.0,1.0
25,1.1691022965239615,894.0,86.0,18.0,1.0
26,1.2230157694423545,893.0,87.0,18.0,1.0
27,1.2725425977061022,893.0,86.0,19.0,1.0
28,1.4122069684143248,893.0,85.0,20.0,1.0
29,1.42399371996202,893.0,84.0,21.0,1.0
30,1.4276988423469874,893.0,84.0,20.0,1.0
31,1.4660970111156728,892.0,85.0,20.0,1.0
32,1.4749083660764948,891.0,86.0,20.0,1.0
33,1.5219560351125114,891.0,85.0,21.0,1.0
34,1.5326654298968307,891.0,85.0,20.0,1.0
35,1.5328534717845061,890.0,86.0,20.0,1.0
36,1.6375519616785423,890.0,85.0,21.0,1.0
37,1.6702181753816188,889.0,84.0,22.0,2.0
38,1.67973047326011,889.0,83.0,23.0,2.0
39,1.6845970058140989,888.0,84.0,23.0,2.0
40,1.685372853694244,888.0,83.0,24.0,2.0
41,1.7271514095575542,888.0,82.0,25.0,2.0
42,1.733046081922936,888.0,82.0,24.0,2.0
43,1.8097167010438349,887.0,83.0,24.0,2.0
44,1.8481817400213203,886.0,84.0,24.0,2.0
45,1.870782670740827,886.0,83.0,25.0,2.0
46,1.8800317458652214,886.0,82.0,26.0,2.0
47,1.9283553266217763,886.0,81.0,27.0,2.0
48,1.932647097041152,886.0,80.0,28.0,2.0
49,1.9466583769582968,885.0,81.0,28.0,2.0
50,1.953063193626737,885.0,80.0,29.0,2.0
51,1.9612295772906594,885.0,79.0,30.0,2.0
52,1.9671051025381947,884.0,80.0,30.0,2.0
53,1.9846400525660304,884.0,79.0,31.0,2.0
54,1.9848529230320862,884.0,78.0,32.0,2.0
55,2.010904765497492,883.0,79.0,32.0,2.0
56,2.0267029534383942,883.0,79.0,31.0,2.0
57,2.129882605747881,883.0,79.0,30.0,2.0
58,2.13330669760933,883.0,79.0,29.0,2.0
59,2.247810407714504,883.0,78.0,30.0,2.0
60,2.2574589518843173,882.0,79.0,30.0,2.0
61,2.262054480923653,882.0,78.0,31.0,2.0
62,2.3110985092499177,882.0,77.0,32.0,2.0
63,2.327769165968694,881.0,78.0,32.0,2.0
64,2.3752506749881124,881.0,77.0,33.0,2.0
65,2.388584204614598,881.0,76.0,34.0,2.0
66,2.4000028283242596,881.0,75.0,35.0,2.0
67,2.410831305158883,880.0,76.0,35.0,2.0
68,2.4163522148556282,880.0,75.0,36.0,2.0
69,2.492857943371851,880.0,74.0,37.0,2.0
70,2.49842257616036,879.0,75.0,37.0,2.0
71,2.507166128162785,879.0,74.0,38.0,2.0
72,2.5352058030050624,879.0,73.0,39.0,2.0
73,2.5839924282840863,879.0,73.0,38.0,2.0
74,2.6208334277874052,878.0,74.0,38.0,2.0
75,2.642822249458794,877.0,75.0,38.0,2.0
76,2.6801808372096483,877.0,74.0,39.0,2.0
77,2.7088886640400247,877.0,73.0,40.0,2.0
78,2.7203356158450394,876.0,74.0,40.0,2.0
79,2.7296705681075215,876.0,73.0,41.0,2.0
80,2.7607551935879315,876.0,72.0,42.0,2.0
81,2.891895414908229,876.0,71.0,43.0,2.0
82,2.895485170185313,876.0,70.0,44.0,2.0
83,2.926812412184123,875.0,71.0,44.0,2.0
84,2.954031748076329,875.0,70.0,45.0,2.0
85,2.9961496325206523,875.0,69.0,46.0,2.0
86,3.0568433623983995,875.0,68.0,47.0,2.0
87,3.063074493613351,875.0,67.0,48.0,2.0
88,3.112408750838126,874.0,68.0,48.0,2.0
89,3.1647978242821435,874.0,67.0,49.0,2.0
90,3.1873204400568764,874.0,67.0,48.0,2.0
91,3.2063974047527646,874.0,66.0,49.0,2.0
92,3.2168197181579927,874.0,66.0,48.0,2.0
93,3.2626627070470446,873.0,67.0,48.0,2.0
94,3.271023337538614,873.0,66.0,49.0,2.0
95,3.2713992822076117,872.0,67.0,49.0,2.0
96,3.3138797732603056,871.0,68.0,49.0,2.0
97,3.3296533958706074,871.0,68.0,48.0,2.0
98,3.3322263272524837,871.0,67.0,49.0,2.0
99,3.3334684513613726,870.0,68.0,49.0,2.0
100,3.3468261401485684,870.0,67.0,50.0,2.0
101,3.351342586893594,870.0,66.0,51.0,2.0
102,3.382856218625712,870.0,66.0,50.0,2.0
103,3.439648196080401,870.0,66.0,49.0,2.0
104,3.4669164833526422,869.0,67.0,49.0,2.0
105,3.4856071538564737,868.0,68.0,49.0,2.0
106,3.4863875108491786,867.0,69.0,49.0,2.0
107,3.503250857501892,867.0,69.0,48.0,2.0
108,3.5622968760686518,866.0,70.0,48.0,2.0
109,3.569194548757,865.0,71.0,48.0,2.0
110,3.609106347030952,865.0,70.0,49.0,2.0
111,3.6194245898275557,864.0,71.0,49.0,2.0
112,3.6260403154241168,864.0,70.0,50.0,2.0
113,3.658852601088518,864.0,69.0,51.0,2.0
114,3.6638719751673072,864.0,69.0,50.0,2.0
115,3.689573455143779,863.0,70.0,50.0,2.0
116,3.7554795537988066,863.0,69.0,51.0,2.0
117,3.7572779142640838,863.0,68.0,52.0,2.0
118,3.770605843284088,863.0,67.0,53.0,2.0
119,3.814800220605155,863.0,66.0,54.0,2.0
120,3.8225222039300966,863.0,66.0,53.0,2.0
121,3.834791851008327,862.0,67.0,53.0,2.0
122,3.8972400807396785,861.0,68.0,53.0,2.0
123,3.9511237286473446,861.0,67.0,54.0,2.0
124,3.9592815550256875,861.0,66.0,55.0,2.0
125,3.969513360409993,861.0,66.0,54.0,2.0
126,3.9735125570005985,861.0,66.0,53.0,2.0
127,3.9742837221251173,861.0,66.0,52.0,2.0
128,4.003311693711797,861.0,65.0,53.0,2.0
129,4.061724674149794,860.0,66.0,53.0,2.0
130,4.068871714488125,860.0,65.0,54.0,2.0
131,4.1457095894546985,860.0,64.0,55.0,2.0
132,4.237980517732936,860.0,64.0,54.0,2.0
133,4.243209459927424,859.0,65.0,54.0,2.0
134,4.256210527725969,859.0,64.0,55.0,2.0
135,4.266282711599637,859.0,63.0,56.0,2.0
136,4.28090441997357,859.0,62.0,57.0,2.0
137,4.301777228305226,858.0,63.0,57.0,2.0
138,4.332405494645605,858.0,62.0,58.0,2.0
139,4.375790675182787,858.0,61.0,59.0,2.0
140,4.378883605575475,857.0,62.0,59.0,2.0
141,4.387452692747113,857.0,61.0,60.0,2.0
142,4.396246303845558,857.0,60.0,61.0,2.0
143,4.412284830524509,856.0,61.0,61.0,2.0
144,4.47598556041647,856.0,60.0,62.0,2.0
145,4.547731035515423,855.0,61.0,62.0,2.0
