Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.04746124318270271,900.0,99.0,1.0,0.0
2,0.060854208538986904,900.0,98.0,2.0,0.0
3,0.11846032054852862,900.0,97.0,3.0,0.0
4,0.15699392474697305,900.0,96.0,4.0,0.0
5,0.2925273484442845,900.0,95.0,5.0,0.0
6,0.31772528314600024,900.0,94.0,6.0,0.0
7,0.3267447158395332,900.0,93.0,7.0,0.0
8,0.4044702617365626,900.0,92.0,8.0,0.0
9,0.41497953158042267,900.0,91.0,9.0,0.0
10,0.5341763176580695,900.0,90.0,10.0,0.0
11,0.6068167093589771,900.0,89.0,11.0,0.0
12,0.6964075203877452,900.0,88.0,12.0,0.0
13,0.7701255025764808,900.0,87.0,13.0,0.0
14,0.8361756677656342,900.0,87.0,12.0,0.0
15,0.874927553168552,900.0,86.0,13.0,0.0
16,0.8927468915982588,900.0,85.0,14.0,0.0
17,0.982390227524082,900.0,85.0,13.0,0.0
18,1.0062679570856143,899.0,86.0,13.0,0.0
19,1.1000138479365633,899.0,85.0,14.0,0.0
20,1.1227952402226669,899.0,84.0,15.0,0.0
21,1.1433703759300797,898.0,85.0,15.0,0.0
22,1.154709980539313,898.0,84.0,16.0,0.0
23,1.203173008715772,897.0,85.0,16.0,0.0
24,1.2034335594126786,896.0,86.0,16.0,0.0
25,1.2365387564508494,896.0,85.0,17.0,0.0
26,1.241338365296796,896.0,84.0,18.0,0.0
27,1.267401088238852,896.0,83.0,19.0,0.0
28,1.2769679029861847,895.0,84.0,19.0,0.0
29,1.2834581064038706,895.0,83.0,20.0,0.0
30,1.3121449936520888,895.0,82.0,21.0,0.0
31,1.3638494965618264,895.0,81.0,22.0,0.0
32,1.426763029813751,894.0,82.0,22.0,0.0
33,1.4514848924755117,894.0,82.0,21.0,0.0
34,1.4838749855817353,894.0,81.0,22.0,0.0
35,1.5020435086944175,894.0,80.0,23.0,0.0
36,1.5094997385775766,894.0,79.0,24.0,0.0
37,1.6129424983027694,894.0,78.0,25.0,0.0
38,1.725751023281466,894.0,77.0,26.0,0.0
39,1.7282652347997867,894.0,76.0,27.0,0.0
40,1.7326138611719477,893.0,77.0,27.0,0.0
41,1.81921468625722,892.0,78.0,27.0,0.0
42,1.8271329486954664,892.0,77.0,28.0,0.0
43,1.8300173338275831,892.0,76.0,29.0,0.0
44,1.8641331112851578,891.0,77.0,29.0,0.0
45,1.970762433441467,891.0,76.0,30.0,0.0
46,1.9735988744515784,891.0,75.0,31.0,0.0
47,2.040860188203412,890.0,76.0,31.0,0.0
48,2.058587522976008,890.0,76.0,30.0,0.0
49,2.078422522205959,890.0,75.0,31.0,0.0
50,2.139440570408213,890.0,74.0,32.0,0.0
51,2.1726808198782264,889.0,75.0,32.0,0.0
52,2.185058966083675,889.0,74.0,33.0,0.0
53,2.189397835380141,888.0,75.0,33.0,0.0
54,2.1930095662770928,888.0,74.0,34.0,0.0
55,2.1933342191745524,888.0,73.0,35.0,0.0
56,2.204664442944986,887.0,74.0,35.0,0.0
57,2.215704655823463,887.0,73.0,36.0,0.0
58,2.2406861856003237,887.0,73.0,35.0,0.0
59,2.2868615597643434,887.0,73.0,34.0,0.0
60,2.314207964733836,887.0,73.0,33.0,0.0
61,2.3294628763686704,886.0,74.0,33.0,0.0
62,2.4306226164245346,886.0,74.0,32.0,0.0
63,2.439504194499944,886.0,73.0,33.0,0.0
64,2.457306170027412,885.0,74.0,33.0,0.0
65,2.475124781990336,885.0,73.0,34.0,0.0
66,2.568694041747282,885.0,72.0,35.0,0.0
67,2.581925913755978,884.0,73.0,35.0,0.0
68,2.606628253468388,884.0,72.0,36.0,0.0
69,2.633858758206209,884.0,71.0,37.0,0.0
70,2.6490845133712893,884.0,70.0,38.0,0.0
71,2.662244329983029,884.0,69.0,39.0,0.0
72,2.666323242239717,884.0,68.0,40.0,0.0
73,2.6838828284516856,883.0,69.0,40.0,0.0
74,2.7467936829034727,883.0,68.0,41.0,0.0
75,2.7677086422882975,883.0,67.0,42.0,0.0
76,2.8122020378713755,883.0,66.0,43.0,0.0
77,2.852753248789795,883.0,66.0,42.0,0.0
78,2.8736248485503406,882.0,67.0,42.0,0.0
79,2.8950880168849955,881.0,68.0,42.0,0.0
80,2.9259901639119077,881.0,67.0,43.0,0.0
81,2.92957964480809,881.0,66.0,44.0,0.0
82,2.9484102660799008,881.0,65.0,45.0,0.0
83,2.9716560740463938,881.0,64.0,46.0,0.0
84,3.0221010842984115,880.0,65.0,46.0,0.0
85,3.045856320683171,880.0,65.0,45.0,0.0
86,3.135273151148116,879.0,66.0,45.0,0.0
87,3.146476960897842,878.0,67.0,45.0,0.0
88,3.1547387224003614,878.0,66.0,46.0,0.0
89,3.204915521743475,877.0,67.0,46.0,0.0
90,3.2151226317317576,877.0,66.0,47.0,0.0
91,3.2169131232059502,877.0,65.0,48.0,0.0
92,3.2397734352899437,876.0,66.0,48.0,0.0
93,3.2457629598118642,876.0,65.0,49.0,0.0
94,3.258054225360349,876.0,64.0,50.0,0.0
95,3.265590075302003,875.0,65.0,50.0,0.0
96,3.3219416246481837,875.0,65.0,49.0,0.0
97,3.32986496740774,874.0,66.0,49.0,0.0
98,3.336777378014294,873.0,67.0,49.0,0.0
99,3.449791292688999,872.0,68.0,49.0,0.0
100,3.4567465903521,871.0,69.0,49.0,0.0
101,3.529488257311894,870.0,70.0,49.0,0.0
102,3.589103672150876,870.0,69.0,50.0,0.0
103,3.6064429312121002,870.0,68.0,51.0,0.0
104,3.625614487106062,870.0,67.0,52.0,0.0
105,3.668018293239147,869.0,66.0,53.0,1.0
106,3.6996460393294077,869.0,65.0,54.0,1.0
107,3.7031407083608268,869.0,64.0,55.0,1.0
108,3.706457530508696,869.0,64.0,54.0,1.0
109,3.707210782525446,869.0,63.0,55.0,1.0
110,3.7381066752011622,868.0,64.0,55.0,1.0
111,3.779781170452844,868.0,63.0,56.0,1.0
112,3.8062626325125555,867.0,64.0,56.0,1.0
113,3.824799035946637,867.0,64.0,55.0,1.0
114,3.855633562427631,867.0,64.0,54.0,1.0
115,3.8558127251954852,866.0,65.0,54.0,1.0
116,3.8972652989271173,866.0,64.0,55.0,1.0
