Iter,Time,S,E,I,R
0,0.0,900.0,100.0,0.0,0.0
1,0.08993774556259124,900.0,99.0,1.0,0.0
2,0.13049023666366535,900.0,98.0,2.0,0.0
3,0.13297681111514,900.0,97.0,3.0,0.0
4,0.18626366642427433,900.0,96.0,4.0,0.0
5,0.2664368462171392,900.0,95.0,5.0,0.0
6,0.4470961238038953,900.0,94.0,6.0,0.0
7,0.46157661731919575,900.0,93.0,7.0,0.0
8,0.46550673855348434,900.0,92.0,8.0,0.0
9,0.4847149001578334,900.0,92.0,7.0,0.0
10,0.48697822622280984,900.0,91.0,8.0,0.0
11,0.49356360795286053,900.0,90.0,9.0,0.0
12,0.6054663830443967,900.0,89.0,10.0,0.0
13,0.6852494926980405,900.0,88.0,11.0,0.0
14,0.7206514708946514,899.0,89.0,11.0,0.0
15,0.7714941594718013,899.0,88.0,12.0,0.0
16,0.8618648172381859,898.0,89.0,12.0,0.0
17,0.8858020562197436,897.0,90.0,12.0,0.0
18,0.8981715900549765,896.0,91.0,12.0,0.0
19,0.9007168970826982,896.0,90.0,13.0,0.0
20,0.9059076577586234,896.0,89.0,14.0,0.0
21,0.922512293262725,895.0,90.0,14.0,0.0
22,0.9538864367651769,895.0,89.0,15.0,0.0
23,0.9861015958459225,895.0,88.0,16.0,0.0
24,0.9981020864998765,894.0,89.0,16.0,0.0
25,1.0573850402080218,894.0,89.0,15.0,0.0
26,1.0610459250525541,893.0,90.0,15.0,0.0
27,1.1614687155187575,893.0,90.0,14.0,0.0
28,1.177339263203333,893.0,89.0,15.0,0.0
29,1.1797361240373017,893.0,88.0,16.0,0.0
30,1.182387367863852,893.0,87.0,17.0,0.0
31,1.2219379157687413,893.0,86.0,18.0,0.0
32,1.2375781506244776,892.0,87.0,18.0,0.0
33,1.263267827459428,892.0,86.0,19.0,0.0
34,1.2858615152568826,891.0,87.0,19.0,0.0
35,1.366773730327343,890.0,88.0,19.0,0.0
36,1.373829390439407,890.0,87.0,20.0,0.0
37,1.4847101520190558,890.0,86.0,21.0,0.0
38,1.512896911074202,890.0,85.0,22.0,0.0
39,1.5822816836157672,890.0,84.0,23.0,0.0
40,1.6075247031246245,889.0,85.0,23.0,0.0
41,1.6250595137129444,889.0,84.0,24.0,0.0
42,1.630253568812757,889.0,83.0,25.0,0.0
43,1.665667365395407,888.0,84.0,25.0,0.0
44,1.6848477880151462,888.0,83.0,26.0,0.0
45,1.7092601056041972,888.0,82.0,27.0,0.0
46,1.718941779093015,888.0,82.0,26.0,0.0
47,1.8169098612790022,888.0,81.0,27.0,0.0
48,1.8410159043807015,888.0,81.0,26.0,0.0
49,1.8481933563196002,888.0,80.0,27.0,0.0
50,1.8491671198769941,888.0,80.0,26.0,0.0
51,1.8683373767033034,888.0,80.0,25.0,0.0
52,1.888676736983017,887.0,81.0,25.0,0.0
53,1.9260142359272407,887.0,80.0,26.0,0.0
54,1.9420152775853659,887.0,79.0,27.0,0.0
55,1.9567606423947361,887.0,78.0,28.0,0.0
56,1.9749570702868187,887.0,78.0,27.0,0.0
57,1.989598544856923,887.0,77.0,28.0,0.0
58,2.0076652940841333,886.0,78.0,28.0,0.0
59,2.0282860958241185,886.0,78.0,27.0,0.0
60,2.0351854047912763,886.0,77.0,28.0,0.0
61,2.042115899830134,885.0,78.0,28.0,0.0
62,2.0476392668986967,885.0,77.0,29.0,0.0
63,2.05854574588031,885.0,76.0,30.0,0.0
64,2.0896700527328447,885.0,75.0,31.0,0.0
65,2.1390825651942382,885.0,74.0,32.0,0.0
66,2.1885648079033575,884.0,75.0,32.0,0.0
67,2.1954998636905665,883.0,76.0,32.0,0.0
68,2.196069919216664,882.0,77.0,32.0,0.0
69,2.2781089120486304,882.0,77.0,31.0,0.0
70,2.2867230552924527,881.0,78.0,31.0,0.0
71,2.323807120263647,881.0,78.0,30.0,0.0
72,2.3254381944240823,881.0,78.0,29.0,0.0
73,2.329853937935953,881.0,77.0,30.0,0.0
74,2.3704121976832373,881.0,77.0,29.0,0.0
75,2.4327503410095352,880.0,78.0,29.0,0.0
76,2.4508795260055165,880.0,77.0,30.0,0.0
77,2.4958509543521945,879.0,78.0,30.0,0.0
78,2.5501004390222493,878.0,79.0,30.0,0.0
79,2.5618692881713145,877.0,80.0,30.0,0.0
80,2.591897791655745,877.0,79.0,31.0,0.0
81,2.5996878821952922,877.0,78.0,32.0,0.0
82,2.6027784048711213,876.0,77.0,33.0,1.0
83,2.6759541979816324,876.0,77.0,32.0,1.0
84,2.6937818485732428,876.0,77.0,31.0,1.0
85,2.7708883050846533,876.0,77.0,30.0,1.0
86,2.842221609721784,876.0,76.0,31.0,1.0
87,2.878267954375514,876.0,75.0,32.0,1.0
88,2.89811690945438,876.0,74.0,33.0,1.0
89,2.9222819800819244,876.0,73.0,34.0,1.0
90,2.936328648253012,876.0,73.0,33.0,1.0
91,3.0060433725968703,876.0,73.0,32.0,1.0
92,3.017708917060075,876.0,73.0,31.0,1.0
93,3.0243978574266883,876.0,72.0,32.0,1.0
94,3.092644659099696,875.0,73.0,32.0,1.0
95,3.0937862380496313,874.0,74.0,32.0,1.0
96,3.10025607169424,874.0,73.0,33.0,1.0
97,3.1171765110261807,873.0,74.0,33.0,1.0
98,3.1203417938712046,873.0,73.0,34.0,1.0
99,3.1572348366156118,873.0,72.0,35.0,1.0
100,3.221168132860522,872.0,73.0,35.0,1.0
101,3.2257824276684217,872.0,72.0,36.0,1.0
102,3.242546621083312,872.0,71.0,37.0,1.0
103,3.256729117711076,872.0,71.0,36.0,1.0
104,3.2618464358719628,872.0,70.0,37.0,1.0
105,3.2959157263112044,872.0,69.0,38.0,1.0
106,3.300617847317627,872.0,69.0,37.0,1.0
107,3.3128086173145004,871.0,70.0,37.0,1.0
108,3.358585474396266,871.0,69.0,38.0,1.0
109,3.35962258412166,870.0,70.0,38.0,1.0
110,3.3736499693355237,870.0,70.0,37.0,1.0
111,3.404391589343117,869.0,71.0,37.0,1.0
112,3.4099831392180744,869.0,70.0,38.0,1.0
113,3.4204017008189673,869.0,69.0,39.0,1.0
114,3.444973621454308,869.0,68.0,40.0,1.0
115,3.4567694564178026,869.0,67.0,41.0,1.0
116,3.4609739987741057,868.0,68.0,41.0,1.0
117,3.508028488987114,868.0,67.0,42.0,1.0
118,3.5088001956949917,868.0,67.0,41.0,1.0
119,3.520696605372119,867.0,68.0,41.0,1.0
120,3.535688870210498,866.0,69.0,41.0,1.0
121,3.537595742203937,865.0,70.0,41.0,1.0
122,3.5376816522226378,865.0,69.0,42.0,1.0
123,3.538714309814663,865.0,68.0,43.0,1.0
124,3.559346042675982,865.0,67.0,44.0,1.0
125,3.571902239867326,865.0,66.0,45.0,1.0
126,3.6912952509274213,864.0,67.0,45.0,1.0
127,3.6997823504988507,863.0,68.0,45.0,1.0
128,3.7074656449205405,862.0,69.0,45.0,1.0
129,3.747810203865178,862.0,69.0,44.0,1.0
130,3.817749238086702,862.0,69.0,43.0,1.0
131,3.8309145140453356,862.0,68.0,44.0,1.0
132,3.8447947729138385,862.0,68.0,43.0,1.0
133,3.851617181259119,861.0,69.0,43.0,1.0
134,3.8720900446408573,861.0,68.0,44.0,1.0
135,3.881277920116211,861.0,67.0,45.0,1.0
136,3.917160874298329,860.0,68.0,45.0,1.0
137,3.935101611890177,860.0,67.0,46.0,1.0
138,3.983402976318502,860.0,67.0,45.0,1.0
139,3.995853650961428,860.0,66.0,46.0,1.0
140,4.0036799187265535,860.0,65.0,47.0,1.0
141,4.0160684914925895,860.0,65.0,46.0,1.0
142,4.056199672206563,860.0,64.0,47.0,1.0
143,4.0571830280050465,860.0,63.0,48.0,1.0
144,4.059288285074858,860.0,63.0,47.0,1.0
145,4.063346806522107,859.0,64.0,47.0,1.0
146,4.078068543238811,859.0,63.0,48.0,1.0
147,4.099960331600901,859.0,62.0,49.0,1.0
148,4.134844728866751,859.0,62.0,48.0,1.0
149,4.150357221238109,859.0,61.0,49.0,1.0
150,4.163859088096177,859.0,60.0,50.0,1.0
151,4.179383925513469,859.0,59.0,51.0,1.0
152,4.26138073338493,859.0,59.0,50.0,1.0
153,4.261581358105556,859.0,59.0,49.0,1.0
154,4.268399519177318,859.0,58.0,50.0,1.0
155,4.29411972239437,858.0,59.0,50.0,1.0
156,4.370873931581287,858.0,58.0,51.0,1.0
157,4.395917739003882,858.0,57.0,52.0,1.0
158,4.413253295966974,858.0,57.0,51.0,1.0
159,4.4260718351958355,858.0,57.0,50.0,1.0
160,4.429035675405357,857.0,58.0,50.0,1.0
161,4.453604473318875,856.0,59.0,50.0,1.0
162,4.471895402809234,855.0,60.0,50.0,1.0
163,4.6069672159613875,855.0,60.0,49.0,1.0
164,4.638951253230915,854.0,61.0,49.0,1.0
165,4.647872414831804,853.0,62.0,49.0,1.0
166,4.754033302229663,853.0,61.0,50.0,1.0
167,4.762083995850599,852.0,62.0,50.0,1.0
168,4.779828248779818,851.0,63.0,50.0,1.0
169,4.791166177830547,850.0,64.0,50.0,1.0
170,4.82257404724233,849.0,65.0,50.0,1.0
171,4.836037782684803,848.0,66.0,50.0,1.0
172,4.871357652776928,847.0,67.0,50.0,1.0
173,4.889652474846586,846.0,68.0,50.0,1.0
174,4.899112863191139,845.0,69.0,50.0,1.0
175,4.923988606405896,845.0,69.0,49.0,1.0
176,4.960894192123945,844.0,70.0,49.0,1.0
177,4.986331739341458,843.0,71.0,49.0,1.0
178,4.998544186334287,842.0,72.0,49.0,1.0
179,4.9996588295490305,842.0,71.0,50.0,1.0
180,5.00573849278741,841.0,72.0,50.0,1.0
181,5.027723287604284,841.0,71.0,51.0,1.0
182,5.079642179313104,840.0,72.0,51.0,1.0
183,5.102118313994607,840.0,71.0,52.0,1.0
184,5.104992209644358,839.0,72.0,52.0,1.0
185,5.116011541107318,839.0,71.0,53.0,1.0
186,5.118361045549636,839.0,70.0,54.0,1.0
187,5.224746834870901,838.0,71.0,54.0,1.0
188,5.234552635925734,837.0,72.0,54.0,1.0
189,5.252527049722245,836.0,73.0,54.0,1.0
190,5.294702337533112,835.0,74.0,54.0,1.0
191,5.299280119173584,835.0,74.0,53.0,1.0
192,5.303323378425454,835.0,74.0,52.0,1.0
193,5.322651487660263,835.0,73.0,53.0,1.0
194,5.427518574048215,835.0,72.0,54.0,1.0
195,5.433346188067764,835.0,71.0,55.0,1.0
196,5.558757299556757,835.0,71.0,54.0,1.0
197,5.5801683508804345,835.0,71.0,53.0,1.0
198,5.613748595294414,835.0,71.0,52.0,1.0
199,5.618702711984906,834.0,72.0,52.0,1.0
200,5.667096861423041,833.0,73.0,52.0,1.0
