Iter,Time,S,E,I,R
0,0.0,0.0,100.0,0.0,0.0
1,0.049914410579162606,0.0,99.0,1.0,0.0
2,0.07594873278080783,0.0,98.0,2.0,0.0
3,0.1067654891447728,0.0,97.0,3.0,0.0
4,0.1234098216665602,0.0,96.0,4.0,0.0
5,0.16323578536955236,0.0,95.0,5.0,0.0
6,0.20137225199384634,0.0,94.0,6.0,0.0
7,0.4313934079931848,0.0,93.0,7.0,0.0
8,0.46487499742628996,0.0,92.0,8.0,0.0
9,0.579596368566432,0.0,91.0,9.0,0.0
10,0.658464104461065,0.0,90.0,10.0,0.0
11,0.7692623994717158,0.0,89.0,11.0,0.0
12,0.7810123263398439,0.0,88.0,12.0,0.0
13,0.9414179334175665,0.0,87.0,13.0,0.0
14,0.9715900585907836,0.0,86.0,14.0,0.0
15,1.0312534725872853,0.0,85.0,15.0,0.0
16,1.0646798921472826,0.0,84.0,16.0,0.0
17,1.2240807834920262,0.0,83.0,17.0,0.0
18,1.231464385665819,0.0,82.0,18.0,0.0
19,1.267693207681702,0.0,81.0,19.0,0.0
20,1.325488686478246,0.0,80.0,20.0,0.0
21,1.3345981495159789,0.0,79.0,21.0,0.0
22,1.3611512832463277,0.0,78.0,22.0,0.0
23,1.4116959500414348,0.0,77.0,23.0,0.0
24,1.5429394667740504,0.0,76.0,24.0,0.0
25,1.6324736895493928,0.0,75.0,25.0,0.0
26,1.6789580412604692,0.0,74.0,26.0,0.0
27,1.699870908999411,0.0,73.0,27.0,0.0
28,1.8109382153880715,0.0,72.0,28.0,0.0
29,1.968928827648106,0.0,71.0,29.0,0.0
30,1.9740065669053275,0.0,70.0,30.0,0.0
31,1.9828182460930928,0.0,69.0,31.0,0.0
32,2.1146355265432843,0.0,69.0,30.0,0.0
33,2.3712321537838537,0.0,68.0,31.0,0.0
34,2.4034905566947673,0.0,67.0,32.0,0.0
35,2.5106542447954086,0.0,67.0,31.0,0.0
36,2.610108926835449,0.0,66.0,32.0,0.0
37,2.6618546482308947,0.0,65.0,33.0,0.0
38,2.6640611691934155,0.0,64.0,34.0,0.0
39,2.777473209202355,0.0,64.0,33.0,0.0
40,2.8249258108903277,0.0,64.0,32.0,0.0
41,2.872876357458586,0.0,63.0,33.0,0.0
42,2.925614059532555,0.0,62.0,34.0,0.0
43,2.957736035483678,0.0,61.0,35.0,0.0
44,3.027733241607891,0.0,60.0,36.0,0.0
45,3.05631246952998,0.0,59.0,37.0,0.0
46,3.1242883801084598,0.0,59.0,36.0,0.0
47,3.124385607581079,0.0,58.0,37.0,0.0
48,3.1555351579814177,0.0,58.0,36.0,0.0
49,3.2004851183761147,0.0,57.0,37.0,0.0
50,3.301052053655998,0.0,56.0,38.0,0.0
51,3.3175486529386338,0.0,55.0,39.0,0.0
52,3.3759925490753866,0.0,54.0,40.0,0.0
53,3.5486330613599604,0.0,53.0,41.0,0.0
54,3.6270987921426694,0.0,53.0,40.0,0.0
55,3.658757486531437,0.0,52.0,41.0,0.0
56,3.6730214537763355,0.0,51.0,42.0,0.0
57,3.728726867470958,0.0,51.0,41.0,0.0
