Iter,Time,S,E,I,R
0,0.0,0.0,100.0,0.0,0.0
1,0.12544993852027936,0.0,99.0,1.0,0.0
2,0.16159469903953338,0.0,98.0,2.0,0.0
3,0.2770908484381219,0.0,97.0,3.0,0.0
4,0.37858176895465434,0.0,96.0,4.0,0.0
5,0.4318242865054667,0.0,95.0,5.0,0.0
6,0.44250837263053977,0.0,94.0,6.0,0.0
7,0.4927662711500283,0.0,93.0,7.0,0.0
8,0.5280268881469237,0.0,92.0,8.0,0.0
9,0.5605662446777594,0.0,92.0,7.0,0.0
10,0.6318627847883594,0.0,91.0,8.0,0.0
11,0.7097724928721285,0.0,90.0,9.0,0.0
12,0.7694176290237453,0.0,89.0,10.0,0.0
13,0.8230025725836619,0.0,89.0,9.0,0.0
14,0.8944366039338425,0.0,88.0,10.0,0.0
15,1.0367083761412563,0.0,87.0,11.0,0.0
16,1.0675768508793362,0.0,86.0,12.0,0.0
17,1.0954037059947122,0.0,85.0,13.0,0.0
18,1.2420539506740755,0.0,84.0,14.0,0.0
19,1.2919929662021665,0.0,83.0,15.0,0.0
20,1.3318874742968843,0.0,82.0,16.0,0.0
21,1.3994528610419956,0.0,81.0,17.0,0.0
22,1.4181221450469297,0.0,80.0,18.0,0.0
23,1.4282749385438456,0.0,79.0,19.0,0.0
24,1.4934627750210743,0.0,78.0,20.0,0.0
25,1.5068744820207527,0.0,77.0,21.0,0.0
26,1.582902001012203,0.0,76.0,22.0,0.0
27,1.6322411963705978,0.0,75.0,23.0,0.0
28,1.6662668213062506,0.0,74.0,24.0,0.0
29,1.669013593782704,0.0,73.0,25.0,0.0
30,1.846333702094592,0.0,73.0,24.0,0.0
31,1.9527674774145034,0.0,72.0,25.0,0.0
32,2.0254236845123845,0.0,71.0,26.0,0.0
33,2.167476718793645,0.0,70.0,27.0,0.0
34,2.228572581427999,0.0,69.0,28.0,0.0
35,2.3336415015381515,0.0,68.0,29.0,0.0
36,2.3406615334650445,0.0,67.0,30.0,0.0
37,2.43851456870906,0.0,66.0,31.0,0.0
38,2.439939490841137,0.0,65.0,32.0,0.0
39,2.4590330025075855,0.0,65.0,31.0,0.0
40,2.5022432276472593,0.0,64.0,32.0,0.0
41,2.5125280383782354,0.0,64.0,31.0,0.0
42,2.5278906147679305,0.0,63.0,32.0,0.0
43,2.639163128815958,0.0,62.0,33.0,0.0
44,2.678144590480804,0.0,61.0,34.0,0.0
45,2.688553894205294,0.0,61.0,33.0,0.0
46,2.873293110384125,0.0,60.0,34.0,0.0
47,2.929609274963298,0.0,59.0,35.0,0.0
48,2.9303366850829224,0.0,58.0,36.0,0.0
49,2.9327053890856,0.0,57.0,37.0,0.0
50,2.9853639763835216,0.0,56.0,38.0,0.0
51,3.0285375372791785,0.0,55.0,39.0,0.0
52,3.156704833810878,0.0,55.0,38.0,0.0
53,3.1930644067763736,0.0,54.0,39.0,0.0
54,3.24046767032993,0.0,53.0,40.0,0.0
55,3.322549084705999,0.0,52.0,41.0,0.0
56,3.448326652395418,0.0,51.0,42.0,0.0
57,3.5175032260819634,0.0,50.0,43.0,0.0
58,3.567746866318206,0.0,49.0,44.0,0.0
59,3.676297302326505,0.0,48.0,45.0,0.0
60,3.704205048581184,0.0,47.0,46.0,0.0
61,3.7116449551765096,0.0,46.0,47.0,0.0
62,3.74602967656991,0.0,46.0,46.0,0.0
63,3.7978619129829827,0.0,45.0,47.0,0.0
64,3.8583242159272495,0.0,45.0,46.0,0.0
65,3.8720430805986066,0.0,45.0,45.0,0.0
66,3.8771033932729666,0.0,44.0,46.0,0.0
67,3.922211525894415,0.0,44.0,45.0,0.0
68,3.924898732746495,0.0,43.0,46.0,0.0
69,4.055388865616906,0.0,43.0,45.0,0.0
70,4.060345960837169,0.0,43.0,44.0,0.0
71,4.0608732438049095,0.0,43.0,43.0,0.0
72,4.07513901698204,0.0,42.0,44.0,0.0
73,4.115444299102296,0.0,42.0,43.0,0.0
74,4.141432841646789,0.0,42.0,42.0,0.0
75,4.147034300131236,0.0,41.0,43.0,0.0
76,4.167198013432664,0.0,40.0,44.0,0.0
77,4.268946738062898,0.0,39.0,45.0,0.0
78,4.44907521207215,0.0,38.0,46.0,0.0
79,4.46826694824489,0.0,38.0,45.0,0.0
80,4.479738024231063,0.0,37.0,46.0,0.0
81,4.571221779474653,0.0,36.0,47.0,0.0
82,4.616473345601367,0.0,36.0,46.0,0.0
83,4.617595890582633,0.0,35.0,47.0,0.0
84,4.626705326509823,0.0,34.0,48.0,0.0
85,4.688715941867814,0.0,33.0,49.0,0.0
86,4.732732351712687,0.0,32.0,50.0,0.0
87,4.816945355054108,0.0,32.0,49.0,0.0
88,4.845819151081379,0.0,32.0,48.0,0.0
89,4.856899655884183,0.0,32.0,47.0,0.0
90,4.928976687611449,0.0,32.0,46.0,0.0
91,5.093813726572272,0.0,32.0,45.0,0.0
92,5.29682121331186,0.0,32.0,44.0,0.0
93,5.3708646821525745,0.0,32.0,43.0,0.0
94,5.417676995033559,0.0,32.0,42.0,0.0
95,5.579123968839182,0.0,31.0,43.0,0.0
96,5.725602947742152,0.0,30.0,44.0,0.0
97,5.732254925395099,0.0,30.0,43.0,0.0
98,5.741625723490235,0.0,29.0,44.0,0.0
99,6.139704880134102,0.0,29.0,43.0,0.0
100,6.161051004211929,0.0,28.0,44.0,0.0
101,6.188131585721706,0.0,28.0,43.0,0.0
102,6.2984843912034325,0.0,28.0,42.0,0.0
103,6.361464205869558,0.0,28.0,41.0,0.0
104,6.428559848662406,0.0,27.0,42.0,0.0
105,6.445320002919223,0.0,26.0,43.0,0.0
106,6.606063382692621,0.0,25.0,44.0,0.0
107,6.705012520648213,0.0,24.0,45.0,0.0
108,6.7301978689390305,0.0,24.0,44.0,0.0
109,6.768189357932036,0.0,24.0,43.0,0.0
110,6.781907975728894,0.0,24.0,42.0,0.0
111,6.8761672908285165,0.0,24.0,41.0,0.0
112,7.052262816887053,0.0,23.0,42.0,0.0
113,7.06723945540204,0.0,22.0,43.0,0.0
114,7.280375975047747,0.0,21.0,44.0,0.0
115,7.283974110474641,0.0,20.0,45.0,0.0
116,7.306907995571746,0.0,20.0,44.0,0.0
117,7.526300093272965,0.0,20.0,43.0,0.0
118,7.637106468038386,0.0,20.0,42.0,0.0
119,7.650127218281201,0.0,20.0,41.0,0.0
120,7.8087641566487545,0.0,19.0,42.0,0.0
121,7.950425728195128,0.0,18.0,43.0,0.0
122,8.00915268722272,0.0,18.0,42.0,0.0
123,8.26007877620829,0.0,18.0,41.0,0.0
124,8.260387059150313,0.0,18.0,40.0,0.0
125,8.378905648087429,0.0,18.0,39.0,0.0
126,8.48446596781342,0.0,17.0,40.0,0.0
127,8.539687943977064,0.0,17.0,39.0,0.0
128,8.561463843340768,0.0,17.0,38.0,0.0
129,8.719403055688133,0.0,17.0,37.0,0.0
130,8.722799299104642,0.0,17.0,36.0,0.0
131,8.73237767636845,0.0,16.0,37.0,0.0
132,8.913341979007413,0.0,16.0,36.0,0.0
133,9.331034710633553,0.0,16.0,35.0,0.0
134,9.429510732505845,0.0,15.0,36.0,0.0
135,9.440611064710998,0.0,14.0,37.0,0.0
136,9.662771094583206,0.0,14.0,36.0,0.0
137,10.289462265882117,0.0,14.0,35.0,0.0
138,10.32316844257724,0.0,14.0,34.0,0.0
139,10.503582673339897,0.0,13.0,35.0,0.0
140,10.763225671153862,0.0,12.0,36.0,0.0
141,10.790758278704097,0.0,12.0,35.0,0.0
142,10.799368764650996,0.0,12.0,34.0,0.0
143,10.980619110066513,0.0,11.0,35.0,0.0
144,11.005927592956748,0.0,11.0,34.0,0.0
145,11.18327318941433,0.0,11.0,33.0,0.0
146,11.357546805363011,0.0,10.0,34.0,0.0
147,11.39746860547158,0.0,9.0,35.0,0.0
148,11.512224302031488,0.0,9.0,34.0,0.0
149,11.631734398352355,0.0,9.0,33.0,0.0
150,11.717882954691834,0.0,9.0,32.0,0.0
151,11.905566591241211,0.0,9.0,31.0,0.0
152,12.180584685345105,0.0,9.0,30.0,0.0
153,12.790194772872397,0.0,9.0,29.0,0.0
154,12.865417763764997,0.0,8.0,30.0,0.0
155,12.884593517411345,0.0,8.0,29.0,0.0
156,13.139115859986294,0.0,7.0,30.0,0.0
157,13.393103178680308,0.0,7.0,29.0,0.0
158,13.519694643366666,0.0,7.0,28.0,0.0
159,13.666902803424737,0.0,6.0,29.0,0.0
160,13.747792793413184,0.0,6.0,28.0,0.0
161,14.136543692637721,0.0,6.0,27.0,0.0
162,14.554433577869403,0.0,6.0,26.0,0.0
163,14.583586273805244,0.0,6.0,25.0,0.0
164,14.67111989939701,0.0,6.0,24.0,0.0
165,14.678913203725067,0.0,6.0,23.0,0.0
166,14.761262920356785,0.0,6.0,22.0,0.0
167,15.104175566823253,0.0,6.0,21.0,0.0
168,15.178937513600339,0.0,5.0,22.0,0.0
169,15.23165870518448,0.0,5.0,21.0,0.0
170,15.388905654224672,0.0,4.0,22.0,0.0
171,15.439794744913787,0.0,4.0,21.0,0.0
172,15.540963772998527,0.0,4.0,20.0,0.0
173,16.102909177330634,0.0,4.0,19.0,0.0
174,16.171547831642375,0.0,3.0,20.0,0.0
175,16.189432813643254,0.0,3.0,19.0,0.0
176,17.186375130073117,0.0,3.0,18.0,0.0
177,17.753617572168423,0.0,3.0,17.0,0.0
178,17.95995777401248,0.0,3.0,16.0,0.0
179,18.58141853845135,0.0,3.0,15.0,0.0
180,18.74040894811723,0.0,3.0,14.0,0.0
181,19.5894804507485,0.0,3.0,13.0,0.0
182,19.63346918667242,0.0,3.0,12.0,0.0
