Iter,Time,S,E,I,R
0,0.0,0.0,100.0,0.0,0.0
1,0.05748278965359524,0.0,99.0,1.0,0.0
2,0.1234687594728916,0.0,98.0,2.0,0.0
3,0.17207663932050438,0.0,97.0,3.0,0.0
4,0.19629772809380103,0.0,96.0,4.0,0.0
5,0.1974458843390859,0.0,95.0,5.0,0.0
6,0.28329012471779236,0.0,94.0,6.0,0.0
7,0.29793404509156857,0.0,94.0,5.0,0.0
8,0.41018323900984655,0.0,93.0,6.0,0.0
9,0.51476684095822,0.0,92.0,7.0,0.0
10,0.5295110613687506,0.0,91.0,8.0,0.0
11,0.530967619541742,0.0,90.0,9.0,0.0
12,0.5466916991267653,0.0,89.0,10.0,0.0
13,0.5504307467743244,0.0,88.0,11.0,0.0
14,0.5804621134708856,0.0,87.0,12.0,0.0
15,0.6565628402680027,0.0,86.0,13.0,0.0
16,0.6616717193931576,0.0,85.0,14.0,0.0
17,0.6787123906661733,0.0,84.0,15.0,0.0
18,0.7524724519043389,0.0,83.0,16.0,0.0
19,0.8056731625840007,0.0,82.0,17.0,0.0
20,0.8551532651727862,0.0,82.0,16.0,0.0
21,0.8573959983683315,0.0,81.0,17.0,0.0
22,0.9290033347982888,0.0,80.0,18.0,0.0
23,0.9492507587363332,0.0,79.0,19.0,0.0
24,0.9898600283865097,0.0,78.0,20.0,0.0
25,1.052427526920635,0.0,77.0,21.0,0.0
26,1.1383469732699916,0.0,77.0,20.0,0.0
27,1.4264840176251226,0.0,76.0,21.0,0.0
28,1.515675228109788,0.0,76.0,20.0,0.0
29,1.5369628401237814,0.0,75.0,21.0,0.0
30,1.5797962869208055,0.0,74.0,22.0,0.0
31,1.5978995728826533,0.0,73.0,23.0,0.0
32,1.6269514574086812,0.0,72.0,24.0,0.0
33,1.6713714219620601,0.0,71.0,25.0,0.0
34,1.7800633726206307,0.0,70.0,26.0,0.0
35,1.8199274784985247,0.0,69.0,27.0,0.0
36,1.9294508866017086,0.0,69.0,26.0,0.0
37,1.9378247379650695,0.0,69.0,25.0,0.0
38,2.0795688152512115,0.0,68.0,26.0,0.0
39,2.1483401722307587,0.0,68.0,25.0,0.0
40,2.1790531475370667,0.0,67.0,26.0,0.0
41,2.2563712830942877,0.0,66.0,27.0,0.0
42,2.26679060837864,0.0,66.0,26.0,0.0
