Iter,Time,S,E,I,R
0,0.0,0.0,100.0,0.0,0.0
1,0.01786634593911431,0.0,99.0,1.0,0.0
2,0.06046629441638786,0.0,98.0,2.0,0.0
3,0.082113929855091,0.0,97.0,3.0,0.0
4,0.08347197054868112,0.0,96.0,4.0,0.0
5,0.10342105261744745,0.0,95.0,5.0,0.0
6,0.22643065267662613,0.0,95.0,4.0,0.0
7,0.31366964831223676,0.0,94.0,5.0,0.0
8,0.3809089515106281,0.0,93.0,6.0,0.0
9,0.383257828299514,0.0,92.0,7.0,0.0
10,0.4014621014432591,0.0,91.0,8.0,0.0
11,0.4572913958086675,0.0,90.0,9.0,0.0
12,0.48912412430099994,0.0,89.0,10.0,0.0
13,0.6205201992475164,0.0,88.0,11.0,0.0
14,0.6208907792806584,0.0,87.0,12.0,0.0
15,0.8415347547181187,0.0,86.0,13.0,0.0
16,0.851708678842398,0.0,85.0,14.0,0.0
17,0.932599417773206,0.0,84.0,15.0,0.0
18,1.0141194690240194,0.0,83.0,16.0,0.0
19,1.0650031179971964,0.0,82.0,17.0,0.0
20,1.0709766102205305,0.0,81.0,18.0,0.0
21,1.1870427786994666,0.0,80.0,19.0,0.0
22,1.2513754188619566,0.0,79.0,20.0,0.0
23,1.2721971484119585,0.0,78.0,21.0,0.0
24,1.300282384804724,0.0,77.0,22.0,0.0
25,1.3133424374920073,0.0,76.0,23.0,0.0
26,1.3528952663498948,0.0,75.0,24.0,0.0
27,1.4261172722673332,0.0,74.0,25.0,0.0
28,1.6339716327015543,0.0,73.0,26.0,0.0
29,1.6356029370038914,0.0,72.0,27.0,0.0
30,1.6656511255471755,0.0,72.0,26.0,0.0
31,1.6914514253948156,0.0,71.0,27.0,0.0
32,1.716938836974713,0.0,70.0,28.0,0.0
33,1.8532617592732996,0.0,70.0,27.0,0.0
34,1.9150828606301322,0.0,69.0,28.0,0.0
35,2.0465006480730605,0.0,68.0,29.0,0.0
36,2.0749890966426006,0.0,67.0,30.0,0.0
37,2.147341655031006,0.0,66.0,31.0,0.0
38,2.192059200196732,0.0,65.0,32.0,0.0
39,2.2487424388917754,0.0,65.0,31.0,0.0
40,2.3172643430753905,0.0,64.0,32.0,0.0
41,2.4504807372203836,0.0,63.0,33.0,0.0
42,2.485972548880969,0.0,62.0,34.0,0.0
43,2.535428343553856,0.0,61.0,35.0,0.0
44,2.637633502899934,0.0,61.0,34.0,0.0
45,2.8744452565229737,0.0,61.0,33.0,0.0
46,2.8884687400009788,0.0,60.0,34.0,0.0
47,2.899523514030234,0.0,59.0,35.0,0.0
48,3.0048294550473202,0.0,58.0,36.0,0.0
49,3.1189809567618556,0.0,58.0,35.0,0.0
50,3.119192324502663,0.0,58.0,34.0,0.0
51,3.188461894645987,0.0,58.0,33.0,0.0
52,3.1961582521397487,0.0,57.0,34.0,0.0
53,3.2367609850806214,0.0,56.0,35.0,0.0
54,3.2531605231330967,0.0,56.0,34.0,0.0
55,3.352621105850959,0.0,56.0,33.0,0.0
56,3.395337383227545,0.0,56.0,32.0,0.0
57,3.5051830895651843,0.0,55.0,33.0,0.0
58,3.5438141428464407,0.0,55.0,32.0,0.0
59,3.5831554174201306,0.0,54.0,33.0,0.0
60,3.612043868166869,0.0,53.0,34.0,0.0
