Iter,Time,S,E,I,R
0,0.0,0.0,100.0,0.0,0.0
1,0.010862764763339658,0.0,99.0,1.0,0.0
2,0.031098564228191496,0.0,98.0,2.0,0.0
3,0.12104655080179094,0.0,97.0,3.0,0.0
4,0.14796524398030853,0.0,96.0,4.0,0.0
5,0.1636703138681773,0.0,95.0,5.0,0.0
6,0.1646342367599202,0.0,94.0,6.0,0.0
7,0.26136622242288143,0.0,93.0,7.0,0.0
8,0.2771713372178623,0.0,92.0,8.0,0.0
9,0.3203066004527959,0.0,91.0,9.0,0.0
10,0.34882238845488006,0.0,90.0,10.0,0.0
11,0.41456227568214865,0.0,89.0,11.0,0.0
12,0.430051072473539,0.0,88.0,12.0,0.0
13,0.49409735344421724,0.0,87.0,13.0,0.0
14,0.5289151818446445,0.0,86.0,14.0,0.0
15,0.6155315435205836,0.0,85.0,15.0,0.0
16,0.6602809014270911,0.0,84.0,16.0,0.0
17,0.8087845792820111,0.0,83.0,17.0,0.0
18,0.8138046486166244,0.0,82.0,18.0,0.0
19,0.9060845437579743,0.0,82.0,17.0,0.0
20,0.9662497123196292,0.0,81.0,18.0,0.0
21,1.00773728139246,0.0,80.0,19.0,0.0
22,1.1414507641709128,0.0,79.0,20.0,0.0
23,1.1941510919799279,0.0,78.0,21.0,0.0
24,1.1953923629953382,0.0,77.0,22.0,0.0
25,1.295835018479745,0.0,76.0,23.0,0.0
26,1.323676526924037,0.0,75.0,24.0,0.0
27,1.3433243279267042,0.0,75.0,23.0,0.0
28,1.416408292396754,0.0,74.0,24.0,0.0
29,1.4538046551056198,0.0,73.0,25.0,0.0
30,1.475071630778913,0.0,72.0,26.0,0.0
31,1.5614705525151984,0.0,71.0,27.0,0.0
32,1.6557025515348756,0.0,70.0,28.0,0.0
33,1.7820916710684263,0.0,69.0,29.0,0.0
34,1.8219114733728512,0.0,69.0,28.0,0.0
35,1.875573654457032,0.0,68.0,29.0,0.0
36,1.887637685741501,0.0,67.0,30.0,0.0
37,1.898866087206006,0.0,66.0,31.0,0.0
38,1.92218085250891,0.0,65.0,32.0,0.0
39,1.923741861767375,0.0,65.0,31.0,0.0
40,1.9690601915451722,0.0,65.0,30.0,0.0
41,2.1046691002766984,0.0,64.0,31.0,0.0
42,2.1553960358280366,0.0,64.0,30.0,0.0
43,2.34090588803757,0.0,64.0,29.0,0.0
44,2.367012561570894,0.0,63.0,30.0,0.0
45,2.4137352590236527,0.0,62.0,31.0,0.0
46,2.447783380148509,0.0,61.0,32.0,0.0
47,2.5189886836183577,0.0,60.0,33.0,0.0
48,2.5346986608368396,0.0,60.0,32.0,0.0
49,2.567721030217085,0.0,59.0,33.0,0.0
50,2.5725365389423662,0.0,59.0,32.0,0.0
51,2.6389334654378698,0.0,59.0,31.0,0.0
52,2.728410308024372,0.0,58.0,32.0,0.0
53,2.759815250312782,0.0,57.0,33.0,0.0
54,2.7606527130247382,0.0,56.0,34.0,0.0
55,2.822005801059369,0.0,55.0,35.0,0.0
56,2.8613065080357356,0.0,54.0,36.0,0.0
57,2.89708614849583,0.0,54.0,35.0,0.0
58,2.9124444972308474,0.0,54.0,34.0,0.0
59,3.1115192272815295,0.0,54.0,33.0,0.0
60,3.138176259167567,0.0,53.0,34.0,0.0
61,3.152324938954014,0.0,52.0,35.0,0.0
62,3.211239442122312,0.0,52.0,34.0,0.0
63,3.215694221935645,0.0,52.0,33.0,0.0
64,3.246895392687603,0.0,51.0,34.0,0.0
65,3.2544462252880875,0.0,51.0,33.0,0.0
66,3.2952448385107878,0.0,51.0,32.0,0.0
67,3.302445697931925,0.0,51.0,31.0,0.0
68,3.4505508899022925,0.0,50.0,32.0,0.0
69,3.4525686995045186,0.0,49.0,33.0,0.0
70,3.5429177864848804,0.0,48.0,34.0,0.0
71,3.6262667625183567,0.0,47.0,35.0,0.0
72,3.7225028004111262,0.0,46.0,36.0,0.0
73,3.8036984321826552,0.0,46.0,35.0,0.0
74,4.011589246236726,0.0,46.0,34.0,0.0
75,4.080524514302068,0.0,46.0,33.0,0.0
76,4.158649596259714,0.0,45.0,34.0,0.0
77,4.181636313063227,0.0,44.0,35.0,0.0
78,4.346902740460748,0.0,43.0,36.0,0.0
79,4.363068324902357,0.0,43.0,35.0,0.0
80,4.372521332202007,0.0,42.0,36.0,0.0
81,4.438329225353581,0.0,41.0,37.0,0.0
82,4.561982975274347,0.0,41.0,36.0,0.0
83,4.901736068648766,0.0,40.0,37.0,0.0
84,4.904373561075503,0.0,39.0,38.0,0.0
85,5.027373597464535,0.0,38.0,39.0,0.0
86,5.0328057121725465,0.0,37.0,40.0,0.0
87,5.147705347595747,0.0,36.0,41.0,0.0
88,5.198715822358837,0.0,36.0,40.0,0.0
89,5.26669420822734,0.0,35.0,41.0,0.0
90,5.411892023735284,0.0,35.0,40.0,0.0
91,5.479444828125553,0.0,34.0,41.0,0.0
92,5.481213413369271,0.0,34.0,40.0,0.0
93,5.520941317633285,0.0,34.0,39.0,0.0
94,5.5560839825521535,0.0,33.0,40.0,0.0
95,5.623010014610403,0.0,33.0,39.0,0.0
96,5.730451649207529,0.0,32.0,40.0,0.0
97,5.768851865932198,0.0,31.0,41.0,0.0
98,5.776203855390951,0.0,31.0,40.0,0.0
99,5.958074175417177,0.0,30.0,41.0,0.0
100,5.983076482955953,0.0,29.0,42.0,0.0
101,6.0510739194206264,0.0,28.0,43.0,0.0
102,6.147495398478806,0.0,28.0,42.0,0.0
103,6.189389060695681,0.0,28.0,41.0,0.0
104,6.322271510138559,0.0,27.0,42.0,0.0
105,6.352371538868872,0.0,27.0,41.0,0.0
106,6.436456474894897,0.0,26.0,42.0,0.0
107,6.4632105796720785,0.0,26.0,41.0,0.0
108,6.51053693270319,0.0,26.0,40.0,0.0
109,6.551559799345826,0.0,26.0,39.0,0.0
110,6.652752407546982,0.0,26.0,38.0,0.0
111,6.859713709771578,0.0,25.0,39.0,0.0
112,6.902850981885938,0.0,25.0,38.0,0.0
113,7.033675000380745,0.0,24.0,39.0,0.0
114,7.05427975878517,0.0,23.0,40.0,0.0
115,7.092141629295591,0.0,22.0,41.0,0.0
116,7.162199599664167,0.0,22.0,40.0,0.0
117,7.210483392811225,0.0,22.0,39.0,0.0
118,7.258949611773429,0.0,22.0,38.0,0.0
119,7.318213323843861,0.0,22.0,37.0,0.0
120,7.325252497544599,0.0,22.0,36.0,0.0
121,7.405881226102157,0.0,22.0,35.0,0.0
122,7.518726663003502,0.0,21.0,36.0,0.0
123,7.58490366275711,0.0,20.0,37.0,0.0
124,7.9403052101059375,0.0,20.0,36.0,0.0
