Iter,Time,S,E,I,R
0,0.0,0.0,100.0,0.0,0.0
1,0.03277550976632344,0.0,99.0,1.0,0.0
2,0.09658336980216672,0.0,98.0,2.0,0.0
3,0.12744533001536407,0.0,97.0,3.0,0.0
4,0.17051686242268338,0.0,96.0,4.0,0.0
5,0.2896098131755261,0.0,95.0,5.0,0.0
6,0.35403419655322166,0.0,95.0,4.0,0.0
7,0.3806926697547691,0.0,94.0,5.0,0.0
8,0.3876494354959701,0.0,93.0,6.0,0.0
9,0.43262301634323347,0.0,92.0,7.0,0.0
10,0.5270435438996175,0.0,92.0,6.0,0.0
11,0.5687000321397877,0.0,91.0,7.0,0.0
12,0.5718762081073896,0.0,90.0,8.0,0.0
13,0.6503880420386974,0.0,89.0,9.0,0.0
14,0.6664240275280489,0.0,89.0,8.0,0.0
15,0.7489704808112094,0.0,88.0,9.0,0.0
16,0.7960362257540902,0.0,88.0,8.0,0.0
17,0.8104900159251517,0.0,87.0,9.0,0.0
18,0.8540315974082433,0.0,86.0,10.0,0.0
19,1.033386916111176,0.0,85.0,11.0,0.0
20,1.1387143842138616,0.0,84.0,12.0,0.0
21,1.1795197504008028,0.0,83.0,13.0,0.0
22,1.2281877714522464,0.0,82.0,14.0,0.0
23,1.3341924528437283,0.0,81.0,15.0,0.0
24,1.363533660263271,0.0,80.0,16.0,0.0
25,1.3918380463649451,0.0,80.0,15.0,0.0
26,1.4315202245825558,0.0,79.0,16.0,0.0
27,1.4510991631006878,0.0,78.0,17.0,0.0
28,1.49434308212584,0.0,78.0,16.0,0.0
29,1.5391346541098265,0.0,78.0,15.0,0.0
30,1.637310088381577,0.0,77.0,16.0,0.0
31,1.71585325661983,0.0,76.0,17.0,0.0
32,1.7461127821165812,0.0,75.0,18.0,0.0
33,1.7497693323594061,0.0,74.0,19.0,0.0
34,1.7775549233699972,0.0,73.0,20.0,0.0
35,1.8009547707982407,0.0,72.0,21.0,0.0
36,1.8242426780336092,0.0,71.0,22.0,0.0
37,1.900548765848543,0.0,70.0,23.0,0.0
38,1.9026641047127333,0.0,69.0,24.0,0.0
39,1.9931492841768628,0.0,68.0,25.0,0.0
40,2.1573406614912827,0.0,67.0,26.0,0.0
41,2.1802341026573133,0.0,66.0,27.0,0.0
42,2.2072890896103203,0.0,65.0,28.0,0.0
43,2.26950973577671,0.0,64.0,29.0,0.0
44,2.335438404460508,0.0,63.0,30.0,0.0
45,2.3692960673676877,0.0,62.0,31.0,0.0
46,2.4569871489800956,0.0,61.0,32.0,0.0
47,2.5012906705307265,0.0,60.0,33.0,0.0
48,2.517019111201047,0.0,59.0,34.0,0.0
49,2.538751405723479,0.0,58.0,35.0,0.0
50,2.5755331711908416,0.0,57.0,36.0,0.0
51,2.5760758495278724,0.0,56.0,37.0,0.0
52,2.608536070043725,0.0,55.0,38.0,0.0
53,2.703661563141914,0.0,54.0,39.0,0.0
54,2.742421433193957,0.0,54.0,38.0,0.0
55,2.784170785009289,0.0,53.0,39.0,0.0
56,2.810374900245105,0.0,53.0,38.0,0.0
57,2.918705736008286,0.0,52.0,39.0,0.0
58,2.9375467845527083,0.0,51.0,40.0,0.0
59,3.065039875259462,0.0,50.0,41.0,0.0
60,3.1019167257310754,0.0,49.0,42.0,0.0
61,3.2467456110547603,0.0,49.0,41.0,0.0
62,3.279621466253068,0.0,48.0,42.0,0.0
63,3.395102223682345,0.0,47.0,43.0,0.0
64,3.4452260617518844,0.0,47.0,42.0,0.0
65,3.5210679396793036,0.0,47.0,41.0,0.0
66,3.5798057240378736,0.0,46.0,42.0,0.0
67,3.593751540915259,0.0,46.0,41.0,0.0
68,3.60191981212298,0.0,45.0,42.0,0.0
69,3.7088244588575474,0.0,45.0,41.0,0.0
70,3.8657786460165435,0.0,45.0,40.0,0.0
71,3.991076018857686,0.0,45.0,39.0,0.0
72,4.048353994248474,0.0,44.0,40.0,0.0
73,4.061370676559161,0.0,44.0,39.0,0.0
74,4.142548241038893,0.0,43.0,40.0,0.0
75,4.174465124104386,0.0,42.0,41.0,0.0
76,4.210500019313074,0.0,41.0,42.0,0.0
77,4.296933454226998,0.0,40.0,43.0,0.0
78,4.39125753438315,0.0,40.0,42.0,0.0
79,4.434587515486282,0.0,39.0,43.0,0.0
80,4.475605438440182,0.0,38.0,44.0,0.0
81,4.523246341710026,0.0,37.0,45.0,0.0
82,4.648101808411869,0.0,37.0,44.0,0.0
83,4.668732270416749,0.0,37.0,43.0,0.0
