Iter,Time,S,E,I,R
0,0.0,90.0,10.0,0.0,0.0
1,1.0,90.0,9.0,1.0,0.0
2,2.0,89.0,10.0,1.0,0.0
3,3.0,89.0,9.0,2.0,0.0
4,4.0,89.0,8.0,3.0,0.0
5,5.0,89.0,7.0,4.0,0.0
6,6.0,88.0,8.0,4.0,0.0
7,7.0,88.0,7.0,5.0,0.0
8,8.0,87.0,8.0,5.0,0.0
9,9.0,87.0,7.0,6.0,0.0
10,10.0,87.0,6.0,7.0,0.0
11,11.0,86.0,7.0,7.0,0.0
12,12.0,86.0,7.0,6.0,1.0
13,13.0,86.0,6.0,7.0,1.0
14,14.0,85.0,7.0,7.0,1.0
15,15.0,85.0,7.0,6.0,2.0
16,16.0,84.0,8.0,6.0,2.0
17,17.0,84.0,8.0,5.0,3.0
18,18.0,84.0,7.0,6.0,3.0
19,19.0,83.0,8.0,6.0,3.0
20,20.0,82.0,9.0,6.0,3.0
21,21.0,81.0,10.0,6.0,3.0
22,22.0,81.0,9.0,7.0,3.0
23,23.0,81.0,8.0,8.0,3.0
24,24.0,81.0,7.0,9.0,3.0
25,25.0,81.0,7.0,8.0,4.0
26,26.0,80.0,8.0,8.0,4.0
27,27.0,79.0,9.0,8.0,4.0
28,28.0,78.0,10.0,8.0,4.0
29,29.0,78.0,9.0,9.0,4.0
30,30.0,77.0,10.0,9.0,4.0
31,31.0,76.0,11.0,9.0,4.0
32,32.0,75.0,12.0,9.0,4.0
33,33.0,75.0,12.0,8.0,5.0
34,34.0,74.0,13.0,8.0,5.0
35,35.0,74.0,12.0,9.0,5.0
36,36.0,73.0,13.0,9.0,5.0
37,37.0,73.0,12.0,10.0,5.0
38,38.0,73.0,11.0,11.0,5.0
39,39.0,73.0,10.0,12.0,5.0
40,40.0,72.0,11.0,12.0,5.0
41,41.0,72.0,10.0,13.0,5.0
42,42.0,71.0,11.0,13.0,5.0
43,43.0,70.0,12.0,13.0,5.0
44,44.0,70.0,11.0,14.0,5.0
45,45.0,69.0,12.0,14.0,5.0
46,46.0,68.0,13.0,14.0,5.0
47,47.0,68.0,13.0,13.0,6.0
48,48.0,68.0,12.0,14.0,6.0
49,49.0,67.0,13.0,14.0,6.0
50,50.0,66.0,14.0,14.0,6.0
51,51.0,66.0,14.0,13.0,7.0
52,52.0,65.0,15.0,13.0,7.0
53,53.0,65.0,15.0,12.0,8.0
54,54.0,64.0,16.0,12.0,8.0
55,55.0,63.0,17.0,12.0,8.0
56,56.0,62.0,18.0,12.0,8.0
57,57.0,61.0,19.0,12.0,8.0
58,58.0,61.0,18.0,13.0,8.0
59,59.0,61.0,17.0,14.0,8.0
60,60.0,61.0,16.0,15.0,8.0
61,61.0,61.0,16.0,14.0,9.0
62,62.0,61.0,15.0,15.0,9.0
63,63.0,61.0,14.0,16.0,9.0
64,64.0,60.0,15.0,16.0,9.0
65,65.0,60.0,14.0,17.0,9.0
66,66.0,59.0,15.0,17.0,9.0
67,67.0,58.0,16.0,17.0,9.0
68,68.0,57.0,17.0,17.0,9.0
69,69.0,56.0,18.0,17.0,9.0
70,70.0,55.0,19.0,17.0,9.0
71,71.0,55.0,18.0,18.0,9.0
72,72.0,55.0,18.0,17.0,10.0
73,73.0,54.0,19.0,17.0,10.0
74,74.0,53.0,20.0,17.0,10.0
75,75.0,53.0,20.0,16.0,11.0
76,76.0,53.0,20.0,15.0,12.0
77,77.0,52.0,21.0,15.0,12.0
78,78.0,52.0,20.0,16.0,12.0
79,79.0,52.0,19.0,17.0,12.0
80,80.0,52.0,18.0,18.0,12.0
81,81.0,52.0,17.0,19.0,12.0
82,82.0,52.0,17.0,18.0,13.0
83,83.0,52.0,16.0,19.0,13.0
84,84.0,52.0,15.0,20.0,13.0
85,85.0,52.0,14.0,21.0,13.0
86,86.0,52.0,14.0,20.0,14.0
87,87.0,51.0,15.0,20.0,14.0
88,88.0,51.0,14.0,21.0,14.0
89,89.0,51.0,14.0,20.0,15.0
90,90.0,50.0,15.0,20.0,15.0
91,91.0,49.0,16.0,20.0,15.0
92,92.0,48.0,17.0,20.0,15.0
93,93.0,47.0,18.0,20.0,15.0
94,94.0,46.0,19.0,20.0,15.0
95,95.0,46.0,19.0,19.0,16.0
96,96.0,46.0,18.0,20.0,16.0
97,97.0,46.0,17.0,21.0,16.0
98,98.0,46.0,16.0,22.0,16.0
99,99.0,45.0,17.0,22.0,16.0
100,100.0,44.0,18.0,22.0,16.0
101,101.0,43.0,19.0,22.0,16.0
102,102.0,42.0,20.0,22.0,16.0
103,103.0,41.0,21.0,22.0,16.0
104,104.0,41.0,20.0,23.0,16.0
105,105.0,40.0,21.0,23.0,16.0
106,106.0,40.0,21.0,22.0,17.0
107,107.0,40.0,20.0,23.0,17.0
108,108.0,40.0,19.0,24.0,17.0
109,109.0,40.0,19.0,23.0,18.0
110,110.0,40.0,19.0,22.0,19.0
111,111.0,39.0,20.0,22.0,19.0
112,112.0,39.0,20.0,21.0,20.0
113,113.0,38.0,21.0,21.0,20.0
114,114.0,38.0,20.0,22.0,20.0
115,115.0,38.0,19.0,23.0,20.0
116,116.0,38.0,19.0,22.0,21.0
117,117.0,38.0,18.0,23.0,21.0
118,118.0,38.0,17.0,24.0,21.0
119,119.0,38.0,17.0,23.0,22.0
120,120.0,38.0,16.0,24.0,22.0
121,121.0,37.0,17.0,24.0,22.0
122,122.0,37.0,17.0,23.0,23.0
123,123.0,37.0,17.0,22.0,24.0
124,124.0,36.0,18.0,22.0,24.0
125,125.0,35.0,19.0,22.0,24.0
126,126.0,35.0,18.0,23.0,24.0
127,127.0,35.0,17.0,24.0,24.0
128,128.0,35.0,16.0,25.0,24.0
129,129.0,35.0,15.0,26.0,24.0
130,130.0,35.0,15.0,25.0,25.0
131,131.0,35.0,15.0,24.0,26.0
132,132.0,34.0,16.0,24.0,26.0
133,133.0,34.0,16.0,23.0,27.0
134,134.0,33.0,17.0,23.0,27.0
135,135.0,33.0,16.0,24.0,27.0
136,136.0,33.0,16.0,23.0,28.0
137,137.0,33.0,16.0,22.0,29.0
138,138.0,33.0,15.0,23.0,29.0
139,139.0,33.0,15.0,22.0,30.0
140,140.0,33.0,15.0,21.0,31.0
141,141.0,32.0,16.0,21.0,31.0
142,142.0,32.0,16.0,20.0,32.0
143,143.0,31.0,17.0,20.0,32.0
144,144.0,31.0,17.0,19.0,33.0
145,145.0,31.0,16.0,20.0,33.0
146,146.0,31.0,15.0,21.0,33.0
147,147.0,31.0,15.0,20.0,34.0
148,148.0,31.0,15.0,19.0,35.0
149,149.0,31.0,14.0,20.0,35.0
150,150.0,31.0,14.0,19.0,36.0
151,151.0,31.0,13.0,20.0,36.0
152,152.0,30.0,14.0,20.0,36.0
153,153.0,29.0,15.0,20.0,36.0
154,154.0,29.0,15.0,19.0,37.0
155,155.0,29.0,15.0,18.0,38.0
156,156.0,29.0,15.0,17.0,39.0
157,157.0,29.0,14.0,18.0,39.0
158,158.0,29.0,13.0,19.0,39.0
159,159.0,28.0,14.0,19.0,39.0
160,160.0,28.0,13.0,20.0,39.0
161,161.0,27.0,14.0,20.0,39.0
162,162.0,27.0,13.0,21.0,39.0
163,163.0,27.0,13.0,20.0,40.0
164,164.0,27.0,12.0,21.0,40.0
165,165.0,27.0,11.0,22.0,40.0
166,166.0,26.0,12.0,22.0,40.0
167,167.0,26.0,12.0,21.0,41.0
168,168.0,25.0,13.0,21.0,41.0
169,169.0,25.0,12.0,22.0,41.0
170,170.0,25.0,11.0,23.0,41.0
171,171.0,25.0,11.0,22.0,42.0
172,172.0,25.0,11.0,21.0,43.0
173,173.0,24.0,12.0,21.0,43.0
174,174.0,24.0,11.0,22.0,43.0
175,175.0,24.0,11.0,21.0,44.0
176,176.0,24.0,10.0,22.0,44.0
177,177.0,24.0,10.0,21.0,45.0
178,178.0,23.0,11.0,21.0,45.0
179,179.0,22.0,12.0,21.0,45.0
180,180.0,21.0,13.0,21.0,45.0
181,181.0,21.0,13.0,20.0,46.0
182,182.0,20.0,14.0,20.0,46.0
183,183.0,20.0,14.0,19.0,47.0
184,184.0,19.0,15.0,19.0,47.0
185,185.0,18.0,16.0,19.0,47.0
186,186.0,18.0,15.0,20.0,47.0
187,187.0,18.0,14.0,21.0,47.0
188,188.0,18.0,13.0,22.0,47.0
189,189.0,18.0,12.0,23.0,47.0
190,190.0,17.0,13.0,23.0,47.0
191,191.0,16.0,14.0,23.0,47.0
192,192.0,16.0,14.0,22.0,48.0
193,193.0,16.0,13.0,23.0,48.0
194,194.0,16.0,13.0,22.0,49.0
195,195.0,16.0,13.0,21.0,50.0
196,196.0,16.0,12.0,22.0,50.0
197,197.0,16.0,12.0,21.0,51.0
198,198.0,16.0,12.0,20.0,52.0
199,199.0,16.0,11.0,21.0,52.0
